# Q(A^-1)        R
7.0001899999999999e-03 1.6031586107613577e-01
7.3876799999999998e-03 1.4586927113599940e-01
7.7668099999999999e-03 1.3616500067442269e-01
8.1547100000000008e-03 1.2750761027584978e-01
8.5452099999999993e-03 1.1794254826709637e-01
8.9307499999999995e-03 1.0783848251152570e-01
9.3213199999999993e-03 9.7871535332838558e-02
9.7054900000000006e-03 8.6705522936497553e-02
1.0102300000000000e-02 8.1015986823173750e-02
1.0499200000000000e-02 7.4319594387634857e-02
1.0879099999999999e-02 6.9369284131389430e-02
1.1261200000000001e-02 6.3619404628384987e-02
1.1647800000000000e-02 5.9208716605401578e-02
1.2034000000000000e-02 5.6499477371911869e-02
1.2440700000000001e-02 5.2398002322399405e-02
1.2789099999999999e-02 4.8909919787500984e-02
1.3212800000000000e-02 4.5609514579452851e-02
1.3574599999999999e-02 4.2579070230473019e-02
1.3977500000000000e-02 3.8904362336191170e-02
1.4368300000000001e-02 3.5641486593730592e-02
1.4738500000000000e-02 3.4942555022411677e-02
1.5124600000000000e-02 3.0749389932601248e-02
1.5553900000000001e-02 2.9110364745470182e-02
1.5928100000000001e-02 2.7645005410961727e-02
1.6313100000000001e-02 2.5703357263211699e-02
1.6708199999999999e-02 2.3300397783850436e-02
1.7058100000000000e-02 2.1206189704411474e-02
1.7481799999999999e-02 1.8912408421612997e-02
1.7874299999999999e-02 1.7920867997102494e-02
1.8225399999999999e-02 1.6779493063405076e-02
1.8620299999999999e-02 1.5221627677971706e-02
1.9039400000000001e-02 1.4338616780692932e-02
1.9377999999999999e-02 1.3654451852136677e-02
1.9791699999999999e-02 1.3304211540670388e-02
2.0136100000000001e-02 1.2530557638173428e-02
2.0573299999999999e-02 1.1951153298986201e-02
2.0930100000000000e-02 1.1557819931821986e-02
2.1346899999999999e-02 1.0668199047373740e-02
2.1717400000000001e-02 1.0164830008197841e-02
2.2112600000000000e-02 9.8572368863895764e-03
2.2473600000000000e-02 9.3417820768324708e-03
2.2898999999999999e-02 8.8699822359846400e-03
2.3299700000000000e-02 8.5339176863875061e-03
2.3654300000000000e-02 8.0913948783279972e-03
2.4043999999999999e-02 7.3332696121847698e-03
2.4435900000000000e-02 6.9804367591615197e-03
2.4833800000000000e-02 6.7301559599898366e-03
2.5189000000000000e-02 6.1949427124816710e-03
2.5620700000000000e-02 5.7043646850256802e-03
2.5993599999999999e-02 5.2940410084620941e-03
2.5020500000000001e-02 6.5322497440966814e-03
2.7414200000000000e-02 4.3158192745259734e-03
2.9793600000000000e-02 2.9652994817335543e-03
3.2278300000000003e-02 2.3296446980506798e-03
3.4604000000000003e-02 1.8747627678594757e-03
3.7072800000000003e-02 1.5154221745704911e-03
3.9531700000000003e-02 1.2262419839944637e-03
4.1935000000000000e-02 9.5179303406479237e-04
4.4241099999999998e-02 7.5414768034073670e-04
4.6737399999999998e-02 5.7345122607393106e-04
4.9230299999999998e-02 4.9375383791226809e-04
5.1487100000000001e-02 4.1831014155138717e-04
5.4007399999999997e-02 3.3854759872235129e-04
5.6434600000000001e-02 2.9231201986320719e-04
5.8959699999999997e-02 2.5805671866524005e-04
6.1377700000000000e-02 2.2952751317706929e-04
6.3610799999999995e-02 1.9299524725931638e-04
6.6142999999999993e-02 1.6553784940477403e-04
6.8560700000000002e-02 1.3760790386199617e-04
7.0967699999999995e-02 1.1939966924461581e-04
7.3393899999999998e-02 1.0001494679298827e-04
7.5853900000000002e-02 8.9894617678216548e-05
7.8088299999999999e-02 8.1034389487067026e-05
8.0599400000000002e-02 6.8466305622420646e-05
8.3055500000000004e-02 5.9631099774836205e-05
8.5383700000000007e-02 5.2382974125163611e-05
8.7832999999999994e-02 4.7696404940082380e-05
9.0482900000000005e-02 4.2455256332820319e-05
9.2920000000000003e-02 3.8771862840239929e-05
9.4927999999999998e-02 3.4915640807863675e-05
9.7463499999999995e-02 3.2026861169251098e-05
1.0000299999999999e-01 2.8827029288156082e-05
9.5121200000000003e-02 3.4275246687475121e-05
1.0104600000000000e-01 2.8359599641200515e-05
1.0707000000000000e-01 2.2003186133028064e-05
1.1348000000000000e-01 1.6819162186677028e-05
1.1924400000000000e-01 1.3576225162009658e-05
1.2531999999999999e-01 1.0935936508490543e-05
1.3175300000000001e-01 8.7410604582240931e-06
1.3764999999999999e-01 7.5544771172265188e-06
1.4396200000000001e-01 5.9635676855277620e-06
1.4981100000000000e-01 4.9126962418286640e-06
1.4010600000000001e-01 6.7984954995606698e-06
1.4842600000000000e-01 5.2266905054159618e-06
1.5685199999999999e-01 3.9944940791196932e-06
1.6550999999999999e-01 3.1191192015604021e-06
1.7380599999999999e-01 2.5768524592158463e-06
1.8209500000000001e-01 2.0778607823390155e-06
1.9016300000000000e-01 1.7084320632660469e-06
2.0732999999999999e-01 1.1111611792395222e-06
2.1607799999999999e-01 8.9706743046577417e-07
2.2432900000000000e-01 7.5238458454176574e-07
2.3249500000000001e-01 6.1765638650375125e-07
2.4978300000000001e-01 4.2524702416497272e-07
2.5807999999999998e-01 3.4735502744737032e-07
2.6660400000000001e-01 2.8694648341638225e-07
2.7453499999999997e-01 2.4462889870487844e-07
2.8307199999999999e-01 2.0648257220345792e-07
2.9119699999999998e-01 1.8030933876110922e-07
2.9955500000000002e-01 1.5141430172528473e-07
