# Q(A^-1)        R
7.0100400000000004e-03 9.7520077524749882e-01
7.2756499999999998e-03 9.6271890508320912e-01
7.5506000000000002e-03 9.9656918685995222e-01
7.8185800000000003e-03 9.7759587110233426e-01
8.1071500000000005e-03 9.9358833474539721e-01
8.3922700000000003e-03 9.8414689986099113e-01
8.6479599999999997e-03 9.9076096124050672e-01
8.9247000000000007e-03 1.0000000000000000e+00
9.2015299999999994e-03 1.0000000000000000e+00
9.4806300000000003e-03 9.8619430073121828e-01
9.7613300000000004e-03 9.7348038105985801e-01
1.0035199999999999e-02 1.0000000000000000e+00
1.0314800000000001e-02 9.9231553541496886e-01
1.0579800000000000e-02 9.4813377584941105e-01
1.0861300000000001e-02 9.0760501484171119e-01
1.1129600000000000e-02 9.1677412611218467e-01
1.1408200000000000e-02 9.2712639452597212e-01
1.1674900000000000e-02 9.4798109614159309e-01
1.1970500000000000e-02 9.0161284784071460e-01
1.2250300000000000e-02 8.7616991081400830e-01
1.2506900000000000e-02 8.8996280370519454e-01
1.2767700000000000e-02 8.8329083867966374e-01
1.3063200000000001e-02 8.4467427271797868e-01
1.3344099999999999e-02 8.3248046178437995e-01
1.3604200000000000e-02 7.9206724360197200e-01
1.3879700000000000e-02 7.6855746696787575e-01
1.4174000000000001e-02 7.7991241436419345e-01
1.4432600000000000e-02 7.7502378059676236e-01
1.4710300000000001e-02 7.6374827286674629e-01
1.4999800000000001e-02 7.4811204317163560e-01
1.5270700000000000e-02 8.1111867041680930e-01
1.5510500000000000e-02 8.2342074537551191e-01
1.5803299999999999e-02 7.8999106859792556e-01
1.6079800000000002e-02 8.0896495833983129e-01
1.6390300000000000e-02 8.4607982386053115e-01
1.6691000000000001e-02 8.9069484600607807e-01
1.6916899999999999e-02 9.5156840569847301e-01
1.7157700000000001e-02 9.2715710300269971e-01
1.7492400000000002e-02 8.9885408582553272e-01
1.7745500000000001e-02 8.9634128851865946e-01
1.8006200000000000e-02 9.6803203617291866e-01
1.8280700000000000e-02 9.6102335526900273e-01
1.8569499999999999e-02 9.5800718710258137e-01
1.8826599999999999e-02 9.8424060923579026e-01
1.9123299999999999e-02 1.0000000000000000e+00
1.9407899999999999e-02 9.8940465089186680e-01
1.9654899999999999e-02 9.8857661686153797e-01
1.9928399999999999e-02 1.0000000000000000e+00
2.0213999999999999e-02 9.9967726579764449e-01
2.0494800000000001e-02 9.8762324013405545e-01
2.0775399999999999e-02 9.3920369510392365e-01
2.1041799999999999e-02 9.1252366022898590e-01
2.1347999999999999e-02 8.2658448906571547e-01
2.1624200000000000e-02 8.5392365203721532e-01
2.1863700000000000e-02 8.4264753175525420e-01
2.2158899999999999e-02 7.6814248012919761e-01
2.2420499999999999e-02 7.7277108514331105e-01
2.2700499999999998e-02 7.3538358646945301e-01
2.2970999999999998e-02 6.6299783755296704e-01
2.3230399999999998e-02 6.0378348638950363e-01
2.3492800000000001e-02 5.5388951151791654e-01
2.3751399999999999e-02 5.2247856659444980e-01
2.4105100000000001e-02 4.6964518945312517e-01
2.4342900000000001e-02 4.4039026977967582e-01
2.4584200000000000e-02 3.9780638535045920e-01
2.4940000000000000e-02 3.8291628624945645e-01
2.5134500000000001e-02 3.2376940390714209e-01
2.5482500000000002e-02 2.9913312892685706e-01
2.5744800000000002e-02 2.8320503087550192e-01
2.5971399999999999e-02 2.4969984689667643e-01
2.4961500000000001e-02 3.7637819899824926e-01
2.7429800000000001e-02 1.2128168613460838e-01
2.9848800000000002e-02 4.2164052510651924e-02
3.2287499999999997e-02 1.8408615303308715e-02
3.4661400000000002e-02 1.1645809275775985e-02
3.7120399999999998e-02 7.8918702394563389e-03
3.9467000000000002e-02 4.8494403115657905e-03
4.1934699999999998e-02 3.0360317372355896e-03
4.4386900000000000e-02 2.1406018151568034e-03
4.6809299999999998e-02 1.4804110206339653e-03
4.9194599999999998e-02 1.0649409247222854e-03
5.1549999999999999e-02 7.1069221403937842e-04
5.4019200000000003e-02 4.8587442032065590e-04
5.6566699999999998e-02 3.1751357811324728e-04
5.8827999999999998e-02 2.1245050432469522e-04
6.1332600000000001e-02 1.4231197992357628e-04
6.3618900000000006e-02 9.2876779439184212e-05
6.6093799999999994e-02 6.4973889569671102e-05
6.8691400000000000e-02 4.4249612866458418e-05
7.0839700000000005e-02 3.1772271036604801e-05
7.3433700000000005e-02 2.1891692842340517e-05
7.5834899999999997e-02 1.6356288031534117e-05
7.8254400000000002e-02 1.2368621828689628e-05
8.0784300000000003e-02 8.5106238849525310e-06
8.3218700000000007e-02 6.5943233820696939e-06
8.5515999999999995e-02 5.4541740026313595e-06
8.7871800000000000e-02 4.4995795765373150e-06
9.0157500000000002e-02 3.9761648262169660e-06
9.2753699999999994e-02 3.5871382191939318e-06
9.7569900000000001e-02 2.8580427834282978e-06
1.0000700000000000e-01 2.5209534643155641e-06
9.5129300000000000e-02 3.1235288204904047e-06
1.0115100000000000e-01 2.3388387487139398e-06
1.0751100000000000e-01 1.7166124984446794e-06
1.1317700000000000e-01 1.3044220501342464e-06
1.1947199999999999e-01 9.6170469601388216e-07
1.2551100000000001e-01 7.9745351591408950e-07
1.3154600000000000e-01 6.7048411996654767e-07
1.3792800000000000e-01 5.4227263983434676e-07
