# Q(A^-1)        R
6.9993900000000003e-03 1.5202722257450577e-01
7.2728000000000003e-03 1.4278743557061072e-01
7.5539099999999996e-03 1.3476498553593069e-01
7.8296800000000003e-03 1.2485585953221093e-01
8.0983500000000007e-03 1.1698140259021353e-01
8.3673700000000007e-03 1.0917041673629878e-01
8.6504800000000003e-03 1.0041405507693402e-01
8.9400799999999996e-03 9.1939653189062456e-02
9.1970100000000003e-03 8.5248415354305801e-02
9.4939800000000008e-03 7.7365653215609315e-02
9.7513900000000004e-03 6.9302538997707025e-02
1.0035499999999999e-02 6.0490689066130650e-02
1.0278400000000000e-02 5.6680724255139620e-02
1.0597199999999999e-02 4.9900420947279443e-02
1.0843400000000000e-02 4.4959476330898085e-02
1.1143900000000000e-02 4.0147639580364519e-02
1.1404800000000000e-02 3.8117557887858859e-02
1.1677399999999999e-02 3.6864957579063898e-02
1.1965999999999999e-02 3.4554005644156761e-02
1.2260600000000000e-02 3.1787281837555727e-02
1.2520699999999999e-02 3.0139528701055240e-02
1.2781900000000001e-02 2.8478224415103393e-02
1.3039500000000001e-02 2.7034769440472960e-02
1.3334900000000000e-02 2.6896372093587074e-02
1.3615900000000000e-02 2.5616882875182399e-02
1.3877000000000000e-02 2.4447173229101480e-02
1.4173500000000000e-02 2.3943105645024686e-02
1.4432900000000000e-02 2.1663511867127856e-02
1.4711999999999999e-02 2.2238609076625296e-02
1.4982000000000001e-02 2.1514512115195564e-02
1.5251499999999999e-02 2.0682760008041715e-02
1.5540399999999999e-02 1.9701375565119299e-02
1.5825599999999999e-02 1.9357213342114807e-02
1.6100900000000001e-02 1.8675273514501670e-02
1.6366700000000001e-02 1.7873523842813391e-02
1.6612300000000000e-02 1.7298591029493965e-02
1.6914999999999999e-02 1.5628948136536706e-02
1.7204100000000000e-02 1.5351645912277624e-02
1.7464299999999999e-02 1.5067968556907993e-02
1.7728899999999999e-02 1.4079939161303597e-02
1.8002199999999999e-02 1.3438705338005501e-02
1.8263499999999998e-02 1.2068567967321609e-02
1.8586200000000001e-02 1.1590551907220891e-02
1.8830500000000000e-02 1.1182671494684736e-02
1.9159300000000001e-02 9.9461828030802772e-03
1.9406000000000000e-02 9.3904111156146129e-03
1.9663799999999999e-02 9.2248945888473242e-03
1.9931500000000001e-02 8.9633625382772603e-03
2.0188700000000000e-02 8.3931012377316348e-03
