# Q(A^-1)        R
6.9964099999999998e-03 8.5689648241006422e-01
7.3953700000000001e-03 7.8207972492567490e-01
7.7907599999999999e-03 7.5525231134155368e-01
8.1506900000000004e-03 7.0331778750771279e-01
8.5586199999999994e-03 6.0774122362686123e-01
8.9352600000000004e-03 5.3049001001703777e-01
9.3268199999999996e-03 4.5853390644036696e-01
9.7075200000000007e-03 3.4232464677089414e-01
1.0104699999999999e-02 2.9880986562729439e-01
1.0498700000000000e-02 2.3628175958198466e-01
1.0887900000000001e-02 1.7633275846105947e-01
1.1270100000000000e-02 1.3332894346826202e-01
1.1643100000000000e-02 1.0094670586523216e-01
1.2022100000000001e-02 7.6509327966121699e-02
1.2438599999999999e-02 5.6682912118845109e-02
1.2808200000000000e-02 4.6185620784723831e-02
1.3196899999999999e-02 3.4058608051352399e-02
1.3621700000000000e-02 2.6768536704621718e-02
1.3967100000000000e-02 2.1798845808770295e-02
1.4379599999999999e-02 1.8141155525573174e-02
1.4753499999999999e-02 1.5138343869697443e-02
1.5112400000000000e-02 1.3306693361819595e-02
1.5533500000000000e-02 1.1466493830223318e-02
1.5927500000000001e-02 1.0110175809671329e-02
1.6319199999999999e-02 9.1872481601785894e-03
1.6720800000000001e-02 8.4778761233455981e-03
1.7060900000000000e-02 8.0003184760953361e-03
1.7505300000000001e-02 7.6189456555400452e-03
1.7819100000000001e-02 6.9231059405593116e-03
1.8223000000000000e-02 6.6883100768140805e-03
1.8642200000000001e-02 6.0564627972731757e-03
1.9036600000000001e-02 6.2072488279542124e-03
1.9423699999999999e-02 5.7266522770461417e-03
1.9810100000000001e-02 5.3838912483919138e-03
2.0175400000000000e-02 4.9668768347595725e-03
2.0591499999999999e-02 4.6554228431380240e-03
2.0940600000000000e-02 4.3383725359515350e-03
2.1347000000000001e-02 3.5063561661374002e-03
2.1748099999999999e-02 3.2371505499239530e-03
2.2098300000000001e-02 2.9298363433456782e-03
2.2527300000000000e-02 2.3214162197250595e-03
2.2896300000000001e-02 2.0694344452222195e-03
2.3292400000000001e-02 1.7451205016179696e-03
2.3658400000000000e-02 1.4814819588776309e-03
2.4048699999999999e-02 1.3234537367368567e-03
2.4431200000000000e-02 1.1783010653790432e-03
2.4833500000000001e-02 9.9883440682377355e-04
2.5243700000000001e-02 9.0795368577038468e-04
2.5609799999999999e-02 8.2273992878479924e-04
2.6009399999999998e-02 7.6153207850877878e-04
2.5002400000000001e-02 9.4865091984004126e-04
2.7437099999999999e-02 6.4726325322437205e-04
2.9767499999999999e-02 5.3272151290530698e-04
3.2267999999999998e-02 4.2942295130313690e-04
3.4667299999999998e-02 3.4235675351943905e-04
3.7059099999999998e-02 2.8597497018932583e-04
3.9539299999999999e-02 2.1391672429665404e-04
4.1921600000000003e-02 1.5358817650195389e-04
4.4376400000000003e-02 1.0429831600379806e-04
4.6738099999999998e-02 8.8284860305814283e-05
4.9169600000000001e-02 7.4147397511717153e-05
5.1571400000000003e-02 6.0284684478559763e-05
5.4020600000000002e-02 4.5081156899246854e-05
5.6457899999999998e-02 3.6429262446726216e-05
5.8901799999999997e-02 3.2412778958140748e-05
6.1290299999999999e-02 2.8576508821583973e-05
6.3848100000000005e-02 2.2319531137584260e-05
6.6137600000000005e-02 1.6605517405791813e-05
6.8645499999999998e-02 1.2191186339290808e-05
7.1126499999999995e-02 1.0439674242372669e-05
7.3326900000000000e-02 9.0749064414283387e-06
7.5763100000000000e-02 8.8136851366735287e-06
7.8388799999999995e-02 7.8567624881585080e-06
8.0387100000000003e-02 7.1971174072323050e-06
8.3061099999999999e-02 5.8242335117801904e-06
8.5339999999999999e-02 5.0698555674217163e-06
9.0339500000000003e-02 3.6775883071287310e-06
9.2764299999999994e-02 3.2876241550505481e-06
9.5061000000000007e-02 2.9120869759228131e-06
9.7575800000000004e-02 2.6036980819580983e-06
9.5059900000000003e-02 2.9125560674708705e-06
1.0111000000000001e-01 2.1865088292709861e-06
1.0709800000000000e-01 1.6299446157632781e-06
1.1325700000000000e-01 1.2650814620389926e-06
1.1948499999999999e-01 9.4816529710043586e-07
1.2576599999999999e-01 7.1218505103852774e-07
1.3161000000000000e-01 5.3214098780801224e-07
1.3767499999999999e-01 3.8265817469408067e-07
1.4849499999999999e-01 2.1573335187701057e-07
1.5695000000000001e-01 1.5523884239676594e-07
1.6521700000000000e-01 1.0774049788981191e-07
1.7361099999999999e-01 7.4134213060358852e-08
1.8199100000000001e-01 5.2060366370126394e-08
2.0744499999999999e-01 1.6027674200909480e-08
2.2484100000000001e-01 7.4304492198179549e-09
2.3298300000000000e-01 5.4234656206590289e-09
2.4079100000000001e-01 3.8000223182989546e-09
2.4982199999999999e-01 2.4883955321796511e-09
