# Q(A^-1)        R
6.9960500000000002e-03 9.2778306998449389e-01
7.3808600000000004e-03 9.5885122026791203e-01
7.7895500000000001e-03 9.9884191939725320e-01
8.1582600000000005e-03 9.9990288750162803e-01
8.5497500000000001e-03 1.0000000000000000e+00
8.9274000000000003e-03 1.0000000000000000e+00
9.3265199999999996e-03 1.0000000000000000e+00
9.7156800000000008e-03 1.0000000000000000e+00
1.0093400000000001e-02 1.0000000000000000e+00
1.0506400000000001e-02 1.0000000000000000e+00
1.0883800000000001e-02 1.0000000000000000e+00
1.1254500000000001e-02 1.0000000000000000e+00
1.1652700000000000e-02 1.0000000000000000e+00
1.2050600000000000e-02 1.0000000000000000e+00
1.2432700000000000e-02 1.0000000000000000e+00
1.2800400000000000e-02 1.0000000000000000e+00
1.3207600000000000e-02 1.0000000000000000e+00
1.3596700000000000e-02 1.0000000000000000e+00
1.3966700000000000e-02 1.0000000000000000e+00
1.4364600000000000e-02 1.0000000000000000e+00
1.4753499999999999e-02 1.0000000000000000e+00
1.5110500000000001e-02 9.7622432261252778e-01
1.5534700000000000e-02 9.0975074505546150e-01
1.5930699999999999e-02 8.7979677007693391e-01
1.6285899999999999e-02 8.2193479476023279e-01
1.6692499999999999e-02 7.3645657571471768e-01
1.7065500000000001e-02 6.7944860196356993e-01
1.7455300000000000e-02 6.1869230097390648e-01
1.7880199999999999e-02 5.7149416222817051e-01
1.8224100000000000e-02 5.1235966567253199e-01
1.8632500000000000e-02 4.8394825038850825e-01
1.9022600000000001e-02 4.1337136993257784e-01
1.9425200000000000e-02 3.8441146507338314e-01
1.9806600000000001e-02 3.2920224071772097e-01
2.0173799999999999e-02 2.8584082665600025e-01
2.0541100000000000e-02 2.4934575096380612e-01
2.0927800000000000e-02 2.0360493621349143e-01
2.1338099999999999e-02 1.5449912494151324e-01
2.1748000000000000e-02 1.1737557940180107e-01
2.2107900000000000e-02 9.2110881670985884e-02
2.2502399999999999e-02 7.2619420575050830e-02
2.2875000000000000e-02 5.3604981914004195e-02
2.3308499999999999e-02 3.9948559135098767e-02
2.3655900000000001e-02 3.2544668756347414e-02
2.4079400000000001e-02 2.5981715841232041e-02
2.4420000000000001e-02 2.0786489580671579e-02
2.4853199999999999e-02 1.6751655857887522e-02
2.5186199999999999e-02 1.4976892602764047e-02
2.5616300000000002e-02 1.2397907281094094e-02
2.6000100000000002e-02 1.0591978457785815e-02
2.4952900000000000e-02 1.5863831549034094e-02
2.7425200000000000e-02 6.8181857408365857e-03
2.9848199999999998e-02 3.7613416410556388e-03
3.2248300000000001e-02 1.9007550092722510e-03
3.4623599999999997e-02 1.0577627808115455e-03
3.7161500000000000e-02 5.4615605678352028e-04
3.9634999999999997e-02 2.5908884720240565e-04
4.1953799999999999e-02 1.3547040404691615e-04
4.4311700000000002e-02 7.3398500962448639e-05
4.6800300000000003e-02 4.5942624968266315e-05
4.9187500000000002e-02 2.8293083263908970e-05
5.1609599999999999e-02 1.8930842647889098e-05
5.4112300000000002e-02 1.3098829518406824e-05
5.6504899999999997e-02 1.0054536299155859e-05
5.8867500000000003e-02 8.7668503652131687e-06
6.1293100000000003e-02 7.4542781641884639e-06
6.3623200000000005e-02 6.0861293830805313e-06
6.6050399999999995e-02 4.9220347898715617e-06
6.8523600000000004e-02 4.1124607765918482e-06
7.1018399999999995e-02 3.6806431730725651e-06
7.3385300000000001e-02 3.2366423836412596e-06
7.8292500000000001e-02 2.4930219526573671e-06
8.0487199999999995e-02 2.1502316491241963e-06
8.3095100000000005e-02 1.8248415366366839e-06
8.5503599999999999e-02 1.6249064610187151e-06
8.7954000000000004e-02 1.3427203583555620e-06
9.0330800000000003e-02 1.2137763645566387e-06
9.2836900000000000e-02 1.1109082194081247e-06
9.7757200000000002e-02 8.7462980077111323e-07
9.9811600000000000e-02 7.8259529017209867e-07
9.4976400000000002e-02 9.6975405613449380e-07
1.0123699999999999e-01 7.7460446286202654e-07
1.0716700000000000e-01 6.2898746735803785e-07
1.1329200000000000e-01 5.1040198809479953e-07
1.2548100000000001e-01 3.3698346381521109e-07
1.3183400000000001e-01 2.8228554487051773e-07
1.3744200000000001e-01 2.5268094970419541e-07
1.3998400000000000e-01 2.2577229728327562e-07
1.6548499999999999e-01 1.0530318767043495e-07
2.0752399999999999e-01 4.0254325878242960e-08
2.2432099999999999e-01 2.9390323916668887e-08
2.4945200000000001e-01 1.8597333054016470e-08
2.5794499999999998e-01 1.5660784737305131e-08
2.7462700000000001e-01 1.1561456139753638e-08
2.8328100000000001e-01 9.6316107217848054e-09
2.9128700000000002e-01 8.4499193798749922e-09
