# Q(A^-1)        R
7.0001400000000002e-03 9.3301680880374471e-01
7.2772599999999998e-03 9.8357171558001055e-01
7.5603199999999997e-03 9.9904735835065628e-01
7.8247999999999998e-03 9.9750970409164041e-01
8.0954000000000009e-03 9.9918672143154064e-01
8.3683500000000001e-03 1.0000000000000000e+00
8.6473499999999998e-03 1.0000000000000000e+00
8.9395199999999994e-03 1.0000000000000000e+00
9.2147600000000007e-03 1.0000000000000000e+00
9.4789599999999998e-03 1.0000000000000000e+00
9.7570100000000000e-03 9.9495938394813666e-01
1.0039299999999999e-02 9.7964963017983153e-01
1.0309100000000000e-02 9.6924460192147099e-01
1.0578900000000000e-02 9.6093006707701512e-01
1.0862999999999999e-02 9.1806198155709295e-01
1.1120900000000000e-02 9.4234034273811251e-01
1.1414700000000000e-02 9.6702035701176148e-01
1.1683100000000000e-02 9.7101112181471916e-01
1.1945000000000001e-02 9.8854389553522315e-01
1.2215600000000000e-02 1.0000000000000000e+00
1.2509299999999999e-02 1.0000000000000000e+00
1.2792000000000000e-02 9.9324082635102284e-01
1.3048199999999999e-02 9.8736129394868366e-01
1.3344399999999999e-02 9.9573254160450431e-01
1.3606600000000000e-02 1.0000000000000000e+00
1.3866600000000000e-02 9.9892267938643653e-01
1.4139900000000000e-02 9.6825406240647394e-01
1.4407500000000000e-02 9.4755738515503052e-01
1.4688200000000000e-02 9.5833145031698230e-01
1.4989499999999999e-02 9.6478882551872081e-01
1.5275900000000000e-02 9.6412389506939289e-01
1.5510299999999999e-02 9.7946434286217743e-01
1.5782000000000001e-02 9.9634684437019061e-01
1.6077899999999999e-02 1.0000000000000000e+00
1.6355800000000000e-02 1.0000000000000000e+00
1.6642199999999999e-02 1.0000000000000000e+00
1.6904900000000000e-02 1.0000000000000000e+00
1.7194700000000000e-02 1.0000000000000000e+00
1.7446799999999998e-02 1.0000000000000000e+00
1.7729200000000001e-02 1.0000000000000000e+00
1.7998000000000000e-02 1.0000000000000000e+00
1.8266200000000000e-02 1.0000000000000000e+00
1.8566099999999999e-02 1.0000000000000000e+00
1.8830500000000000e-02 9.7469322130807123e-01
1.9095000000000001e-02 9.3311319177653573e-01
1.9397999999999999e-02 8.9576848385396379e-01
1.9681100000000000e-02 8.6310262612919431e-01
1.9966700000000000e-02 8.1014855939904629e-01
2.0236000000000001e-02 7.4751036425229178e-01
2.0464199999999998e-02 6.9389011404236289e-01
2.0812799999999999e-02 6.3184204312575942e-01
2.1037400000000001e-02 5.7987923147052500e-01
2.1341200000000001e-02 5.2705071424079597e-01
2.1587700000000001e-02 4.6160041199503976e-01
2.1861100000000001e-02 4.1418993440296337e-01
2.2135300000000000e-02 3.7485096904437826e-01
