# Q(A^-1)        R
7.0049500000000002e-03 1.1408777816031374e-01
7.2644299999999997e-03 1.1921483918741710e-01
7.5474699999999997e-03 1.0592554187814632e-01
7.8140499999999995e-03 9.9271305970109469e-02
8.1082499999999991e-03 9.1954980932011265e-02
8.3793300000000008e-03 9.0976284913020816e-02
8.6478000000000006e-03 8.7175689689017968e-02
8.9221200000000004e-03 8.1762835099117984e-02
9.2042100000000009e-03 7.7149173952416272e-02
9.4736100000000004e-03 6.9100333006434408e-02
9.7605200000000000e-03 5.8197364387041470e-02
1.0040300000000000e-02 5.6884693342703969e-02
1.0304600000000001e-02 5.7151196106348973e-02
1.0586699999999999e-02 4.9774296785089704e-02
1.0871400000000000e-02 4.4423900249770512e-02
1.1121600000000001e-02 4.0259377832320205e-02
1.1376100000000000e-02 3.6062472045143228e-02
1.1692100000000000e-02 3.3370957142973889e-02
1.1967500000000001e-02 3.0406410559162721e-02
1.2240600000000001e-02 2.8521522881767361e-02
1.2510500000000001e-02 2.7271762269528443e-02
1.2781000000000001e-02 2.4655236196735708e-02
1.3047599999999999e-02 2.2467225203878671e-02
1.3322700000000000e-02 2.3306440016357562e-02
1.3598300000000001e-02 2.2023660947858410e-02
1.3890599999999999e-02 2.3697032327596991e-02
1.4157100000000001e-02 2.2125324722225084e-02
1.4438599999999999e-02 2.1618863390777239e-02
1.4738100000000001e-02 2.0887866688784770e-02
1.4983700000000001e-02 1.9843878240128662e-02
1.5216000000000000e-02 1.8488575715725465e-02
1.5532700000000000e-02 1.8490187675613036e-02
1.5784400000000001e-02 1.8989815378324337e-02
1.6106200000000001e-02 1.7378998932508806e-02
1.6370200000000001e-02 1.6942533585894561e-02
1.6620699999999999e-02 1.7175513387753839e-02
1.6928900000000000e-02 1.3716567278730173e-02
1.7182400000000000e-02 1.4046811811585477e-02
1.7488099999999999e-02 1.3251768456154606e-02
1.7727900000000001e-02 1.1803933605291174e-02
1.8018200000000002e-02 1.0339652381679193e-02
1.8318399999999999e-02 9.0370167399456431e-03
1.8581700000000000e-02 8.0679210495576987e-03
1.8814500000000001e-02 7.5049633811343835e-03
1.9101000000000000e-02 6.7196704382064083e-03
1.9392400000000001e-02 5.9816741881338958e-03
1.9679100000000001e-02 5.5669227276855839e-03
1.9938399999999998e-02 5.1647350336130214e-03
2.0202500000000002e-02 4.7939371473546639e-03
2.0446400000000000e-02 5.1107973297587952e-03
2.0759500000000000e-02 5.0980483755152647e-03
2.1002900000000001e-02 4.1606706623864634e-03
2.1322500000000001e-02 3.9654968357395633e-03
2.1613299999999998e-02 3.5982659928192363e-03
2.1885000000000002e-02 3.5798422620664521e-03
2.2128300000000000e-02 3.7798316349833532e-03
2.2387000000000001e-02 3.4389469630691544e-03
2.2676499999999999e-02 3.0098713302807167e-03
2.2960299999999999e-02 3.0418888851632682e-03
2.3234500000000002e-02 3.0007249575624067e-03
2.3482699999999999e-02 2.8100043246083615e-03
2.3835900000000000e-02 2.8178483682744114e-03
2.4070700000000000e-02 2.6470210140601713e-03
2.4373300000000001e-02 2.6727931948780843e-03
2.4638400000000001e-02 2.4824989939010935e-03
2.4914300000000000e-02 2.1520586682332817e-03
2.5194800000000000e-02 2.0592410059898803e-03
2.5446300000000002e-02 1.9712206625035126e-03
2.5714700000000000e-02 1.9650629838141760e-03
2.5977600000000000e-02 1.7370872259568208e-03
2.5025700000000001e-02 2.1121561909299203e-03
2.7416900000000001e-02 1.3638149970140870e-03
2.9801200000000000e-02 7.8588744988740216e-04
3.2267999999999998e-02 4.0594956785990299e-04
3.4741300000000003e-02 3.0283143257913163e-04
3.7135500000000002e-02 2.9841711035372734e-04
3.9511900000000003e-02 2.0073779632952081e-04
4.1908899999999999e-02 1.3948849983346252e-04
4.4494699999999998e-02 8.1391181409557088e-05
4.6741999999999999e-02 6.1518300918064083e-05
4.9205300000000000e-02 4.2834371260957832e-05
5.1587099999999997e-02 2.7931171209404815e-05
5.3974000000000001e-02 1.8168873851654848e-05
5.6423200000000000e-02 1.2154255684349106e-05
5.8915400000000000e-02 9.4563726657361310e-06
6.1192700000000003e-02 7.1837440570419980e-06
6.3765000000000002e-02 4.2743669608287647e-06
6.6074800000000003e-02 2.3572123415085986e-06
6.8554400000000001e-02 1.3712954348791917e-06
7.0923200000000006e-02 7.9213118821232973e-07
7.3431700000000003e-02 5.3270545669395556e-07
8.2987699999999998e-02 1.2116861055172564e-07
8.8022699999999995e-02 5.4724191992922447e-08
9.5266299999999998e-02 2.1214580169217857e-08
9.9976599999999999e-02 1.1559187498703158e-08
1.0716199999999999e-01 4.8566678183823645e-09
1.2567100000000000e-01 1.1900702699837200e-09
1.3180800000000001e-01 7.7863703384487892e-10
1.3991999999999999e-01 5.1014155169406872e-10
1.4849200000000001e-01 3.1468958707328342e-10
1.5680100000000000e-01 2.1033154988784963e-10
1.6525599999999999e-01 1.4095910260706804e-10
1.7371000000000000e-01 9.0101023499989483e-11
1.8221300000000001e-01 5.9216383965494390e-11
1.9890300000000000e-01 2.6029812610736634e-11
2.0733599999999999e-01 1.6082427082092703e-11
2.1548400000000001e-01 1.1492070478169497e-11
2.2433400000000001e-01 7.2710876793192065e-12
2.6600600000000002e-01 8.7130336227586349e-13
2.9169699999999998e-01 2.2422914067372419e-13
