# Q(A^-1)        R
7.0043299999999996e-03 9.7433967215393003e-01
7.3956700000000000e-03 9.8578078804049585e-01
7.7609899999999997e-03 9.8429440765291876e-01
8.1596399999999993e-03 9.9501987456362861e-01
8.5486399999999997e-03 9.3639157998818423e-01
8.9313799999999992e-03 9.3766900717462232e-01
9.3302200000000002e-03 8.6870167806058807e-01
9.7117300000000000e-03 8.5367046453735729e-01
1.0092800000000001e-02 8.2916733328796122e-01
1.0505100000000000e-02 7.8454380602812324e-01
1.0895100000000000e-02 7.6654025800078385e-01
1.1265499999999999e-02 7.6345181778621152e-01
1.1658500000000000e-02 7.8091231969581654e-01
1.2056100000000000e-02 8.1905293636475074e-01
1.2441300000000001e-02 8.5130300865044495e-01
1.2814100000000000e-02 8.6219162660862914e-01
1.3200099999999999e-02 9.0670414715234415e-01
1.3587200000000001e-02 9.5513408975264946e-01
1.3954200000000000e-02 9.7395481311847798e-01
1.4351200000000000e-02 1.0000000000000000e+00
1.4742099999999999e-02 1.0000000000000000e+00
1.5157300000000000e-02 1.0000000000000000e+00
1.5521900000000000e-02 1.0000000000000000e+00
1.5904100000000001e-02 1.0000000000000000e+00
1.6315199999999998e-02 1.0000000000000000e+00
1.6707900000000001e-02 1.0000000000000000e+00
1.7096600000000000e-02 1.0000000000000000e+00
1.7458800000000000e-02 1.0000000000000000e+00
1.7845099999999999e-02 9.6584014860591350e-01
1.8238200000000000e-02 7.9209808095520073e-01
1.8651399999999999e-02 6.0273771079240557e-01
1.8992800000000001e-02 4.4429026886812606e-01
1.9371599999999999e-02 3.0953617595935268e-01
1.9804300000000000e-02 1.8924866528889822e-01
2.0207699999999999e-02 1.1970678330401033e-01
2.0550599999999999e-02 8.0761023970749649e-02
2.0964900000000002e-02 4.7737924546907756e-02
2.1327300000000000e-02 3.3256623655131240e-02
2.1721899999999999e-02 2.2514759038322521e-02
2.2113100000000000e-02 1.6109678214462603e-02
2.2553000000000000e-02 1.1491142035856156e-02
2.2890100000000000e-02 9.5658677118361859e-03
2.3248999999999999e-02 8.4994026056257749e-03
2.3670799999999999e-02 7.1383191541887908e-03
2.4081900000000000e-02 6.1729156966894181e-03
2.4428200000000001e-02 5.7401112913158733e-03
2.4816200000000000e-02 5.4528162447731628e-03
2.5206300000000001e-02 5.1175176137623181e-03
2.5626500000000000e-02 5.0755804575418209e-03
2.5996399999999999e-02 4.8324424343941137e-03
2.4992100000000000e-02 5.2663734368428358e-03
2.7415499999999999e-02 4.2943111785356822e-03
2.9835199999999999e-02 3.1883811122610916e-03
3.2281299999999999e-02 2.3331182164124257e-03
3.4631700000000001e-02 1.8122515986109978e-03
3.7104800000000000e-02 1.4646868365205668e-03
3.9545200000000003e-02 1.2167301211968734e-03
4.1963899999999998e-02 9.0128849214115572e-04
4.4346099999999999e-02 6.6888784220671470e-04
4.6767400000000001e-02 5.3845680931294347e-04
4.9188400000000000e-02 4.5691741383225795e-04
5.1671799999999997e-02 3.5225508444929813e-04
5.4031999999999997e-02 2.8285128269287907e-04
5.6511400000000003e-02 2.3867896227162581e-04
5.8811299999999997e-02 2.1533284352320394e-04
6.1192400000000001e-02 1.9062138444310249e-04
6.3720299999999994e-02 1.5706924325773353e-04
6.6115900000000005e-02 1.2893876930876788e-04
6.8549700000000005e-02 1.1092751603318064e-04
7.0986099999999996e-02 9.2427324484145256e-05
7.3321200000000003e-02 8.2959881878827440e-05
7.5714500000000004e-02 7.3765610866946581e-05
7.8293199999999993e-02 6.4263371628681907e-05
8.0647600000000000e-02 5.3567317305206121e-05
8.2997600000000005e-02 4.8059831478035636e-05
8.5528499999999993e-02 3.9003257079890510e-05
8.7720000000000006e-02 3.4537437616258564e-05
9.0298500000000004e-02 3.0132971401537129e-05
9.2801200000000000e-02 2.7224403931353330e-05
9.5109299999999994e-02 2.4096934029703978e-05
9.7547700000000001e-02 2.1473337155665283e-05
9.9812700000000004e-02 1.9534963928778038e-05
9.4946500000000003e-02 2.4491003807626570e-05
1.0094499999999999e-01 1.8887875425238784e-05
1.0734299999999999e-01 1.4723467685025072e-05
1.1321500000000000e-01 1.1217724086452311e-05
1.1936900000000000e-01 8.1847623311418838e-06
1.2553800000000001e-01 6.3675908170793372e-06
1.3176599999999999e-01 5.1112628046518857e-06
1.3787600000000000e-01 3.9926825904943484e-06
1.4396600000000001e-01 3.0520775844988198e-06
1.4988799999999999e-01 2.3394903020510955e-06
1.4017499999999999e-01 3.6350295413026926e-06
1.4852799999999999e-01 2.4821696766838417e-06
1.5682399999999999e-01 1.7829659901328412e-06
1.6533900000000001e-01 1.3201028155543926e-06
1.7381500000000000e-01 9.2643332761374590e-07
1.8193799999999999e-01 6.8536399855916614e-07
1.9019800000000001e-01 5.1710215586500537e-07
2.0713300000000001e-01 2.7638251139065683e-07
2.1578000000000000e-01 1.9756140369298353e-07
2.4055199999999999e-01 8.1726130173694742e-08
2.5810400000000000e-01 4.2589166112293492e-08
2.6617400000000002e-01 3.1795700665802836e-08
2.8310200000000002e-01 1.6760267360435754e-08
