# Q(A^-1)        R
7.0002900000000002e-03 9.1652818796549607e-01
7.2712899999999997e-03 9.5289840986031871e-01
7.5495700000000002e-03 9.9561980335356648e-01
7.8244999999999999e-03 1.0000000000000000e+00
8.0975100000000005e-03 1.0000000000000000e+00
8.3757099999999998e-03 1.0000000000000000e+00
8.6787700000000006e-03 1.0000000000000000e+00
8.9196199999999996e-03 1.0000000000000000e+00
9.2128599999999998e-03 9.9708787020736034e-01
9.4923300000000002e-03 9.8920351292079123e-01
9.7429800000000000e-03 9.7672220435514090e-01
1.0036700000000001e-02 9.5475588720258719e-01
1.0311000000000001e-02 9.4053119045228251e-01
1.0566799999999999e-02 9.3887723771609588e-01
1.0843300000000000e-02 9.2357354356999355e-01
1.1134200000000000e-02 9.0956424688341841e-01
1.1401000000000000e-02 9.2789851666943868e-01
1.1696800000000000e-02 9.5910312596474379e-01
1.1954400000000000e-02 9.7007773782175943e-01
1.2211200000000000e-02 9.7515084060644996e-01
1.2519000000000001e-02 9.8390312747436914e-01
1.2787900000000000e-02 9.8554291558852247e-01
1.3045899999999999e-02 9.7261560684456239e-01
1.3334700000000000e-02 9.5722634435830611e-01
1.3574700000000000e-02 9.7088337977507888e-01
1.3905000000000001e-02 9.4709776908411814e-01
1.4154500000000000e-02 9.4541820181557035e-01
1.4448799999999999e-02 9.4254803912846696e-01
1.4700700000000001e-02 9.4712504864338309e-01
1.4988200000000000e-02 9.5674683064507005e-01
1.5254900000000000e-02 9.6231964401398717e-01
1.5526500000000000e-02 9.8479482319714917e-01
1.5786000000000001e-02 9.9933916485658825e-01
1.6097600000000000e-02 9.9280990273236380e-01
1.6348499999999998e-02 9.9106389887455659e-01
1.6637500000000000e-02 1.0000000000000000e+00
1.6893999999999999e-02 1.0000000000000000e+00
1.7189300000000001e-02 1.0000000000000000e+00
1.7460500000000000e-02 1.0000000000000000e+00
1.7725100000000001e-02 1.0000000000000000e+00
1.8052900000000000e-02 9.9982457282734249e-01
1.8319800000000001e-02 9.9509500719478905e-01
1.8571700000000000e-02 9.9877197542733243e-01
1.8883199999999999e-02 9.9111171524325192e-01
1.9103700000000001e-02 9.8169243830486852e-01
1.9420400000000001e-02 9.6340355567436931e-01
1.9694900000000001e-02 9.6086726455354676e-01
1.9957500000000000e-02 9.6555325276949877e-01
2.0176199999999998e-02 9.6216969738788993e-01
2.0466399999999999e-02 9.3966896689800472e-01
2.0745099999999999e-02 9.1734576085834230e-01
2.1047099999999999e-02 9.0972080759331064e-01
