# Q(A^-1)        R
6.9861500000000000e-03 1.0000000000000000e+00
7.2793600000000003e-03 1.0000000000000000e+00
7.5621300000000002e-03 1.0000000000000000e+00
7.8140899999999992e-03 1.0000000000000000e+00
8.1059200000000008e-03 1.0000000000000000e+00
8.3654599999999999e-03 1.0000000000000000e+00
8.6601800000000000e-03 1.0000000000000000e+00
8.9235800000000004e-03 1.0000000000000000e+00
9.2034200000000004e-03 1.0000000000000000e+00
9.4712600000000004e-03 1.0000000000000000e+00
9.7593599999999999e-03 1.0000000000000000e+00
1.0030499999999999e-02 1.0000000000000000e+00
1.0309499999999999e-02 1.0000000000000000e+00
1.0595300000000000e-02 1.0000000000000000e+00
1.0842900000000001e-02 1.0000000000000000e+00
1.1141300000000000e-02 1.0000000000000000e+00
1.1410900000000000e-02 1.0000000000000000e+00
1.1679100000000000e-02 1.0000000000000000e+00
1.1969199999999999e-02 1.0000000000000000e+00
1.2248500000000001e-02 1.0000000000000000e+00
1.2524300000000000e-02 1.0000000000000000e+00
1.2781499999999999e-02 1.0000000000000000e+00
1.3060300000000000e-02 9.9607448709432789e-01
1.3314200000000000e-02 9.8866126786683506e-01
1.3632800000000000e-02 9.8148687550805169e-01
1.3888800000000000e-02 9.5233265970983183e-01
1.4151400000000000e-02 9.2889099589402802e-01
1.4465199999999999e-02 9.2639891730793233e-01
1.4710400000000000e-02 9.3579654112236577e-01
1.4994400000000000e-02 9.3445135700194304e-01
1.5271200000000000e-02 9.8208788857495644e-01
1.5546500000000000e-02 1.0000000000000000e+00
1.5805300000000001e-02 1.0000000000000000e+00
1.6062099999999999e-02 1.0000000000000000e+00
1.6373900000000000e-02 1.0000000000000000e+00
1.6629100000000001e-02 1.0000000000000000e+00
1.6917700000000001e-02 1.0000000000000000e+00
1.7223599999999999e-02 1.0000000000000000e+00
1.7462300000000000e-02 1.0000000000000000e+00
1.7735600000000001e-02 1.0000000000000000e+00
1.7995600000000000e-02 1.0000000000000000e+00
1.8278900000000001e-02 1.0000000000000000e+00
1.8556099999999999e-02 1.0000000000000000e+00
1.8830099999999999e-02 1.0000000000000000e+00
1.9111000000000000e-02 9.7955985271332657e-01
1.9401399999999999e-02 8.9914851027138154e-01
1.9678899999999999e-02 7.9388541407683155e-01
1.9925100000000001e-02 7.0472182973263076e-01
2.0221900000000001e-02 5.9040509057590695e-01
2.0489299999999998e-02 4.8086587456928620e-01
2.0781399999999998e-02 3.8194359906796427e-01
2.1040500000000000e-02 3.0861364791310486e-01
2.1300699999999999e-02 2.3884930189631026e-01
2.1602699999999999e-02 1.7365451535525617e-01
2.1863400000000002e-02 1.3134587064201361e-01
2.2140500000000000e-02 1.0051504947738671e-01
2.2396300000000001e-02 7.5987407259463943e-02
2.2683200000000001e-02 5.3925309257870695e-02
2.2947499999999999e-02 4.1010946032192866e-02
2.3255200000000000e-02 3.0401063934283871e-02
2.3496900000000001e-02 2.2943977220389111e-02
2.3821499999999999e-02 1.7069904807571892e-02
2.4083299999999998e-02 1.4255215391699461e-02
2.4342200000000001e-02 1.2116029458673261e-02
2.4617799999999999e-02 9.6464757629872548e-03
2.4941800000000000e-02 7.7709536700296816e-03
2.5201000000000001e-02 6.8795369760567765e-03
2.5461200000000000e-02 5.9151178950442975e-03
2.5771800000000001e-02 5.2067608633698586e-03
2.5990400000000000e-02 4.8339292179004250e-03
2.4974699999999999e-02 7.6578070294752547e-03
2.7470000000000001e-02 3.1237080416510045e-03
2.9810799999999998e-02 2.1671595146253355e-03
3.2278800000000003e-02 1.5711333332663951e-03
3.4629899999999998e-02 1.1453370545116963e-03
3.7144799999999999e-02 1.0007868163986887e-03
3.9530099999999999e-02 8.1216457444286414e-04
4.1953200000000003e-02 5.8249006805702276e-04
4.4346799999999999e-02 4.2550962562886547e-04
4.6781700000000002e-02 3.4255836637190430e-04
4.9167000000000002e-02 2.8690874948582957e-04
5.1647400000000003e-02 2.2044783852875189e-04
5.4076300000000001e-02 1.7720772111332330e-04
5.6580199999999997e-02 1.4943314638705071e-04
5.8689999999999999e-02 1.3271149697976931e-04
6.1323400000000000e-02 1.1305091272449190e-04
6.3745399999999994e-02 9.8865326977186032e-05
6.6132600000000000e-02 8.5056340488224400e-05
6.8624000000000004e-02 7.2389294157888437e-05
7.1096300000000001e-02 6.2470136043172255e-05
7.3252700000000004e-02 5.4862274177402852e-05
7.5886499999999996e-02 5.0801760149515318e-05
7.8226299999999999e-02 4.6254095456190839e-05
8.0572299999999999e-02 3.9439109982804561e-05
8.3095199999999994e-02 3.4590835017925287e-05
8.5545800000000005e-02 3.0394688380118676e-05
8.7799199999999994e-02 2.6454248876282211e-05
9.0476699999999993e-02 2.2532677066796587e-05
9.2763999999999999e-02 2.0897047462376690e-05
9.5077300000000003e-02 1.8336822745832809e-05
9.7580200000000006e-02 1.6446425314644399e-05
9.9996199999999993e-02 1.5149583404903780e-05
9.4990199999999997e-02 1.8408077413529506e-05
1.0125500000000000e-01 1.4303153883965173e-05
1.0724499999999999e-01 1.1574967241754514e-05
1.1337899999999999e-01 9.4230179128037386e-06
1.1942100000000000e-01 7.3230125815175869e-06
1.2559500000000001e-01 5.9256342167332647e-06
1.3168800000000000e-01 4.7126478716098765e-06
1.3778199999999999e-01 3.9599929022591041e-06
1.4391399999999999e-01 3.4292605002124407e-06
1.4991099999999999e-01 2.8311373972043534e-06
1.4002600000000001e-01 3.6725195831228172e-06
1.4859600000000001e-01 2.8667933730093138e-06
1.5681899999999999e-01 2.3946496360532851e-06
1.7380300000000001e-01 1.6238737694605804e-06
1.8216299999999999e-01 1.3208971317825064e-06
1.9020999999999999e-01 1.0930686770737920e-06
1.9918500000000000e-01 8.8944104337421654e-07
2.0731500000000000e-01 7.6629961654455500e-07
2.1539400000000000e-01 6.5029687605391263e-07
2.4076000000000000e-01 4.2602828552930240e-07
2.4933700000000000e-01 3.7525959501355009e-07
2.5801000000000002e-01 3.1312587049357605e-07
2.6632400000000001e-01 2.5992528839926574e-07
2.8350100000000000e-01 1.9986790679686539e-07
