# Q(A^-1)        R
6.9956899999999997e-03 6.5506779823858718e-02
7.3774100000000000e-03 5.7396292409091991e-02
7.7855099999999998e-03 4.5374108875917356e-02
8.1665699999999997e-03 3.6232649061509130e-02
8.5498799999999993e-03 2.8265591895533026e-02
8.9341899999999998e-03 2.3384708498506920e-02
9.3319800000000001e-03 1.6724893967019323e-02
9.7188199999999995e-03 1.4868934221341692e-02
1.0103900000000001e-02 1.1124349797805634e-02
1.0502200000000000e-02 7.4374551660799631e-03
1.0883600000000000e-02 5.6852071686290329e-03
1.1273399999999999e-02 4.7279990717535208e-03
1.1653000000000000e-02 3.8497091196600260e-03
1.2046899999999999e-02 2.8680794881213879e-03
1.2439499999999999e-02 2.0849280867355751e-03
1.2822399999999999e-02 1.7698623926313255e-03
1.3206400000000000e-02 1.4410745485309783e-03
1.3607599999999999e-02 9.9331582395440995e-04
1.3994400000000001e-02 7.9971198322360576e-04
1.4359400000000000e-02 6.7192758060480014e-04
1.4754200000000000e-02 5.0799060180105164e-04
1.5086000000000000e-02 4.0774360057263531e-04
1.5523500000000001e-02 3.2776283453108134e-04
1.5937000000000000e-02 2.6788722459573520e-04
1.6298600000000000e-02 2.2547773825502989e-04
1.6706700000000001e-02 1.5641576454401810e-04
1.7076200000000000e-02 1.2704254709845409e-04
1.7484900000000001e-02 1.1911640707616618e-04
1.7831799999999998e-02 9.4638781847067419e-05
1.8662900000000000e-02 5.9554465490290857e-05
1.9026700000000001e-02 5.4695633623363498e-05
1.9386100000000000e-02 4.8873057029543351e-05
1.9784400000000001e-02 4.6719283264504610e-05
2.0171300000000000e-02 4.0341875130189661e-05
2.0598700000000001e-02 3.9830072405846025e-05
2.0970400000000000e-02 3.9770738532219721e-05
2.1316800000000000e-02 3.4779873065964569e-05
2.1741900000000002e-02 3.4187053066693722e-05
2.2146800000000001e-02 2.9836422119422401e-05
2.2470100000000000e-02 2.9555876594033835e-05
2.3322099999999998e-02 2.5250480803776652e-05
2.3655900000000001e-02 2.4564140813790950e-05
2.4490999999999999e-02 2.1688901351784063e-05
2.4842800000000002e-02 1.8319715274006252e-05
2.5235100000000000e-02 1.7117267941089606e-05
2.5627299999999999e-02 1.5125529944497004e-05
2.5978299999999999e-02 1.4924857120760685e-05
2.5025100000000002e-02 1.7588200309090188e-05
2.7405499999999999e-02 9.3951252706234328e-06
2.9810500000000000e-02 5.8723555282518876e-06
3.2233199999999997e-02 2.8491498306523357e-06
3.4727899999999999e-02 2.4846539691409458e-06
3.7083199999999997e-02 1.8993201388306579e-06
3.9552200000000003e-02 1.3834894645278983e-06
4.1981900000000003e-02 1.0365626891833403e-06
4.6851200000000003e-02 6.9718500656606524e-07
4.9246800000000000e-02 5.8344376106964773e-07
5.1595900000000000e-02 4.8959697458857892e-07
5.4066400000000001e-02 4.5815342541216760e-07
5.6516900000000002e-02 4.2751558406793159e-07
5.8919300000000001e-02 4.7642185539324911e-07
6.1185099999999999e-02 4.3477262593509326e-07
6.3627500000000003e-02 3.3292807030039551e-07
6.6049700000000003e-02 2.1261548904996258e-07
7.0907399999999995e-02 1.1567960120497641e-07
7.5805700000000004e-02 8.5036601102675895e-08
7.8266299999999997e-02 7.3484024479589068e-08
8.2982500000000001e-02 5.5727952299848008e-08
8.5438000000000000e-02 4.8968634415280259e-08
8.7978000000000001e-02 4.3244339015619875e-08
9.2586500000000002e-02 3.9878095866618356e-08
9.5155100000000006e-02 3.8416375275709385e-08
9.7445199999999996e-02 4.1831352394665544e-08
9.4727900000000004e-02 3.9740874370515284e-08
1.0101900000000000e-01 3.9272065129088595e-08
1.1312700000000001e-01 3.0639102863611725e-08
1.3168800000000000e-01 1.1546863167500006e-08
1.3776800000000000e-01 8.4724492208701629e-09
1.5001300000000001e-01 4.4625338704935919e-09
1.8234500000000001e-01 1.2435679072208068e-09
1.9927800000000001e-01 6.7101263714694624e-10
2.0765400000000001e-01 4.3168960342183228e-10
2.1520200000000000e-01 3.2733930813187536e-10
2.4915399999999999e-01 1.1328062447084066e-10
2.6592800000000000e-01 6.2100260394547296e-11
2.7417799999999998e-01 4.4787560769680472e-11
