# Q(A^-1)        R
6.9897900000000001e-03 9.2571503245988618e-01
7.3981899999999998e-03 9.6759780028655917e-01
7.7612400000000000e-03 9.5331764649041972e-01
8.1496999999999993e-03 9.7637916888761200e-01
8.5584300000000006e-03 9.9979787771827355e-01
8.9563300000000002e-03 9.8846452154926756e-01
9.3173800000000001e-03 9.9662903480482623e-01
9.7081400000000005e-03 9.9426860419084950e-01
1.0112200000000000e-02 9.8295362998049607e-01
1.0482800000000000e-02 9.7831199591829876e-01
1.0869000000000000e-02 9.2128948171141845e-01
1.1275500000000001e-02 9.4326212400253961e-01
1.1624100000000000e-02 9.3260740905813599e-01
1.2045900000000000e-02 9.6037304766230269e-01
1.2403500000000000e-02 9.7608839184364193e-01
1.2796099999999999e-02 9.6559421791590982e-01
1.3200399999999999e-02 9.4233037450230950e-01
1.3592699999999999e-02 9.4494426946472410e-01
1.3970099999999999e-02 9.3797148905430539e-01
1.4373100000000000e-02 9.6455850207472571e-01
1.4758200000000001e-02 9.4630529156121634e-01
1.5166499999999999e-02 9.8168084810329415e-01
1.5527700000000000e-02 1.0000000000000000e+00
1.5878300000000001e-02 1.0000000000000000e+00
1.6314400000000000e-02 1.0000000000000000e+00
1.6696200000000001e-02 9.9842242315274699e-01
1.7094999999999999e-02 9.9945710475485838e-01
1.7449200000000002e-02 1.0000000000000000e+00
1.7851100000000002e-02 1.0000000000000000e+00
1.8238200000000000e-02 9.8233605461389939e-01
1.8667199999999998e-02 8.6470990325825436e-01
1.9022100000000000e-02 7.8454407443004170e-01
1.9381800000000001e-02 6.4605639874586474e-01
1.9740100000000000e-02 5.2427021547643893e-01
2.0208100000000000e-02 3.5695294683763290e-01
2.0593899999999998e-02 2.5594122183673390e-01
2.0944100000000000e-02 1.8218394662382129e-01
2.1337399999999999e-02 1.1966694637098022e-01
2.1728000000000001e-02 7.6309430561001049e-02
2.2154299999999998e-02 5.1183736903670993e-02
2.2494100000000000e-02 3.4887180456312811e-02
2.2926200000000001e-02 2.2807141390841109e-02
2.3279000000000001e-02 1.7023411879693095e-02
2.3627200000000001e-02 1.2865639492522191e-02
2.4091100000000001e-02 9.3941570832220597e-03
2.4481900000000001e-02 7.3279157597018196e-03
2.4841100000000001e-02 6.1249563335366150e-03
2.5256600000000001e-02 4.7736772041800622e-03
2.5629900000000001e-02 4.2185488694812664e-03
2.6003700000000001e-02 3.6623266922853545e-03
2.4985799999999999e-02 5.7002991753847369e-03
2.7469000000000000e-02 2.2398057748604519e-03
2.9794000000000001e-02 1.0423384842634517e-03
3.2281499999999998e-02 5.1668907550574941e-04
3.4663300000000001e-02 3.6172355213562367e-04
3.7066599999999998e-02 2.8841380793463055e-04
3.9542700000000000e-02 2.4060411522962421e-04
4.1911600000000000e-02 1.8555397545484735e-04
4.4281800000000003e-02 1.5201222264933745e-04
4.6701500000000000e-02 1.2907545449834440e-04
4.9190699999999997e-02 1.1110096108834174e-04
5.1648199999999998e-02 8.4621943740961466e-05
5.4113399999999999e-02 6.8669084136328238e-05
5.6458700000000001e-02 5.6480198700526893e-05
5.8819600000000000e-02 5.2304451002390652e-05
6.1314899999999999e-02 4.6491691151942027e-05
6.3622700000000004e-02 3.9675605211605510e-05
6.6105399999999995e-02 3.2409445200853601e-05
6.8465799999999993e-02 2.6915268362246364e-05
7.0830699999999996e-02 2.1975485870596108e-05
7.3382400000000000e-02 1.8440369537944681e-05
7.5923900000000002e-02 1.6767245056680637e-05
7.8161900000000006e-02 1.5466216685972036e-05
8.0635200000000004e-02 1.3040189519876559e-05
8.3075899999999994e-02 1.1665891209859587e-05
8.5477300000000006e-02 1.0090879192089513e-05
8.7979500000000002e-02 8.4274872782801756e-06
9.0376200000000004e-02 7.8597450659850102e-06
9.2788700000000002e-02 7.0077893971957786e-06
9.5057500000000003e-02 6.2665415231904850e-06
9.7638900000000001e-02 5.5296330477378594e-06
1.0015300000000001e-01 5.1034839609395795e-06
9.4950099999999996e-02 6.4117664924707896e-06
1.0124100000000000e-01 5.1453268587433759e-06
1.0716600000000000e-01 3.9517055915567754e-06
1.1345500000000000e-01 3.2160639166077343e-06
1.1950100000000000e-01 2.3747184891621115e-06
1.2549600000000000e-01 1.8655226442022708e-06
1.3164799999999999e-01 1.4091925676674091e-06
1.3792900000000000e-01 1.1577596379404181e-06
1.4393400000000001e-01 9.2471600069971182e-07
1.4027800000000001e-01 1.0360840776575189e-06
1.4863100000000001e-01 7.6641950550733134e-07
1.6511799999999999e-01 4.6050876096687174e-07
1.7385700000000001e-01 3.5932884107060645e-07
1.8202299999999999e-01 2.8011951545657044e-07
1.9028100000000001e-01 2.1744749154809264e-07
1.9893000000000000e-01 1.7180488897630223e-07
2.1596199999999999e-01 1.0222568966462076e-07
2.2394100000000000e-01 8.1616944434622734e-08
2.4947900000000001e-01 4.4123645518685100e-08
2.5790500000000000e-01 3.3447606795445620e-08
2.7468599999999999e-01 2.1148782457875134e-08
2.8322100000000000e-01 1.6589849384753969e-08
2.9993599999999998e-01 1.0909580764810135e-08
