# Q(A^-1)        R
7.0031000000000000e-03 9.6474267259778101e-01
7.3845600000000001e-03 9.9031961602931240e-01
7.7804299999999996e-03 1.0000000000000000e+00
8.1530400000000003e-03 1.0000000000000000e+00
8.5544599999999998e-03 1.0000000000000000e+00
8.9316199999999995e-03 1.0000000000000000e+00
9.3408199999999997e-03 9.9090324982658307e-01
9.6972199999999995e-03 9.8756618440388722e-01
1.0114300000000000e-02 9.5063297779438627e-01
1.0499900000000000e-02 9.2061664892509454e-01
1.0874300000000000e-02 8.7319270761165502e-01
1.1287500000000001e-02 9.2956114320051186e-01
1.1657900000000001e-02 9.0984168220036099e-01
1.2041700000000001e-02 9.7054855455568911e-01
1.2411500000000001e-02 9.7615785121039333e-01
1.2823100000000000e-02 9.6798228138573417e-01
1.3208599999999999e-02 9.9451827617658073e-01
1.3593600000000001e-02 9.8320214957831675e-01
1.3950700000000000e-02 9.8865692969271712e-01
1.4369099999999999e-02 9.8075719127334349e-01
1.4765700000000000e-02 9.9258787434022955e-01
1.5133100000000000e-02 1.0000000000000000e+00
1.5538800000000000e-02 1.0000000000000000e+00
1.5913199999999999e-02 1.0000000000000000e+00
1.6322300000000001e-02 1.0000000000000000e+00
1.6691800000000000e-02 1.0000000000000000e+00
1.7074700000000002e-02 1.0000000000000000e+00
1.7482000000000001e-02 1.0000000000000000e+00
1.7845300000000001e-02 9.7383751603837720e-01
1.8279100000000000e-02 8.8129579996105956e-01
1.8621900000000000e-02 7.9994382645183371e-01
1.8987600000000000e-02 6.6008853512296506e-01
1.9380800000000000e-02 5.6980269493347180e-01
1.9811700000000002e-02 4.7359740016435070e-01
2.0184100000000000e-02 3.7855737769406950e-01
2.0574300000000000e-02 3.0485967755987442e-01
2.0952300000000000e-02 2.4459213482108877e-01
2.1294500000000001e-02 2.0331421228359955e-01
2.1749399999999999e-02 1.5279624430521954e-01
2.2144400000000002e-02 1.3161539075758605e-01
2.2523600000000001e-02 1.0633289303266712e-01
2.2909200000000001e-02 8.8847479705153012e-02
2.3290999999999999e-02 7.6531957260007291e-02
2.3682600000000002e-02 6.4674495324945486e-02
2.4028799999999999e-02 5.7595584606637072e-02
2.4451500000000001e-02 5.0792673011036141e-02
2.4841599999999998e-02 4.7554416713129516e-02
2.5221199999999999e-02 4.5030544925765789e-02
2.5592799999999999e-02 4.1868274576194346e-02
2.6000900000000000e-02 3.9130068423620983e-02
2.5012000000000000e-02 4.6375231203676516e-02
2.7460200000000001e-02 2.9865361306587086e-02
2.9843600000000001e-02 1.8664816759829655e-02
3.2253499999999997e-02 1.1232762437269565e-02
3.4707200000000001e-02 7.5547546502751049e-03
3.7086200000000000e-02 5.8441209084691848e-03
3.9549200000000000e-02 5.0013680157718595e-03
4.1975400000000003e-02 3.7651607359929572e-03
4.4363100000000003e-02 2.8587828891795779e-03
4.6760599999999999e-02 2.1292713318127625e-03
4.9261300000000001e-02 1.7136221230592062e-03
5.1567500000000002e-02 1.3278211780878429e-03
5.4090899999999997e-02 1.0633649745979176e-03
5.6420499999999998e-02 8.7380998001654266e-04
5.8847200000000002e-02 7.5178231359039681e-04
6.1375199999999998e-02 6.5654934230206471e-04
6.3623200000000005e-02 5.4738453487691689e-04
6.6169199999999997e-02 4.6286525154198334e-04
6.8523000000000001e-02 3.9616570788925565e-04
7.0928300000000000e-02 3.4254947360787030e-04
7.3290900000000006e-02 2.9392843185041930e-04
7.5763999999999998e-02 2.6319479576083712e-04
7.8289100000000000e-02 2.2880697801511908e-04
8.0645499999999995e-02 1.9667720474636708e-04
8.3050600000000002e-02 1.7338038175152961e-04
8.5530999999999996e-02 1.5203832084506361e-04
8.7868600000000005e-02 1.3278574790709857e-04
9.0398300000000001e-02 1.1694642511997261e-04
9.2698400000000000e-02 1.0591990090022229e-04
9.5315300000000006e-02 9.3645668654982527e-05
9.7552600000000003e-02 8.2538723964509789e-05
9.9895600000000001e-02 7.6231204597844318e-05
9.4952599999999998e-02 9.6541332378251979e-05
1.0104100000000001e-01 7.5254786404975422e-05
1.0734000000000000e-01 5.8042117000450890e-05
1.1332200000000001e-01 4.6899667386376983e-05
1.1937600000000000e-01 3.8062048115015067e-05
1.2555700000000000e-01 3.1036787009128127e-05
1.3175899999999999e-01 2.5264907970363718e-05
1.3786100000000001e-01 2.0954558652274959e-05
1.4362800000000001e-01 1.7652333044136899e-05
1.4999999999999999e-01 1.3729225562026543e-05
1.3990600000000000e-01 1.9485324417580548e-05
1.4874899999999999e-01 1.3975730184420670e-05
1.5699800000000000e-01 1.1023195831025938e-05
1.6556999999999999e-01 8.7697294088559997e-06
1.7332800000000001e-01 7.0833814954179558e-06
1.8183700000000000e-01 5.6524263684169581e-06
1.9037100000000001e-01 4.7467799648778410e-06
1.9888700000000001e-01 3.9701452123964881e-06
2.0752399999999999e-01 3.2375293951855768e-06
2.1584600000000001e-01 2.6628835185440544e-06
2.2426199999999999e-01 2.1785740116742455e-06
2.3263000000000000e-01 1.8385471138391574e-06
2.4099799999999999e-01 1.6146095541134955e-06
2.4956000000000000e-01 1.3902273459784550e-06
2.5768500000000000e-01 1.1319827323890485e-06
2.6646599999999998e-01 9.4637162127797009e-07
2.8295700000000001e-01 6.7605236899878809e-07
2.9139700000000002e-01 5.8862078961193270e-07
