# Q(A^-1)        R
6.9874100000000003e-03 1.0000000000000000e+00
7.3853699999999996e-03 1.0000000000000000e+00
7.7804099999999998e-03 1.0000000000000000e+00
8.1724099999999997e-03 1.0000000000000000e+00
8.5506699999999998e-03 1.0000000000000000e+00
8.9341300000000002e-03 1.0000000000000000e+00
9.3260800000000005e-03 1.0000000000000000e+00
9.7060400000000008e-03 1.0000000000000000e+00
1.0106400000000000e-02 1.0000000000000000e+00
1.0500100000000000e-02 9.9061902756045694e-01
1.0876700000000000e-02 9.1516688583683681e-01
1.1281700000000000e-02 9.1641704134995983e-01
1.1664900000000001e-02 8.8027030240385262e-01
1.2050099999999999e-02 8.5873516021817509e-01
1.2429400000000000e-02 8.7598817548840724e-01
1.2796999999999999e-02 8.5135709777195900e-01
1.3226999999999999e-02 8.5346683614596563e-01
1.3569599999999999e-02 8.3819802245007902e-01
1.3992800000000000e-02 8.8814987080505514e-01
1.4367800000000000e-02 9.2808275300949006e-01
1.4776299999999999e-02 9.6323680692313551e-01
1.5155600000000000e-02 1.0000000000000000e+00
1.5550599999999999e-02 1.0000000000000000e+00
1.5946200000000001e-02 1.0000000000000000e+00
1.6313299999999999e-02 1.0000000000000000e+00
1.6694100000000000e-02 1.0000000000000000e+00
1.7064200000000002e-02 1.0000000000000000e+00
1.7459599999999999e-02 1.0000000000000000e+00
1.7861100000000001e-02 1.0000000000000000e+00
1.8249399999999999e-02 1.0000000000000000e+00
1.8662900000000000e-02 1.0000000000000000e+00
1.9030800000000000e-02 9.2882619614572870e-01
1.9365700000000000e-02 7.2250210927953396e-01
1.9810200000000000e-02 5.1691736501030772e-01
2.0209800000000000e-02 3.3481316889416551e-01
2.0561500000000000e-02 2.2597889731987814e-01
2.0944399999999998e-02 1.3201580714196021e-01
2.1371800000000000e-02 7.1468536343643779e-02
2.1735500000000001e-02 4.0521408855231658e-02
2.2126000000000000e-02 2.3299986741895630e-02
2.2529799999999999e-02 1.2948077961638976e-02
2.2886400000000001e-02 8.2641812503037298e-03
2.3331299999999999e-02 5.0802965338643388e-03
2.3688299999999999e-02 3.3933277021694561e-03
2.4058300000000001e-02 2.5520418195136172e-03
2.4458899999999999e-02 1.8720462499226794e-03
2.4844800000000000e-02 1.4370828259393528e-03
2.5176199999999999e-02 1.1057509617208527e-03
2.5556599999999999e-02 9.4644852082940154e-04
2.5999100000000001e-02 7.8736509205244796e-04
2.4957400000000001e-02 1.3250131984441026e-03
2.7414399999999998e-02 5.4577656856171245e-04
2.9848599999999999e-02 3.3490886170427946e-04
3.2215599999999997e-02 2.3467950107097546e-04
3.4661900000000002e-02 1.9253219178916412e-04
3.7107399999999999e-02 1.7052931309322793e-04
3.9489299999999998e-02 1.2963090552993046e-04
4.1883600000000000e-02 1.0099195992927787e-04
4.4331000000000002e-02 7.7751376757902486e-05
4.6797199999999997e-02 6.6252256558369129e-05
4.9226699999999998e-02 5.8576796196536377e-05
5.1554099999999999e-02 4.5750092923026953e-05
5.4045400000000000e-02 3.5011230853875710e-05
5.6379199999999997e-02 2.8662389456081030e-05
5.8892500000000000e-02 2.6214708488695364e-05
6.1259000000000001e-02 2.3076041476600045e-05
6.3779199999999994e-02 1.8359023461572140e-05
6.6044500000000006e-02 1.5199010979434184e-05
6.8517099999999997e-02 1.1732547924658824e-05
7.1013400000000004e-02 9.3034134921415349e-06
7.3359400000000005e-02 8.4577850106986728e-06
7.5782100000000005e-02 8.1819671748448259e-06
7.8229400000000004e-02 7.1715281029987920e-06
8.0602099999999996e-02 6.3561551724233435e-06
8.3099500000000007e-02 5.5935502961663109e-06
8.5499599999999995e-02 4.7460851779488964e-06
8.7837899999999997e-02 4.2479517797173974e-06
9.0371000000000007e-02 3.5087657583611781e-06
9.2794699999999994e-02 3.1884500307181377e-06
9.5159700000000000e-02 2.7847984353712845e-06
9.7795400000000005e-02 2.4496758308766332e-06
1.0003900000000000e-01 2.2156595349371871e-06
9.5043400000000000e-02 2.7964769659850383e-06
1.0111700000000000e-01 2.1048673217166101e-06
1.1938600000000001e-01 9.4684211836709061e-07
1.2552700000000000e-01 7.2584356069268474e-07
1.4383699999999999e-01 3.1932008767429051e-07
1.5031800000000001e-01 2.5055801929613468e-07
1.4007300000000000e-01 3.8255573015718420e-07
1.4865000000000000e-01 2.6196234424221937e-07
1.7342099999999999e-01 9.8248322843056284e-08
2.0735700000000001e-01 2.5530063982445336e-08
2.4979599999999999e-01 5.6221563021150347e-09
2.5772200000000001e-01 4.1336233518757171e-09
2.6625100000000002e-01 2.9271159366251459e-09
2.9989300000000002e-01 7.6422812578185347e-10
