# Q(A^-1)        R
7.0049999999999999e-03 8.3354359873416517e-01
7.3994600000000001e-03 9.1156463517184971e-01
7.7849399999999997e-03 9.0949256083383734e-01
8.1491700000000007e-03 9.4908153901563963e-01
8.5537500000000006e-03 9.8361467721583640e-01
8.9360399999999993e-03 1.0000000000000000e+00
9.3414799999999992e-03 1.0000000000000000e+00
9.7125100000000006e-03 1.0000000000000000e+00
1.0115100000000000e-02 9.8749634022492039e-01
1.0472000000000000e-02 9.7816359640372808e-01
1.0872300000000000e-02 9.6122669777061653e-01
1.1267700000000000e-02 9.9446061272291697e-01
1.1645300000000001e-02 1.0000000000000000e+00
1.2038800000000001e-02 1.0000000000000000e+00
1.2425200000000001e-02 1.0000000000000000e+00
1.2808600000000000e-02 1.0000000000000000e+00
1.3199100000000000e-02 1.0000000000000000e+00
1.3604900000000000e-02 1.0000000000000000e+00
1.4004100000000000e-02 1.0000000000000000e+00
1.4380799999999999e-02 1.0000000000000000e+00
1.4752400000000001e-02 1.0000000000000000e+00
1.5134000000000000e-02 9.6223324682611577e-01
1.5535000000000000e-02 8.7300355011428010e-01
1.5928200000000000e-02 7.8889836840192151e-01
1.6340299999999999e-02 6.8315005925814543e-01
1.6670000000000001e-02 5.9482731873398431e-01
1.7086000000000000e-02 4.6858883718779298e-01
1.7487200000000001e-02 3.8508642860517722e-01
1.7839799999999999e-02 3.0478486746997641e-01
1.8221899999999999e-02 2.3281953540312569e-01
1.8606000000000001e-02 1.8333601879273378e-01
1.9003500000000000e-02 1.4257159941766248e-01
1.9429300000000000e-02 1.0953654356933536e-01
1.9802899999999998e-02 8.7019189004981554e-02
2.0171900000000000e-02 6.8668595816960540e-02
2.0598499999999999e-02 5.6063867810255116e-02
2.0962000000000001e-02 4.7230771469888730e-02
2.1326399999999999e-02 4.1963477037652172e-02
2.1693299999999999e-02 3.4879628154317222e-02
2.2122800000000001e-02 3.2558694586014882e-02
2.2515799999999999e-02 2.8845125896612360e-02
2.2847099999999999e-02 2.7420428333848005e-02
2.3314399999999999e-02 2.6086626364399439e-02
2.3684600000000000e-02 2.3738068029984086e-02
2.4048000000000000e-02 2.1434114678436970e-02
2.4492300000000002e-02 1.9124623785614307e-02
2.4907100000000001e-02 1.7450346326482048e-02
2.5202100000000002e-02 1.7108762221182586e-02
2.5589400000000002e-02 1.5268217495688892e-02
2.6021499999999999e-02 1.3905955794786089e-02
2.5033600000000000e-02 1.7271026067935426e-02
2.7389699999999999e-02 1.1244311233003125e-02
2.9855799999999998e-02 6.7779963745215306e-03
3.2200800000000002e-02 4.3003507599435522e-03
3.4653299999999998e-02 3.1721091073631026e-03
3.7067599999999999e-02 2.4916006772401958e-03
3.9449999999999999e-02 1.9362725695919166e-03
4.1894099999999997e-02 1.4280679209713874e-03
4.4335800000000002e-02 1.0845901999363913e-03
4.6792199999999999e-02 8.5777294016881208e-04
4.9167900000000000e-02 7.4533747956685812e-04
5.1586699999999999e-02 5.6431531981582022e-04
5.4076600000000002e-02 4.3668733162062793e-04
5.6396500000000002e-02 3.6640037866431677e-04
5.8859900000000000e-02 3.3067445547653294e-04
6.1336599999999998e-02 2.9783475439280774e-04
6.3679700000000006e-02 2.3438333001548739e-04
6.6274899999999998e-02 1.7198765180433793e-04
6.8544599999999997e-02 1.3009505232609080e-04
7.1016499999999996e-02 1.0125024636691875e-04
7.3350799999999994e-02 8.6895215141142193e-05
7.5714600000000007e-02 8.0723151636648719e-05
7.8405500000000003e-02 6.7751599602078948e-05
8.0613299999999999e-02 5.8992457262347161e-05
8.3241999999999997e-02 5.0417042820989486e-05
8.5453600000000005e-02 4.2118838927089919e-05
8.8035299999999997e-02 3.6034694990777006e-05
9.0211100000000002e-02 3.2093310413459747e-05
9.2691300000000004e-02 2.6518454201398635e-05
9.5149700000000004e-02 2.3260774533730454e-05
9.7282800000000003e-02 2.0483705044884224e-05
1.0020999999999999e-01 1.7107789310302689e-05
9.5008200000000001e-02 2.3444535539921509e-05
1.0118000000000001e-01 1.6794091997283315e-05
1.0714100000000000e-01 1.1277780667180128e-05
1.1326300000000000e-01 8.1331627253008209e-06
1.1936700000000000e-01 5.7140722519506660e-06
1.2538199999999999e-01 4.3086467703828239e-06
1.3149400000000000e-01 2.9808796850867591e-06
1.3799800000000001e-01 2.0159056232777567e-06
1.4385300000000001e-01 1.4239902734512304e-06
1.4976200000000001e-01 9.9957714880363695e-07
1.3969699999999999e-01 1.8483698475946251e-06
1.4850600000000000e-01 1.0523672037097524e-06
1.5691200000000000e-01 6.6380261802124641e-07
1.6523299999999999e-01 4.1536759865044540e-07
1.7377699999999999e-01 2.5452611107290552e-07
1.8208299999999999e-01 1.6206571928726543e-07
1.9035199999999999e-01 1.0520444696630177e-07
1.9880700000000001e-01 6.5910029530985260e-08
2.0759900000000001e-01 3.8874510424740620e-08
2.3285900000000001e-01 8.5034998732982895e-09
2.6637200000000000e-01 1.0063547644878927e-09
2.9993199999999998e-01 1.1025871306063451e-10
