# Q(A^-1)        R
7.0098699999999996e-03 1.0000000000000000e+00
7.2670199999999999e-03 1.0000000000000000e+00
7.5491600000000001e-03 1.0000000000000000e+00
7.8276800000000001e-03 1.0000000000000000e+00
8.1054300000000003e-03 1.0000000000000000e+00
8.3782100000000005e-03 1.0000000000000000e+00
8.6478100000000006e-03 1.0000000000000000e+00
8.9242300000000000e-03 1.0000000000000000e+00
9.2067099999999999e-03 9.8144259635552911e-01
9.4887300000000008e-03 9.0682066108552584e-01
9.7456000000000001e-03 8.1393861236082932e-01
1.0027500000000000e-02 7.4824982124955619e-01
1.0331200000000000e-02 6.0966196897336755e-01
1.0572800000000000e-02 5.4406414703577377e-01
1.0863200000000000e-02 4.0248087927768167e-01
1.1122999999999999e-02 3.3757332751603214e-01
1.1401800000000000e-02 2.7684622559605510e-01
1.1680500000000000e-02 2.2744507706573353e-01
1.1965099999999999e-02 1.7691183390902684e-01
1.2239900000000000e-02 1.3777834664955618e-01
1.2501500000000000e-02 1.0990467986606997e-01
1.2783500000000000e-02 8.5373088557727322e-02
1.3073300000000000e-02 6.5110238208990687e-02
1.3305300000000001e-02 5.2500566060615303e-02
1.3608200000000001e-02 4.1104608455906536e-02
1.3871100000000001e-02 3.2829601199248049e-02
1.4157599999999999e-02 2.5340831336276747e-02
1.4413000000000000e-02 2.0769927952681073e-02
1.4688900000000000e-02 1.5879154422042990e-02
1.4976300000000000e-02 1.2502670827615893e-02
1.5265500000000000e-02 1.0036517871364392e-02
1.5539300000000001e-02 8.3520425017414544e-03
1.5806199999999999e-02 6.9505084874061616e-03
1.6106800000000001e-02 5.5597656794329851e-03
1.6336400000000001e-02 4.7635001157758615e-03
1.6679900000000001e-02 3.9184126033854566e-03
1.6925800000000001e-02 3.3934969609942587e-03
1.7197000000000000e-02 3.0312548972042759e-03
1.7466400000000000e-02 2.7876041057862760e-03
1.7715800000000000e-02 2.4299818539734626e-03
1.8031900000000000e-02 2.1479346109254441e-03
1.8270999999999999e-02 2.0953888706359020e-03
1.8554899999999999e-02 1.9971244754904104e-03
1.8823800000000002e-02 1.8706761416952208e-03
1.9120300000000000e-02 1.7606344914460018e-03
1.9396000000000000e-02 1.7296578175860682e-03
1.9663400000000001e-02 1.7066754329684015e-03
1.9960100000000001e-02 1.6709318979446011e-03
2.0184899999999999e-02 1.6557532279723140e-03
2.0479000000000001e-02 1.5873234434834978e-03
2.0766000000000000e-02 1.6149953654394215e-03
2.1022599999999999e-02 1.5083590032684204e-03
2.1284800000000000e-02 1.4733598073219255e-03
2.1548000000000001e-02 1.4288453869506130e-03
2.1876000000000000e-02 1.4284429420579011e-03
2.2135900000000000e-02 1.3740272021403334e-03
2.2431199999999998e-02 1.2714290459582720e-03
2.2703999999999998e-02 1.2021561172558622e-03
2.2961700000000002e-02 1.1579841230113020e-03
2.3259499999999999e-02 1.0936723810563295e-03
2.3516100000000002e-02 1.0229987355484605e-03
2.3799899999999999e-02 9.5675239670272422e-04
2.4058699999999999e-02 9.1571144502187681e-04
2.4323200000000000e-02 8.9796697402360465e-04
2.4607199999999999e-02 8.0940716246777236e-04
2.4913999999999999e-02 7.6051350514428620e-04
2.5173200000000000e-02 7.1673023952384526e-04
2.5459599999999999e-02 6.8091400571742167e-04
2.5730599999999999e-02 6.5617743717903470e-04
2.6027600000000001e-02 5.8958540383145938e-04
2.4965800000000000e-02 7.5184583573160101e-04
2.7422499999999999e-02 4.8183118042963125e-04
2.9799699999999998e-02 3.4454829906459787e-04
3.2268699999999997e-02 2.3926412272666102e-04
3.4667099999999999e-02 1.8843252588898287e-04
3.7091100000000002e-02 1.7326496906942563e-04
3.9495500000000003e-02 1.3544797759040250e-04
4.1901899999999999e-02 1.0542317886551734e-04
4.4332999999999997e-02 7.9015518645181288e-05
4.6789600000000001e-02 6.6298685303146527e-05
4.9190200000000003e-02 5.6896159366854659e-05
5.1586100000000003e-02 4.6475779723515637e-05
5.4055600000000002e-02 3.6516470070521110e-05
5.6430899999999999e-02 3.0416133310242553e-05
5.8928200000000000e-02 2.8159281728777168e-05
6.1336799999999997e-02 2.4717733741230251e-05
6.3645099999999996e-02 1.9934128051830545e-05
6.6086199999999998e-02 1.5978954999265918e-05
6.8483500000000003e-02 1.2768590649800840e-05
7.1095800000000001e-02 1.0615425322234679e-05
7.3409199999999994e-02 9.1796635751429691e-06
7.5857099999999997e-02 8.7975181571145770e-06
7.8162700000000002e-02 7.7639495998389458e-06
8.0721699999999993e-02 6.8200676863818772e-06
8.3061499999999996e-02 5.7513390290601524e-06
8.5367399999999996e-02 4.8375131542586872e-06
8.7737300000000004e-02 4.2556267771149665e-06
9.0291700000000003e-02 3.7903918686947435e-06
9.2771400000000004e-02 3.4438576927441833e-06
9.5101099999999994e-02 3.0255677961350886e-06
9.7650100000000004e-02 2.6495796066016144e-06
1.0012500000000001e-01 2.3972407522624859e-06
9.4932000000000002e-02 3.0736467730326220e-06
1.0119200000000000e-01 2.3547659897016390e-06
1.2551499999999999e-01 8.2028782469697449e-07
1.3165800000000000e-01 6.4313750018302308e-07
1.4409600000000000e-01 3.8889765256823369e-07
1.5664800000000001e-01 2.3907639904107136e-07
2.0714199999999999e-01 3.9374490793778010e-08
2.3177700000000001e-01 1.7011650772839209e-08
2.5723000000000001e-01 7.4139782516421437e-09
2.6639200000000002e-01 5.3793791758976682e-09
2.8350500000000001e-01 3.0035477791768697e-09
