# Q(A^-1)        R
7.0131200000000003e-03 8.2794075603350192e-01
8.0128200000000004e-03 8.7506118288391455e-01
9.0099599999999992e-03 7.8897084073471213e-01
1.0009300000000000e-02 7.5894199358103553e-01
1.1001199999999999e-02 9.0909555876468529e-01
1.1996300000000000e-02 9.8437612755440829e-01
1.3014500000000000e-02 9.9436629103145246e-01
1.4016100000000000e-02 9.9604027470956391e-01
1.4997300000000000e-02 8.9170407865636359e-01
1.6013500000000000e-02 8.7550180931569543e-01
1.7012300000000001e-02 8.1937035446903317e-01
1.7983599999999999e-02 9.0175919250631964e-01
1.8987700000000000e-02 7.8064967908341221e-01
2.0002800000000001e-02 6.9164389551000005e-01
2.1006799999999999e-02 7.2820950763869241e-01
2.2000800000000001e-02 7.3459883493982792e-01
2.2974800000000000e-02 7.7215349214751239e-01
2.4031100000000000e-02 6.4035604230216892e-01
2.5015099999999998e-02 3.6969736149726190e-01
2.5999600000000001e-02 2.0185685651580015e-01
2.4995500000000000e-02 3.7369338446689238e-01
2.7425399999999999e-02 1.0118279611055905e-01
2.9774700000000001e-02 4.2509837538724400e-02
3.2319899999999999e-02 2.8751686108047625e-02
3.4666099999999998e-02 1.9091280822467527e-02
3.7092899999999998e-02 1.2084046999295814e-02
3.9487500000000002e-02 6.2276479535327703e-03
4.1979500000000003e-02 4.1187110778591147e-03
4.4290000000000003e-02 2.4458693758095812e-03
4.6766099999999998e-02 1.7260127946850479e-03
4.9229900000000000e-02 1.5662964596035492e-03
5.1617700000000002e-02 9.7690292442104989e-04
5.4099099999999997e-02 8.1680831758066969e-04
5.6369799999999998e-02 5.9930526464530649e-04
5.8926300000000001e-02 3.6237071303420627e-04
6.1289799999999998e-02 2.3767640015299107e-04
6.3744400000000007e-02 1.5824555638841126e-04
6.6136600000000004e-02 9.8405682671448170e-05
6.8589600000000001e-02 7.0685638439214573e-05
7.0995600000000006e-02 5.3280893327467295e-05
7.3356000000000005e-02 5.0430516485260102e-05
7.5855099999999995e-02 4.0227378763783331e-05
7.8094399999999994e-02 4.0677792326277691e-05
8.0664700000000006e-02 3.2379905391413205e-05
8.3082900000000001e-02 3.3840534533458750e-05
8.5360800000000001e-02 3.2023020602112953e-05
8.7942800000000002e-02 3.7669954424795389e-05
9.0399900000000005e-02 4.1999012182657507e-05
9.2665300000000006e-02 4.4147933950703148e-05
9.5123600000000003e-02 4.5788824937058845e-05
9.7569799999999998e-02 4.7745814146867373e-05
9.9924299999999994e-02 5.0280886790807453e-05
9.4863400000000001e-02 4.4107498272350697e-05
1.0118199999999999e-01 5.0059663620786710e-05
1.0720700000000000e-01 4.4101320676531333e-05
1.1339500000000000e-01 4.2164820384760875e-05
1.1950600000000000e-01 3.1550901276264979e-05
1.2547400000000000e-01 3.0566274334587150e-05
1.3179500000000000e-01 2.6213088698426457e-05
1.3786399999999999e-01 2.2017268902599792e-05
1.4373300000000000e-01 1.7234296652561583e-05
1.4982100000000001e-01 1.1447650618031216e-05
1.4008200000000001e-01 1.9902615668766707e-05
1.4832799999999999e-01 1.2515682812649185e-05
1.5693599999999999e-01 8.2203677592345431e-06
1.6526399999999999e-01 5.1575603067308507e-06
1.7409200000000000e-01 2.9313036919542844e-06
1.8232400000000001e-01 1.8092235147196753e-06
1.9036400000000001e-01 9.8169049051981933e-07
1.9907500000000000e-01 6.2295298583842448e-07
2.0765600000000001e-01 5.6021540825295341e-07
2.1553800000000001e-01 5.3439857394605208e-07
2.4964000000000000e-01 5.2249827324087611e-07
2.6594600000000002e-01 4.2207433172965716e-07
2.9142699999999999e-01 2.6698050258389395e-07
3.0016199999999998e-01 2.1794167537336762e-07
