# Q(A^-1)        R
6.9907199999999997e-03 8.9059730054685604e-01
7.3939399999999999e-03 9.0799584902851538e-01
7.7761799999999997e-03 9.5653721566883587e-01
8.1784100000000005e-03 9.4998103623827179e-01
8.5459300000000002e-03 9.7347871733694702e-01
8.9436299999999993e-03 1.0000000000000000e+00
9.3349100000000001e-03 1.0000000000000000e+00
9.7268900000000002e-03 1.0000000000000000e+00
1.0095700000000001e-02 1.0000000000000000e+00
1.0484200000000001e-02 1.0000000000000000e+00
1.0886900000000000e-02 1.0000000000000000e+00
1.1271400000000001e-02 9.8890972075156269e-01
1.1655199999999999e-02 9.8695875471795336e-01
1.2045100000000000e-02 9.8957866433926134e-01
1.2433700000000001e-02 9.2491529781156123e-01
1.2796200000000001e-02 9.1745926469339190e-01
1.3209500000000001e-02 8.3605483162311045e-01
1.3589100000000000e-02 7.8197272936248474e-01
1.3967800000000001e-02 6.8442847310102972e-01
1.4382100000000000e-02 6.1231714728719933e-01
1.4729500000000000e-02 5.2657069697127823e-01
1.5127500000000000e-02 4.4670869973740923e-01
1.5540099999999999e-02 3.6039146552616091e-01
1.5918200000000000e-02 2.9384399336354095e-01
1.6303300000000000e-02 2.2176568352793632e-01
1.6693099999999999e-02 1.7205173061156448e-01
1.7052600000000001e-02 1.3168017432759971e-01
1.7447899999999999e-02 9.9220813239812064e-02
1.7863000000000000e-02 7.4732104657953505e-02
1.8224199999999999e-02 5.7102053311608038e-02
1.8641399999999999e-02 4.4591325800776280e-02
1.9028400000000001e-02 3.6165739348354237e-02
1.9423900000000001e-02 2.9728357879023969e-02
1.9827100000000000e-02 2.5018225088063454e-02
2.0197600000000000e-02 2.1644449224440851e-02
2.0568800000000002e-02 1.9551342018369923e-02
2.0952399999999999e-02 1.8115757370819583e-02
2.1342400000000001e-02 1.6883179692208990e-02
2.1747800000000001e-02 1.6376600899466548e-02
2.2121600000000002e-02 1.5990113937228496e-02
2.2516200000000000e-02 1.5042863448352395e-02
2.2918200000000000e-02 1.5354020923412339e-02
2.3308900000000000e-02 1.4846604301828908e-02
2.3668000000000002e-02 1.4535945102820236e-02
2.4092800000000001e-02 1.3595845479297640e-02
2.4458400000000002e-02 1.3083149254198173e-02
2.4858200000000000e-02 1.2271368004633590e-02
2.5235000000000000e-02 1.1647380506702849e-02
2.5587800000000001e-02 1.0783044862894517e-02
2.6007900000000000e-02 1.0121505276078942e-02
2.5008599999999999e-02 1.1987668612065560e-02
2.7429800000000001e-02 7.4506525170937770e-03
2.9804299999999999e-02 4.2422864396624380e-03
3.2251799999999997e-02 2.6381611012887439e-03
3.4689900000000003e-02 1.8009101518267230e-03
3.7119800000000001e-02 1.5070131515795219e-03
3.9526699999999998e-02 1.2724856050251325e-03
4.1950500000000002e-02 9.6486963446062762e-04
4.4373599999999999e-02 7.3555331619307455e-04
4.6803400000000002e-02 6.0515634402187374e-04
4.9176999999999998e-02 4.9899084799441410e-04
5.1677399999999998e-02 3.9095184387699238e-04
5.4037799999999997e-02 3.1214348701633278e-04
5.6479799999999997e-02 2.5748286050874744e-04
5.8875799999999999e-02 2.2628968196929464e-04
6.1251399999999998e-02 1.9681118391925284e-04
6.3618099999999997e-02 1.6126007014826462e-04
6.6164000000000001e-02 1.2752918071296207e-04
6.8629599999999999e-02 1.0341082972149920e-04
7.1014900000000006e-02 8.7678410785642084e-05
7.3503100000000002e-02 7.4872819877445649e-05
7.5958200000000003e-02 6.5989414560792102e-05
7.8112299999999996e-02 6.0546794391166677e-05
8.0676100000000001e-02 5.1581226176129894e-05
8.3153099999999994e-02 4.3622597412151328e-05
8.5402699999999998e-02 3.9587551586661924e-05
8.7866799999999995e-02 3.3798243200343264e-05
9.0393699999999993e-02 3.0571765767642096e-05
9.2801400000000006e-02 2.7039874603714494e-05
9.4970200000000005e-02 2.4624404614933463e-05
9.7403000000000003e-02 2.1988123810432606e-05
1.0009899999999999e-01 1.9429346333033680e-05
9.5142299999999999e-02 2.4265739613297232e-05
1.0104399999999999e-01 1.8866160276386457e-05
1.0714799999999999e-01 1.4272682175543572e-05
1.1308900000000000e-01 1.1477349799814452e-05
1.1940800000000000e-01 8.4578929855016995e-06
1.2562100000000001e-01 6.7542035534126365e-06
1.3164100000000001e-01 5.2386024266078802e-06
1.3785400000000000e-01 4.0344330066174264e-06
1.4359800000000000e-01 3.1809418068213701e-06
1.4975900000000000e-01 2.4498766446677923e-06
1.4024500000000001e-01 3.6287959602413468e-06
1.4838599999999999e-01 2.6196392358109565e-06
1.5669900000000000e-01 1.9197386918945437e-06
1.6522899999999999e-01 1.4117331744953335e-06
1.7358599999999999e-01 1.0507218467054999e-06
1.9054900000000000e-01 5.9259760878936404e-07
1.9912500000000000e-01 4.4452863696148732e-07
2.0737500000000000e-01 3.3330167110977327e-07
2.1602800000000000e-01 2.4288307166864732e-07
2.2449300000000000e-01 1.8796377097285124e-07
2.3229100000000000e-01 1.4489054747117965e-07
2.5815700000000003e-01 6.6333337622352979e-08
2.6672000000000001e-01 4.9451650083382320e-08
2.7485100000000001e-01 3.7321040635552180e-08
2.8304600000000002e-01 2.8621699037305544e-08
2.9151100000000002e-01 2.1925827124155533e-08
2.9929800000000001e-01 1.7353478884812119e-08
