# Q(A^-1)        R
6.9919300000000004e-03 9.6470569509736326e-01
7.3768300000000000e-03 9.7124505165564323e-01
7.7613500000000002e-03 9.9887157952967043e-01
8.1636100000000000e-03 1.0000000000000000e+00
8.5476600000000003e-03 9.8823199210498203e-01
8.9428900000000002e-03 1.0000000000000000e+00
9.3167400000000004e-03 1.0000000000000000e+00
9.7077599999999993e-03 9.5826311134351960e-01
1.0123399999999999e-02 9.9175664711565403e-01
1.0506200000000000e-02 9.6112361698506665e-01
1.0859400000000000e-02 9.9878622318265342e-01
1.1272700000000000e-02 9.7982728561125643e-01
1.1667900000000000e-02 1.0000000000000000e+00
1.2045900000000000e-02 1.0000000000000000e+00
1.2427799999999999e-02 1.0000000000000000e+00
1.2805000000000000e-02 1.0000000000000000e+00
1.3178700000000000e-02 1.0000000000000000e+00
1.3593400000000000e-02 1.0000000000000000e+00
1.3988400000000000e-02 1.0000000000000000e+00
1.4372700000000000e-02 1.0000000000000000e+00
1.4766700000000001e-02 1.0000000000000000e+00
1.5146500000000000e-02 1.0000000000000000e+00
1.5515500000000000e-02 1.0000000000000000e+00
1.5912200000000001e-02 1.0000000000000000e+00
1.6319400000000001e-02 9.5736025876766118e-01
1.6687799999999999e-02 8.6790558178476873e-01
1.7098700000000001e-02 7.3355481683525459e-01
1.7463200000000002e-02 6.0010914535825965e-01
1.7853399999999998e-02 5.0090046888238382e-01
1.8252100000000000e-02 4.0276537594602235e-01
1.8639300000000001e-02 2.9392480738799392e-01
1.9034599999999999e-02 2.2394188430185180e-01
1.9400799999999999e-02 1.7270843785245257e-01
1.9758899999999999e-02 1.2999265874915006e-01
2.0179300000000001e-02 8.9906794242782057e-02
2.0584700000000001e-02 6.4989311576188202e-02
2.0981400000000001e-02 4.9312051120595189e-02
2.1341800000000001e-02 3.8819266994138700e-02
2.1745600000000000e-02 2.9724964466488483e-02
2.2119600000000000e-02 2.4012268560772355e-02
2.2523700000000001e-02 2.0144391757059951e-02
2.2847200000000002e-02 1.8770552584796592e-02
2.3243199999999999e-02 1.5836314989294008e-02
2.3647600000000001e-02 1.3478746131199345e-02
2.4021399999999998e-02 1.1950224295773103e-02
2.4435399999999999e-02 1.0620609801074411e-02
2.4834800000000001e-02 9.9929927877126130e-03
2.5234699999999999e-02 8.8826072506858252e-03
2.5644799999999999e-02 8.7955715224861970e-03
2.5960500000000001e-02 8.3067611084171582e-03
2.5034200000000000e-02 9.4504820443683715e-03
2.7446700000000001e-02 6.5103645384733209e-03
2.9849400000000002e-02 3.9472446797321889e-03
3.2243200000000000e-02 2.4020643510189732e-03
3.4675400000000002e-02 1.5832377855977567e-03
3.7131800000000000e-02 1.2457859568713950e-03
3.9518900000000003e-02 1.0728576377005759e-03
4.1944400000000000e-02 7.7811393167084625e-04
4.4324099999999998e-02 5.9835086972992836e-04
4.6819699999999999e-02 4.5592748371408519e-04
4.9162299999999999e-02 3.7368284552790438e-04
5.1645999999999997e-02 2.8285524170188245e-04
5.4022399999999998e-02 2.0844931133876749e-04
5.6499300000000002e-02 1.6738709899088145e-04
5.8891699999999998e-02 1.4950440618073023e-04
6.1331999999999998e-02 1.2554420772936353e-04
6.3719899999999996e-02 1.0998920955887058e-04
6.6212900000000005e-02 8.9230476741933445e-05
6.8636699999999995e-02 7.3826559214897067e-05
7.0870100000000005e-02 6.6096327971167977e-05
7.3318099999999997e-02 5.6028582201192068e-05
7.5736899999999996e-02 5.1975539325570229e-05
7.8141100000000005e-02 4.6437853834117710e-05
8.0734700000000006e-02 3.9742239573485697e-05
8.3044000000000007e-02 3.5305324316690428e-05
8.5475599999999999e-02 3.0358281699268780e-05
8.7906799999999993e-02 2.5832928088835309e-05
9.0332499999999996e-02 2.2895274250915746e-05
9.2775200000000002e-02 1.9300849621725135e-05
9.5164399999999996e-02 1.6915102783678293e-05
9.7441200000000006e-02 1.5034731722280076e-05
9.9972000000000005e-02 1.3794567658155969e-05
9.5080799999999993e-02 1.7333296616843444e-05
1.0119300000000001e-01 1.3561142997152771e-05
1.0704200000000000e-01 1.0012060270474131e-05
1.1333000000000000e-01 7.7105411327378087e-06
1.1940199999999999e-01 6.1319205190826375e-06
1.2567500000000001e-01 4.7463206530609729e-06
1.3184499999999999e-01 3.7395782133795133e-06
1.3747799999999999e-01 2.9791384700758408e-06
1.4388300000000001e-01 2.2974909993754508e-06
1.5023400000000001e-01 1.8704235780273605e-06
1.3976300000000000e-01 2.7595102952701440e-06
1.4846899999999999e-01 1.9808118949737714e-06
1.6490299999999999e-01 1.1385116417738319e-06
1.7374400000000001e-01 8.4971534280597319e-07
1.9041200000000000e-01 5.0003880840645536e-07
2.0757400000000001e-01 2.9259933352989272e-07
2.1604999999999999e-01 2.2100989913644994e-07
2.2421300000000000e-01 1.6713766774413690e-07
2.3257200000000000e-01 1.3262227815412020e-07
2.5816600000000001e-01 5.9925082277601809e-08
2.8333500000000000e-01 2.5445203858996512e-08
3.0032999999999999e-01 1.4621706512230048e-08
