# Q(A^-1)        R
7.0072800000000003e-03 8.9842661835169046e-01
8.0081900000000001e-03 9.5206929514705962e-01
9.0054899999999997e-03 1.0000000000000000e+00
1.0005200000000001e-02 9.7602703930742940e-01
1.0996900000000000e-02 9.2732847810458241e-01
1.2002100000000000e-02 9.8546828757589233e-01
1.2993899999999999e-02 1.0000000000000000e+00
1.3994299999999999e-02 9.9042992579551403e-01
1.5007200000000000e-02 9.8846268695400263e-01
1.6002900000000000e-02 1.0000000000000000e+00
1.7001499999999999e-02 1.0000000000000000e+00
1.7992500000000002e-02 9.9149082274068923e-01
1.9015000000000001e-02 9.9978307503318620e-01
1.9986000000000000e-02 1.0000000000000000e+00
2.1000600000000001e-02 9.9939568442943894e-01
2.2026000000000000e-02 1.0000000000000000e+00
2.3013499999999999e-02 9.7444555141037326e-01
2.4016099999999999e-02 8.6780285225535847e-01
2.5035200000000001e-02 7.1917473586676839e-01
2.5998100000000000e-02 5.2349633168485121e-01
2.4918699999999998e-02 7.2376703939612475e-01
2.7366200000000000e-02 3.0580261440907680e-01
2.9855300000000001e-02 1.0885547460890163e-01
3.2248699999999998e-02 4.8324067520773319e-02
3.4719699999999999e-02 2.8911115826016180e-02
3.7083900000000003e-02 2.2586560958692017e-02
3.9461400000000001e-02 1.7778212518597389e-02
4.1992300000000003e-02 1.2744700322794848e-02
4.4386500000000002e-02 8.9011404554709527e-03
4.6822299999999997e-02 6.3039071928302154e-03
4.9281899999999997e-02 4.8186077090410949e-03
5.1542900000000003e-02 3.5741346412567583e-03
5.3969099999999999e-02 2.5954933418008194e-03
5.6484199999999998e-02 2.0688041099600073e-03
5.9018399999999999e-02 1.7285469133580182e-03
6.1362600000000003e-02 1.6006259398210466e-03
6.3657000000000005e-02 1.2096158168417963e-03
6.6168099999999994e-02 9.3157873636387522e-04
6.8652199999999997e-02 7.1865605693060576e-04
7.1087600000000001e-02 5.8742970065742638e-04
7.3449500000000001e-02 5.1490240543475502e-04
7.5764300000000007e-02 4.3332507798675500e-04
7.8288800000000006e-02 3.6125655135099677e-04
8.0712000000000006e-02 2.9958544041165869e-04
8.3148899999999998e-02 2.5448920172714865e-04
8.5360500000000006e-02 2.0320255406616403e-04
8.7817999999999993e-02 1.7059341168151423e-04
9.0351500000000001e-02 1.4534043307668615e-04
9.2709899999999998e-02 1.2857249653561043e-04
9.5106899999999994e-02 1.0188892614669616e-04
9.7510100000000002e-02 8.9522106671155634e-05
9.9911000000000000e-02 7.3924362786322134e-05
9.5017799999999999e-02 1.0321878029087780e-04
1.0119499999999999e-01 6.8829393216882084e-05
1.0722200000000000e-01 4.7794832074498668e-05
1.1338300000000000e-01 3.3008804441569164e-05
1.1930600000000000e-01 2.2884417184514703e-05
1.2554399999999999e-01 1.6848371853074017e-05
1.3148399999999999e-01 1.2004041644386533e-05
1.3803399999999999e-01 7.9581495588450455e-06
1.4406400000000000e-01 5.4285476504663480e-06
1.4971799999999999e-01 3.7615039581260708e-06
1.3997399999999999e-01 7.1278711090828060e-06
1.4850300000000000e-01 4.1523634474116761e-06
1.5672000000000000e-01 2.7003652949833215e-06
1.6517100000000001e-01 1.7755881300287167e-06
1.7375099999999999e-01 1.1670530287087812e-06
1.8208900000000000e-01 8.1435225818213529e-07
1.9063099999999999e-01 5.7038167288749251e-07
1.9895699999999999e-01 4.0517445395023325e-07
2.1545700000000001e-01 1.9680125034156331e-07
2.2428500000000001e-01 1.3433186721683560e-07
2.5856099999999999e-01 3.0595218115740792e-08
2.6605499999999999e-01 2.1758629109908574e-08
2.7485700000000002e-01 1.4123352334021641e-08
2.8289300000000001e-01 1.0104484976242526e-08
2.9112500000000002e-01 7.0477697576529574e-09
3.0000399999999999e-01 4.7614281406538339e-09
