# Q(A^-1)        R
7.0076699999999997e-03 9.3819859774129510e-01
7.2773300000000003e-03 9.4708815147090297e-01
7.5399999999999998e-03 9.9328242403609035e-01
7.8236599999999996e-03 9.9137650189998483e-01
8.1021900000000004e-03 9.9740902844377266e-01
8.3717199999999992e-03 1.0000000000000000e+00
8.6525100000000004e-03 1.0000000000000000e+00
8.9248499999999998e-03 1.0000000000000000e+00
9.1979300000000000e-03 9.9228430614240160e-01
9.4794200000000006e-03 9.8246103393295070e-01
9.7337099999999996e-03 9.7834792433457185e-01
1.0036800000000000e-02 9.5226121501680006e-01
1.0306299999999999e-02 9.3731847582442984e-01
1.0596100000000001e-02 9.3451596389673508e-01
1.0845199999999999e-02 8.9708766316164268e-01
1.1117900000000000e-02 9.0450962638895538e-01
1.1405600000000000e-02 9.2048184676238654e-01
1.1690000000000001e-02 9.4005339501464558e-01
1.1950400000000000e-02 9.4688910280189664e-01
1.2222300000000000e-02 9.5640696532375080e-01
1.2507300000000001e-02 9.6343609191915491e-01
1.2795200000000000e-02 9.6014591099880298e-01
1.3058400000000000e-02 9.5738310256969161e-01
1.3315900000000000e-02 9.6020362038884066e-01
1.3633500000000000e-02 9.6328071160492901e-01
1.3873399999999999e-02 9.5234316158963173e-01
1.4169700000000000e-02 9.4497275432370853e-01
1.4416800000000000e-02 9.6101236429726400e-01
1.4707000000000000e-02 9.6460855704267989e-01
1.4966600000000000e-02 9.6726723837967543e-01
1.5242199999999999e-02 9.8834546070467388e-01
1.5561100000000000e-02 1.0000000000000000e+00
1.5797100000000001e-02 1.0000000000000000e+00
1.6102200000000001e-02 1.0000000000000000e+00
1.6385299999999998e-02 1.0000000000000000e+00
1.6647100000000001e-02 1.0000000000000000e+00
1.6931600000000002e-02 1.0000000000000000e+00
1.7199300000000001e-02 1.0000000000000000e+00
1.7461700000000000e-02 1.0000000000000000e+00
1.7731199999999999e-02 1.0000000000000000e+00
1.8042900000000001e-02 1.0000000000000000e+00
1.8336800000000000e-02 1.0000000000000000e+00
1.8572499999999999e-02 9.8994219741915468e-01
1.8819200000000001e-02 9.3348466195231783e-01
1.9119700000000000e-02 8.6041533988972185e-01
1.9373700000000001e-02 7.9673262657941391e-01
1.9647000000000001e-02 7.1730501578257555e-01
1.9977499999999999e-02 6.2319197568318752e-01
2.0236199999999999e-02 5.5302959507005289e-01
2.0514600000000001e-02 4.8180173744732019e-01
2.0782900000000000e-02 4.1585067895344652e-01
2.1047900000000001e-02 3.5124158500213876e-01
2.1360100000000000e-02 3.0413263711814864e-01
2.1593500000000002e-02 2.6329878477614554e-01
2.1867600000000001e-02 2.2552543482431228e-01
2.2127500000000001e-02 1.9515286007005067e-01
2.2396699999999999e-02 1.6865192692836356e-01
2.2686200000000000e-02 1.4356760870598267e-01
2.2989200000000001e-02 1.2300105098234525e-01
2.3260800000000002e-02 1.0821838204016272e-01
2.3574700000000001e-02 9.2793839247176144e-02
2.3836000000000000e-02 8.3133677648246765e-02
2.4062500000000001e-02 7.6918371355000972e-02
2.4390900000000000e-02 6.9892652459343160e-02
2.4595100000000002e-02 6.4738236122946907e-02
2.4895600000000000e-02 5.8911408451084869e-02
2.5178599999999999e-02 5.6701313440374553e-02
2.5432500000000000e-02 5.3192308826808692e-02
2.5768200000000002e-02 5.0396803704137683e-02
2.6009399999999998e-02 4.7469139286628416e-02
2.4951899999999999e-02 5.8235823532883507e-02
2.7460200000000001e-02 3.6072101658275332e-02
2.9871399999999999e-02 2.1691152332472811e-02
3.2257599999999997e-02 1.2865120715956427e-02
3.4619900000000002e-02 8.7130165842173538e-03
3.7141000000000000e-02 6.8802869211023092e-03
3.9527100000000003e-02 5.3815047347269430e-03
4.1957099999999997e-02 3.8708874207918523e-03
4.4356699999999999e-02 2.8473375664302353e-03
4.6775900000000002e-02 2.3137181598969019e-03
4.9207300000000002e-02 1.9412657651761214e-03
5.1659299999999998e-02 1.4894647254873022e-03
5.4047199999999997e-02 1.1504224697170867e-03
5.6382500000000002e-02 9.1217880806026966e-04
5.8937799999999999e-02 7.9188407002156566e-04
6.1337299999999997e-02 6.9556971183926033e-04
6.3638899999999998e-02 5.6917249290198263e-04
6.6052600000000003e-02 4.5566637195966703e-04
6.8437799999999993e-02 3.7234553206284560e-04
7.0920700000000003e-02 3.0105727682909017e-04
7.3336499999999999e-02 2.5999295434981956e-04
7.5643500000000002e-02 2.3558154037183531e-04
7.8229300000000002e-02 2.0937842476135773e-04
8.0616099999999996e-02 1.7519644328844490e-04
8.3097900000000002e-02 1.4999223341058830e-04
8.5557300000000003e-02 1.2985478344603981e-04
8.7943300000000002e-02 1.0933276554536560e-04
9.0318399999999993e-02 9.9459691782769995e-05
9.2736299999999994e-02 8.5287184029743957e-05
9.5215300000000003e-02 7.4598036054968682e-05
9.7582299999999997e-02 6.5274890354157493e-05
9.9925899999999998e-02 5.8847412823204387e-05
9.5027100000000003e-02 7.5885091167432635e-05
1.0118500000000000e-01 5.5127778385012725e-05
1.0737900000000000e-01 4.0163315804260768e-05
1.1348400000000000e-01 3.0095388847230845e-05
1.1946800000000000e-01 2.2824114028257062e-05
1.2549199999999999e-01 1.8169211030728318e-05
1.3174600000000000e-01 1.3530473641197351e-05
1.3780200000000001e-01 1.0389088705903103e-05
