# Q(A^-1)        R
7.0000100000000001e-03 1.0991331770609714e-01
7.9959599999999999e-03 8.5674046827524108e-02
8.9897099999999997e-03 6.5860389727139645e-02
1.0015500000000000e-02 4.7608526611598652e-02
1.0980200000000001e-02 3.6494902391139818e-02
1.2032899999999999e-02 2.7095844201854180e-02
1.3006600000000000e-02 2.6400138027306910e-02
1.3996000000000000e-02 2.1447006811140479e-02
1.4967200000000000e-02 1.8656565064678228e-02
1.5998200000000001e-02 1.7293654056311378e-02
1.7008800000000001e-02 1.3422765255838978e-02
1.8024900000000000e-02 1.1011893658675477e-02
1.9010200000000001e-02 8.5619270202727995e-03
1.9997399999999999e-02 7.7311104316408405e-03
2.0988000000000000e-02 6.5522991884628019e-03
2.1989100000000001e-02 6.1626366307989703e-03
2.3019499999999998e-02 5.9279471241503248e-03
2.4006199999999998e-02 5.5078892221868195e-03
2.4981199999999999e-02 4.7308593323702923e-03
2.6006700000000001e-02 4.2417939160284508e-03
2.4986700000000001e-02 4.7278954996339568e-03
2.7416900000000001e-02 3.9605704596296564e-03
2.9796699999999999e-02 2.8861637116202612e-03
3.2252099999999999e-02 2.1439068645559235e-03
3.4663199999999998e-02 1.7546091712750788e-03
3.7099800000000002e-02 1.4932193306437687e-03
3.9536000000000002e-02 1.2896772614351395e-03
4.1914899999999998e-02 1.1243055569291757e-03
4.4267800000000003e-02 9.6954298109035891e-04
4.6781400000000001e-02 8.1122783881050085e-04
4.9129199999999998e-02 7.4562257815586274e-04
5.1590900000000002e-02 6.6254987136321532e-04
5.4041499999999999e-02 5.9091909653291586e-04
5.6480500000000003e-02 5.3956055149614228e-04
5.8801100000000002e-02 5.0365757773605324e-04
6.1263699999999997e-02 4.6206895096740687e-04
6.3650999999999999e-02 3.9822793253932779e-04
6.6287700000000005e-02 3.5080499750364937e-04
6.8503400000000006e-02 3.1013135114807351e-04
7.0933300000000005e-02 2.6329154675387045e-04
7.3344900000000005e-02 2.2887867409823799e-04
7.5843599999999997e-02 2.2230196996843142e-04
7.8161499999999995e-02 2.0788140083816175e-04
8.0672599999999997e-02 1.8864928129352202e-04
8.2907099999999997e-02 1.7369386513591239e-04
8.5441199999999995e-02 1.5371898642720653e-04
8.7905800000000006e-02 1.3359304450333206e-04
9.0370699999999998e-02 1.3015721445475969e-04
9.2766299999999996e-02 1.2717195507152496e-04
9.5107200000000003e-02 1.1363041838946130e-04
9.7641500000000006e-02 1.0546530886455395e-04
1.0006200000000000e-01 9.6680683086793051e-05
9.4912099999999999e-02 1.1511197963818815e-04
1.0090800000000000e-01 9.7313820186523578e-05
1.0720600000000000e-01 7.7427928339696717e-05
1.1333000000000000e-01 6.0738152370306883e-05
1.1918800000000000e-01 4.7603217655289826e-05
1.2532699999999999e-01 3.5365510891908942e-05
1.3147100000000000e-01 2.7468760300200349e-05
1.3769000000000001e-01 2.1170603845075595e-05
1.4385999999999999e-01 1.6574536999441365e-05
1.5000900000000000e-01 1.3180894279060630e-05
1.3999400000000001e-01 1.8838946589390888e-05
1.4817100000000000e-01 1.4152888097175518e-05
1.5666300000000000e-01 1.0966314235802109e-05
1.6507600000000000e-01 7.9206527374968664e-06
1.7341500000000001e-01 5.9102258616292797e-06
1.8217100000000000e-01 4.3510672255223734e-06
1.9057499999999999e-01 3.1382857645921261e-06
1.9898399999999999e-01 2.2980038956403693e-06
2.0756200000000000e-01 1.6323100540058232e-06
2.1571799999999999e-01 1.3399760041630476e-06
2.2434100000000001e-01 1.1965627860772403e-06
2.3269799999999999e-01 1.0314425352210360e-06
2.4115800000000001e-01 8.7918566019337927e-07
2.4926699999999999e-01 7.1154685009221542e-07
2.5802700000000001e-01 6.0544901345910528e-07
2.6630100000000001e-01 5.4816681065568989e-07
2.7464800000000000e-01 4.4946573691408974e-07
2.8320000000000001e-01 4.0594395278486389e-07
3.0017500000000003e-01 2.8738725177390734e-07
