# Q(A^-1)        R
6.9934600000000000e-03 8.7547748161887895e-01
7.2633200000000002e-03 9.2051521709174366e-01
7.5386999999999997e-03 9.8989663843638032e-01
7.8382100000000000e-03 9.8846941479483308e-01
8.1025999999999997e-03 9.8568374715200646e-01
8.3776100000000006e-03 9.7451566965990766e-01
8.6483399999999992e-03 9.8709292480661559e-01
8.9430199999999994e-03 1.0000000000000000e+00
9.1989900000000006e-03 9.8946257165989338e-01
9.4832100000000006e-03 9.8174615402721210e-01
9.7527099999999995e-03 9.8729422996495553e-01
1.0045200000000001e-02 9.5721494134439855e-01
1.0288300000000000e-02 9.1623316053859538e-01
1.0572600000000000e-02 9.4745063479351432e-01
1.0867000000000000e-02 9.1435910793440367e-01
1.1133000000000001e-02 9.2519007507026141e-01
1.1419500000000001e-02 9.5416944477018639e-01
1.1684699999999999e-02 9.8916046664104207e-01
1.1957100000000000e-02 1.0000000000000000e+00
1.2241200000000001e-02 9.9961893845002048e-01
1.2500799999999999e-02 9.9965743037293331e-01
1.2783299999999999e-02 1.0000000000000000e+00
1.3082300000000000e-02 1.0000000000000000e+00
1.3327900000000000e-02 1.0000000000000000e+00
1.3634200000000001e-02 1.0000000000000000e+00
1.3878800000000000e-02 9.9812892527460484e-01
1.4178800000000000e-02 9.7589872286011570e-01
1.4395800000000000e-02 9.9075683112396329e-01
1.4709099999999999e-02 9.8905447345261499e-01
1.4995100000000001e-02 9.7463260581956113e-01
1.5289400000000000e-02 9.8009594897787944e-01
1.5523300000000000e-02 9.8576934879387912e-01
1.5807499999999999e-02 9.9441664239357863e-01
1.6095200000000000e-02 9.9135330970712654e-01
1.6350099999999999e-02 9.8554486935709251e-01
1.6616300000000001e-02 9.9390687893092089e-01
1.6916000000000000e-02 9.9828735601004348e-01
1.7180800000000000e-02 9.9340417747658960e-01
1.7450299999999998e-02 9.9901331802467930e-01
1.7710199999999999e-02 9.6669932431408145e-01
1.8003499999999999e-02 9.4206425131123761e-01
1.8312200000000001e-02 9.6370779429326681e-01
1.8598900000000002e-02 9.9527573023321070e-01
1.8815599999999998e-02 9.7212935921123955e-01
1.9085000000000001e-02 9.5337450266724533e-01
1.9410600000000000e-02 9.4664769845151497e-01
1.9663300000000002e-02 9.4892823261389814e-01
1.9983299999999999e-02 9.7875155939606595e-01
2.0214300000000001e-02 9.9818114635432753e-01
2.0508700000000001e-02 9.9450014929960429e-01
2.0767000000000001e-02 9.8444183922090622e-01
2.1031600000000001e-02 9.9991810324956221e-01
2.1333299999999999e-02 9.7642922848471525e-01
2.1581800000000002e-02 9.8024534634797644e-01
2.1876699999999999e-02 9.9661320731946512e-01
2.2117700000000001e-02 9.5044364287918459e-01
2.2462099999999999e-02 9.0175365123391538e-01
2.2684400000000000e-02 8.6297135327389407e-01
2.3004600000000000e-02 8.1940087676165285e-01
2.3238900000000000e-02 7.9806970898076379e-01
2.3488300000000000e-02 7.5704398538323781e-01
2.3834899999999999e-02 6.6367220303159880e-01
2.4059799999999999e-02 6.2852906839135836e-01
2.4287300000000001e-02 5.8127537224623327e-01
2.4633800000000001e-02 5.2318949430400896e-01
2.4872200000000001e-02 5.0593967322803279e-01
2.5182300000000001e-02 4.6129597311400994e-01
2.5510300000000000e-02 3.9937013602666144e-01
2.5754800000000001e-02 3.8780269864132644e-01
2.6011599999999999e-02 3.5601224535833970e-01
2.5028700000000001e-02 4.8541347627675724e-01
2.7363800000000001e-02 2.4425698143289876e-01
2.9821600000000000e-02 1.2337880954895743e-01
3.2303400000000003e-02 6.4804211302892961e-02
3.4708299999999997e-02 3.9217637291116048e-02
3.7079200000000000e-02 2.8557627269976481e-02
3.9437000000000000e-02 2.2551458109673787e-02
4.1939400000000002e-02 1.5850187746724427e-02
4.4428299999999997e-02 1.1512965220634813e-02
4.6760200000000002e-02 9.0596640049581054e-03
4.9147099999999999e-02 6.9421115109810656e-03
5.1522100000000001e-02 5.3206170960319989e-03
5.4101700000000003e-02 4.0440251755953557e-03
5.6494099999999998e-02 3.2490613847123888e-03
5.8808500000000000e-02 2.8218217098113702e-03
6.1256999999999999e-02 2.3719254221084077e-03
6.3670400000000002e-02 1.8826345538990798e-03
6.6160999999999998e-02 1.4928477718986941e-03
6.8583699999999997e-02 1.1670414575892028e-03
7.0937200000000006e-02 9.8828178856412213e-04
7.3426400000000003e-02 7.9736594587441489e-04
7.5833399999999995e-02 7.2052437218428442e-04
7.8234200000000004e-02 6.2504520141689582e-04
8.0722900000000000e-02 5.3106645132450052e-04
8.3040199999999995e-02 4.4345809000979620e-04
8.5422200000000004e-02 3.9376477570482801e-04
8.7958599999999998e-02 3.4289709441062433e-04
9.0161400000000003e-02 3.0963986664557096e-04
9.2757999999999993e-02 2.8608542065864360e-04
9.5216300000000004e-02 2.4557415796314281e-04
9.7457500000000002e-02 2.2213759796152160e-04
1.0001599999999999e-01 1.9633613978988233e-04
9.4839599999999996e-02 2.5824791473990559e-04
1.0112500000000001e-01 1.8965906106411322e-04
1.0726900000000000e-01 1.4455516057808649e-04
1.1313800000000000e-01 1.1331072513915983e-04
1.1951199999999999e-01 8.4041945880178562e-05
1.2582800000000000e-01 6.7456145968979741e-05
