# Q(A^-1)        R
6.9882099999999999e-03 2.8725755381559098e-01
7.2694500000000002e-03 2.5512651377248219e-01
7.5453100000000004e-03 2.4157752074746230e-01
7.8223200000000007e-03 2.1994527009592543e-01
8.0944999999999993e-03 2.0506963733229200e-01
8.3886199999999994e-03 1.8572785018848845e-01
8.6623900000000007e-03 1.6218405159896848e-01
8.9237799999999992e-03 1.4932843546692245e-01
9.2123299999999995e-03 1.3602018197752858e-01
9.4704300000000002e-03 1.1877507501810675e-01
9.7599000000000002e-03 1.0441339508949268e-01
1.0028100000000000e-02 9.2611179579854458e-02
1.0327400000000000e-02 8.2804311828253555e-02
1.0588999999999999e-02 6.8995740391377694e-02
1.0845499999999999e-02 5.8780823313557565e-02
1.1150800000000001e-02 5.3243187820280133e-02
1.1416200000000000e-02 4.4346935278906596e-02
1.1677500000000000e-02 3.7693653653514174e-02
1.1949100000000001e-02 3.2514916965463034e-02
1.2231000000000001e-02 2.8836729724474361e-02
1.2520800000000000e-02 2.5512029007484310e-02
1.2778200000000000e-02 2.2578455574262597e-02
1.3067700000000000e-02 1.9769962544969405e-02
1.3332699999999999e-02 1.7574367953135901e-02
1.3594200000000001e-02 1.5913443146926512e-02
1.3873800000000000e-02 1.4739895351564496e-02
1.4173900000000000e-02 1.3144838093720634e-02
1.4438500000000000e-02 1.2078706524396325e-02
1.4699400000000000e-02 1.1399709213452704e-02
1.4988800000000000e-02 1.0393807545452305e-02
1.5271800000000000e-02 9.9351954533131778e-03
1.5539799999999999e-02 9.3169885599211962e-03
1.5804800000000001e-02 8.8727523942032163e-03
1.6093099999999999e-02 8.2951149923071853e-03
1.6392299999999999e-02 7.7652914470948964e-03
1.6601899999999999e-02 7.4725514009927078e-03
1.6912099999999999e-02 6.3083122834681742e-03
1.7163500000000002e-02 6.3577104355259937e-03
1.7453099999999999e-02 6.1303263973317510e-03
1.7743700000000001e-02 5.5631663433834281e-03
1.8002199999999999e-02 5.0106000657026972e-03
1.8283199999999999e-02 4.8048787779182787e-03
1.8574799999999999e-02 4.4297814455704927e-03
1.8851699999999999e-02 4.4122616954202472e-03
1.9124100000000002e-02 4.0838462261064013e-03
1.9398700000000001e-02 3.7720565304465523e-03
1.9636100000000000e-02 3.6128674188437618e-03
1.9905200000000001e-02 3.3961798199835052e-03
2.0218199999999999e-02 3.2194207489406623e-03
2.0463100000000001e-02 3.1249060878804826e-03
2.0767000000000001e-02 2.9299267984392741e-03
2.1028300000000000e-02 2.7898354487273917e-03
2.1321099999999999e-02 2.4628252272709257e-03
2.1603199999999999e-02 2.2240266838318714e-03
2.1868400000000000e-02 2.1690040858639648e-03
2.2142100000000001e-02 1.9878807955723836e-03
2.2390100000000000e-02 1.7246252046407026e-03
2.2722900000000001e-02 1.5182153116016037e-03
2.2962600000000000e-02 1.4057096979811943e-03
2.3256499999999999e-02 1.2529703153502281e-03
2.3534699999999999e-02 1.1492187514848275e-03
2.3776300000000000e-02 1.0512748497301520e-03
2.4099400000000000e-02 9.5588076818611052e-04
2.4341700000000001e-02 9.0579485610200723e-04
2.4580899999999999e-02 8.4364462576405402e-04
2.4887400000000000e-02 7.0523319682438523e-04
2.5199400000000000e-02 6.6618846673366068e-04
2.5402399999999999e-02 6.1412037935659974e-04
2.5752199999999999e-02 5.9117174796008453e-04
2.5956400000000001e-02 5.4716440950646698e-04
2.5012500000000000e-02 6.8182951676480858e-04
2.7422499999999999e-02 3.6783636243452631e-04
2.9829499999999998e-02 2.0217456770519051e-04
3.2242000000000000e-02 1.0742534134210068e-04
3.4730700000000003e-02 7.4304257753507054e-05
3.7072899999999999e-02 5.4884212424562497e-05
3.9398400000000000e-02 3.4709750855046828e-05
4.1936599999999997e-02 2.1759060164101727e-05
4.4334999999999999e-02 1.4571452199315849e-05
4.6725999999999997e-02 1.1099214779855664e-05
4.9150699999999999e-02 8.8344625850330842e-06
5.1594700000000000e-02 6.8984135131904944e-06
5.4005699999999997e-02 5.4391747481841211e-06
5.6443599999999997e-02 4.3745584799838731e-06
5.8962599999999997e-02 4.1240902173562964e-06
6.1342300000000002e-02 3.7232924874728896e-06
6.6180100000000006e-02 2.0602985159195053e-06
7.0923600000000003e-02 1.2888523495526127e-06
7.3362399999999994e-02 1.1981532448894327e-06
7.8261499999999998e-02 9.8700436252579737e-07
8.0735299999999996e-02 8.4275068390267808e-07
8.3086099999999996e-02 7.4475590280127037e-07
8.5659600000000002e-02 6.1678198244954763e-07
8.7990700000000005e-02 5.2999538881545345e-07
9.2637200000000003e-02 3.9944393124524182e-07
9.5087099999999994e-02 3.4691992925427722e-07
9.9894300000000005e-02 2.7470401235735562e-07
9.4985000000000000e-02 3.5200172362974192e-07
1.0125099999999999e-01 2.6699780260566230e-07
1.0721899999999999e-01 2.0141763011405383e-07
1.1963699999999999e-01 1.1241459315532098e-07
1.2558300000000000e-01 8.6640339935971300e-08
1.3176099999999999e-01 6.7376428529355912e-08
1.3782400000000000e-01 5.0101272567016667e-08
1.4977299999999999e-01 2.8325325962714392e-08
1.3999400000000001e-01 4.6307690525578379e-08
1.4833299999999999e-01 3.0428676154241235e-08
1.5678900000000001e-01 2.2298015470508340e-08
2.1596299999999999e-01 1.7149111516999953e-09
2.2404900000000000e-01 1.2610374727400289e-09
2.4112500000000001e-01 6.3151401853178992e-10
2.4909600000000001e-01 4.5822709921850513e-10
2.5761899999999999e-01 2.9266854851464375e-10
2.9177500000000001e-01 6.3453212334912264e-11
2.9948900000000001e-01 4.7000077839968817e-11
