# Q(A^-1)        R
7.0115300000000002e-03 4.9735235341818146e-01
7.2705100000000000e-03 4.8244605805259028e-01
7.5613299999999998e-03 4.6401589009145294e-01
7.8157000000000001e-03 4.1729605888536614e-01
8.1137499999999994e-03 4.0020863569029141e-01
8.3959700000000009e-03 3.8751470674909455e-01
8.6487700000000001e-03 3.6152114489627946e-01
8.9211800000000008e-03 3.3733921982764931e-01
9.2089200000000006e-03 3.1462981608225493e-01
9.4730800000000000e-03 2.8770961863380895e-01
9.7392299999999998e-03 2.5882151751814397e-01
1.0032400000000000e-02 2.2174911761015081e-01
1.0296500000000000e-02 1.9737310566594976e-01
1.0565200000000000e-02 1.7553019576995255e-01
1.0863400000000000e-02 1.5403404227662609e-01
1.1123400000000000e-02 1.3677110376800225e-01
1.1415500000000000e-02 1.1632999119665982e-01
1.1663200000000000e-02 1.0801260754570705e-01
1.1951300000000000e-02 9.7375295944751264e-02
1.2229100000000000e-02 8.6115695847189144e-02
1.2512199999999999e-02 7.3804093642518082e-02
1.2782800000000000e-02 6.3866211144934404e-02
1.3047400000000001e-02 5.8135400971224681e-02
1.3344999999999999e-02 5.2035187187475476e-02
1.3624300000000001e-02 4.5774451416972478e-02
1.3890000000000000e-02 4.1425191768657534e-02
1.4177900000000000e-02 3.7600168421817168e-02
1.4438700000000000e-02 3.3729132142619911e-02
1.4712500000000000e-02 3.2859957917328458e-02
1.4984000000000001e-02 3.0756012143850237e-02
1.5232799999999999e-02 2.8112813033224146e-02
1.5540600000000000e-02 2.6752741986879158e-02
1.5810600000000001e-02 2.6518590715035175e-02
1.6074600000000001e-02 2.5617495273465522e-02
1.6343600000000000e-02 2.4514371531933664e-02
1.6633400000000000e-02 2.3397586754775816e-02
1.6916700000000000e-02 2.1258013159459285e-02
1.7186099999999999e-02 2.1026348915085067e-02
1.7461899999999999e-02 1.9841474043729015e-02
1.7707899999999999e-02 1.9647434348730133e-02
1.8028099999999998e-02 1.8909537105765161e-02
1.8291100000000001e-02 1.8046426605339859e-02
1.8561299999999999e-02 1.7693911994188852e-02
1.8832499999999999e-02 1.7546020482983437e-02
1.9103700000000001e-02 1.6602300138410648e-02
1.9405300000000000e-02 1.5799500293910664e-02
1.9669300000000001e-02 1.5607235333749562e-02
1.9952100000000000e-02 1.4987819157987012e-02
2.0242799999999998e-02 1.4128023817533105e-02
2.0498700000000002e-02 1.3746761208428623e-02
2.0797500000000000e-02 1.3172014397521680e-02
2.1023500000000001e-02 1.2261707093363447e-02
2.1305299999999999e-02 1.2218083332409769e-02
2.1605699999999999e-02 1.1038649033457899e-02
2.1871000000000002e-02 1.0315156035003751e-02
2.2137500000000001e-02 9.8699292208466669e-03
2.2422800000000000e-02 9.2217940623974155e-03
2.2697400000000000e-02 8.5612198134562834e-03
2.2985200000000001e-02 8.6161097200586467e-03
2.3223100000000000e-02 8.7034121574057870e-03
2.3524900000000001e-02 8.1681611269825236e-03
2.3799000000000001e-02 7.8244060738041268e-03
2.4100900000000001e-02 7.0151216476829151e-03
2.4356900000000001e-02 6.2943432639009514e-03
2.4631199999999999e-02 6.1862332377577278e-03
2.4895899999999999e-02 6.0531259461689309e-03
2.5181100000000001e-02 5.6871526574488211e-03
2.5405299999999999e-02 5.5406829028192273e-03
2.5717799999999999e-02 5.1421444901712781e-03
2.5971299999999999e-02 4.7927165930379779e-03
2.5009799999999999e-02 5.9193059086558013e-03
2.7397600000000001e-02 4.2947121952601197e-03
2.9845400000000001e-02 3.2369132826290392e-03
3.2245999999999997e-02 2.4632053982886651e-03
3.4640600000000001e-02 1.8249364607088483e-03
3.7099300000000002e-02 1.4202608226466095e-03
3.9558799999999998e-02 1.0163199548377231e-03
4.1982999999999999e-02 7.5213666735792558e-04
4.4313400000000003e-02 6.1557298780245723e-04
4.6748800000000000e-02 5.2282028957823727e-04
4.9228599999999997e-02 4.6841578960824741e-04
5.1582799999999998e-02 3.8725111818074034e-04
5.3974200000000000e-02 3.0232495304300105e-04
5.6363700000000003e-02 2.6850171352104426e-04
5.8876499999999998e-02 2.2743579585361823e-04
6.1170900000000000e-02 1.9508535257861136e-04
6.3708899999999999e-02 1.5673016899589348e-04
6.6099500000000005e-02 1.2617740065525669e-04
6.8613199999999999e-02 9.8364189064359961e-05
7.0982699999999996e-02 7.7911155420280127e-05
7.3229500000000003e-02 6.9582049759061399e-05
7.5945299999999993e-02 6.3882486547952802e-05
7.8240500000000004e-02 5.8707795102935706e-05
8.0605399999999994e-02 5.0172348700615623e-05
8.3191299999999996e-02 4.3248689143335018e-05
8.5377400000000006e-02 3.7997419550706712e-05
8.7852299999999994e-02 3.4289213293330917e-05
9.0363899999999997e-02 2.9945669435956869e-05
9.2653200000000005e-02 2.6325532799930348e-05
9.5152399999999998e-02 2.2790785105685410e-05
9.7448699999999999e-02 2.0027071541824073e-05
9.9962700000000002e-02 1.7885008340901844e-05
9.5019300000000001e-02 2.3448771754586029e-05
1.0124100000000000e-01 1.6938160439015002e-05
1.0703300000000000e-01 1.2218684810541211e-05
1.1347200000000000e-01 8.9336495335455819e-06
1.1939300000000000e-01 6.7570877700114565e-06
1.2548000000000001e-01 5.3931716199024390e-06
1.3141200000000000e-01 4.0840045285334627e-06
1.3786200000000001e-01 3.1494259533561006e-06
1.5010100000000001e-01 1.7582194638832124e-06
1.3993300000000000e-01 2.8215574174281123e-06
1.4834900000000001e-01 1.9428940172081739e-06
1.6501800000000000e-01 9.6057633391893649e-07
1.7337200000000000e-01 6.6233244230069664e-07
1.8223600000000001e-01 4.4868574091868546e-07
1.9063099999999999e-01 3.1806610691824189e-07
1.9915300000000000e-01 2.1964852403121637e-07
2.0718600000000001e-01 1.5295396072621523e-07
2.1575500000000000e-01 1.0659896477746200e-07
2.6615400000000000e-01 1.3354530905785148e-08
2.7488299999999999e-01 9.0814900443022594e-09
2.8316100000000000e-01 6.2378309213468077e-09
2.9138900000000001e-01 4.3407857876065127e-09
3.0021799999999998e-01 3.0653679594649930e-09
