# Q(A^-1)        R
7.0015399999999997e-03 9.3628640193483148e-01
7.2779899999999998e-03 9.7535198926634059e-01
7.5524099999999999e-03 9.9790270995807107e-01
7.8283399999999996e-03 9.9383245346260540e-01
8.1047099999999993e-03 9.9824365758656697e-01
8.3808700000000003e-03 1.0000000000000000e+00
8.6538199999999996e-03 9.8666989590105880e-01
8.9353699999999998e-03 9.8974036476096805e-01
9.1968599999999994e-03 9.8827940237190859e-01
9.4750500000000005e-03 9.7009812478532020e-01
9.7508999999999998e-03 9.5947707465675447e-01
1.0030400000000000e-02 9.3716724572040100e-01
1.0314800000000001e-02 9.2699950939713993e-01
1.0558900000000000e-02 9.0587025098736462e-01
1.0847799999999999e-02 8.7393081577108289e-01
1.1126400000000000e-02 8.8934879086311669e-01
1.1395600000000001e-02 9.2634770288853996e-01
1.1688000000000000e-02 8.9338581393449812e-01
1.1950100000000000e-02 9.2915938334810877e-01
1.2220200000000001e-02 9.6795911430251169e-01
1.2492000000000000e-02 9.6446078161311333e-01
1.2793900000000000e-02 9.5512635028092607e-01
1.3069400000000000e-02 9.6685023496357947e-01
1.3348199999999999e-02 9.7110420937878794e-01
1.3603900000000000e-02 9.5904868380115271e-01
1.3864700000000001e-02 9.6709229461254231e-01
1.4148300000000001e-02 9.5839126934101049e-01
1.4451700000000000e-02 9.6287561469186866e-01
1.4684700000000000e-02 9.6245610961205064e-01
1.4973600000000000e-02 9.8742922047194892e-01
1.5271200000000000e-02 9.9247090065609145e-01
1.5537300000000000e-02 9.9656813184084236e-01
1.5827000000000001e-02 1.0000000000000000e+00
1.6080700000000000e-02 1.0000000000000000e+00
1.6409900000000002e-02 9.9929027821280436e-01
1.6638500000000001e-02 9.9524650891499422e-01
1.6908900000000001e-02 9.8386447609115979e-01
1.7194399999999999e-02 9.6683216460060284e-01
1.7477500000000000e-02 9.4204762871642489e-01
1.7754900000000001e-02 8.9547583616058635e-01
1.8023100000000000e-02 8.3851094142144922e-01
1.8297999999999998e-02 7.7895215741245560e-01
1.8582000000000001e-02 7.1781903103706313e-01
1.8813600000000000e-02 6.4698160141956040e-01
1.9115400000000001e-02 5.5820375359129926e-01
1.9371500000000000e-02 5.0465406354822784e-01
1.9623700000000001e-02 4.5848840487515719e-01
1.9952800000000000e-02 3.8406011224324671e-01
2.0226899999999999e-02 3.2670902629557597e-01
2.0476999999999999e-02 2.8064746279328695e-01
2.0747900000000000e-02 2.4143348480487792e-01
2.1022200000000001e-02 2.0120766192619835e-01
2.1315799999999999e-02 1.7722091510377058e-01
2.1585900000000002e-02 1.4405009900765536e-01
2.1845099999999999e-02 1.2570419613264977e-01
2.2096100000000000e-02 1.1515658122408839e-01
2.2408600000000001e-02 9.9929801985615255e-02
2.2689600000000001e-02 8.5253708675495629e-02
2.2973700000000000e-02 7.6583925363310129e-02
2.3242100000000002e-02 6.9836794712156411e-02
2.3523900000000000e-02 6.0778047263550482e-02
2.3800000000000002e-02 5.5072368427364266e-02
2.4070200000000000e-02 5.0683928243385711e-02
2.4367699999999999e-02 4.6620339909097447e-02
2.4619599999999998e-02 4.4206016697136703e-02
2.4899600000000001e-02 4.2581401153812454e-02
2.5177399999999999e-02 4.0085433801515857e-02
2.5453199999999999e-02 3.8786653197463432e-02
2.5716800000000001e-02 3.7795008031492154e-02
2.5963300000000002e-02 3.6097352058175429e-02
2.5025800000000001e-02 4.1485990200830589e-02
2.7437500000000000e-02 2.7841469428833539e-02
2.9817900000000001e-02 1.7249957625050199e-02
3.2273600000000000e-02 1.0379316068026006e-02
3.4589799999999997e-02 7.1578528133460304e-03
3.7013699999999997e-02 5.5035352471023910e-03
3.9498600000000002e-02 4.7133608928967233e-03
4.1971700000000001e-02 3.5714653871065263e-03
4.4258499999999999e-02 2.7557628766365413e-03
4.6736199999999999e-02 1.9953038486624445e-03
4.9135100000000001e-02 1.6305408914897208e-03
5.1542699999999997e-02 1.2586472368751997e-03
5.4079099999999998e-02 1.0172161570138486e-03
5.6460200000000002e-02 8.2910736422507343e-04
5.8968899999999998e-02 7.1343668184417988e-04
6.1354499999999999e-02 6.2746950429846558e-04
6.3650100000000001e-02 5.3667123294989100e-04
6.6005300000000003e-02 4.7530206572407184e-04
6.8580600000000005e-02 3.9429720898006475e-04
7.1065400000000001e-02 3.4133961662344818e-04
7.3411299999999999e-02 2.9003674991043846e-04
7.5711399999999998e-02 2.6589478189893896e-04
7.8131800000000001e-02 2.3337920160286383e-04
8.0501299999999998e-02 1.9665484620904410e-04
8.3062700000000003e-02 1.7329569428005593e-04
8.5479100000000002e-02 1.5247930703383568e-04
8.7935600000000003e-02 1.3273891800256990e-04
9.0391100000000002e-02 1.1792043186746975e-04
9.2615100000000006e-02 1.0521896536435870e-04
9.4898099999999999e-02 9.8007124998347595e-05
9.7564100000000001e-02 8.3580495550210915e-05
9.9878400000000006e-02 7.8346985356760946e-05
9.5068299999999994e-02 9.7029089329810525e-05
1.0107400000000000e-01 7.7397194028873525e-05
1.0729700000000000e-01 6.0501244842284680e-05
1.1353100000000001e-01 4.7583905147160140e-05
1.1947500000000000e-01 3.9332830181063775e-05
1.2554599999999999e-01 3.2779990513138970e-05
1.3179700000000000e-01 2.7053367370873495e-05
1.3767699999999999e-01 2.3331571012244660e-05
1.4369899999999999e-01 1.9007074428593174e-05
1.5010599999999999e-01 1.5004196091545747e-05
1.4016000000000001e-01 2.0695975521368299e-05
1.4856600000000000e-01 1.5524367835587255e-05
1.5716400000000000e-01 1.2258078659037032e-05
1.6524300000000000e-01 1.0046032717604471e-05
1.7350699999999999e-01 8.2576665763625128e-06
1.8232599999999999e-01 6.8553444385792340e-06
1.9044400000000000e-01 5.7663062447134300e-06
1.9858500000000001e-01 4.9476713293245802e-06
2.0740700000000001e-01 4.0787292475700959e-06
2.1614400000000000e-01 3.4079413628710810e-06
2.2453100000000001e-01 2.8880046674140037e-06
2.3306099999999999e-01 2.4597916766572057e-06
2.4074799999999999e-01 2.2497813343061108e-06
2.4933800000000000e-01 1.9537695355102797e-06
2.5790299999999999e-01 1.6570454458549878e-06
2.6644299999999999e-01 1.4005015434572116e-06
2.7513500000000002e-01 1.2352603482229768e-06
