# Q(A^-1)        R
7.0110900000000002e-03 8.9356659626451884e-01
7.3727899999999997e-03 9.1549701441052733e-01
7.7747900000000002e-03 9.2769478970407537e-01
8.1478999999999996e-03 9.2104902656039822e-01
8.5386600000000000e-03 9.2624927123496770e-01
8.9379200000000002e-03 9.4324095720643120e-01
9.3382299999999994e-03 9.2715955494641156e-01
9.7085699999999997e-03 9.3504750947625026e-01
1.0106000000000000e-02 8.9851842448724317e-01
1.0485000000000000e-02 8.8735416074707174e-01
1.0881099999999999e-02 8.8491823407559667e-01
1.1279500000000000e-02 9.0270980262598643e-01
1.1629799999999999e-02 9.1970566406719600e-01
1.2050200000000000e-02 9.7357810277987500e-01
1.2423500000000001e-02 9.9252123320750807e-01
1.2804500000000000e-02 1.0000000000000000e+00
1.3193099999999999e-02 1.0000000000000000e+00
1.3589400000000000e-02 1.0000000000000000e+00
1.3978100000000000e-02 1.0000000000000000e+00
1.4372899999999999e-02 1.0000000000000000e+00
1.4790599999999999e-02 1.0000000000000000e+00
1.5163599999999999e-02 1.0000000000000000e+00
1.5530000000000000e-02 1.0000000000000000e+00
1.5901300000000000e-02 9.7736028126190255e-01
1.6297800000000001e-02 9.3297969651651225e-01
1.6691100000000000e-02 8.6786972228426162e-01
1.7073000000000001e-02 7.5713799467408538e-01
1.7434700000000001e-02 6.6277880196643912e-01
1.7836899999999999e-02 5.5708923517114484e-01
1.8257700000000002e-02 4.5015632646303766e-01
1.8631800000000000e-02 3.6378058795725754e-01
1.9012899999999999e-02 2.8205996720787535e-01
1.9431299999999999e-02 2.2202926154256059e-01
1.9799100000000000e-02 1.7726171121423528e-01
2.0155800000000001e-02 1.3735467717663033e-01
2.0592699999999999e-02 1.0646675226189967e-01
2.0936500000000000e-02 8.6872640213834784e-02
2.1325100000000000e-02 7.3708608884994281e-02
2.1732999999999999e-02 5.9777303432719343e-02
2.2108800000000001e-02 5.2986360989657554e-02
2.2540700000000000e-02 4.5611144570599768e-02
2.2879600000000000e-02 4.3058948844216974e-02
2.3320400000000002e-02 3.8596013469616469e-02
2.3681399999999998e-02 3.5622475829405795e-02
2.4049100000000000e-02 3.2083979504611726e-02
2.4430400000000001e-02 2.9659948861997142e-02
2.4811400000000001e-02 2.8449739333274698e-02
2.5216900000000000e-02 2.5777773925695031e-02
2.5615900000000000e-02 2.5247310888512887e-02
2.6017200000000001e-02 2.3202618424881326e-02
2.4958200000000000e-02 2.7356718211631804e-02
2.7404600000000001e-02 1.8268572908534689e-02
2.9817300000000001e-02 1.0209783229302830e-02
3.2325600000000003e-02 6.1874048200178510e-03
3.4695700000000003e-02 4.3586416223771168e-03
3.7062299999999999e-02 3.6235616511439560e-03
3.9512499999999999e-02 2.9828880603886727e-03
4.1967699999999997e-02 2.2319738984167329e-03
4.4343899999999999e-02 1.6937473250485805e-03
4.6718599999999999e-02 1.2889074334765458e-03
4.9116399999999998e-02 1.1016800423729644e-03
5.1636899999999999e-02 8.2102520709259467e-04
5.4025999999999998e-02 6.2811537829847550e-04
5.6575800000000002e-02 5.1192845484381553e-04
5.8887599999999998e-02 4.5492504218888288e-04
6.1351900000000001e-02 4.0162648640868712e-04
6.3707500000000000e-02 3.2885421929514769e-04
6.6148200000000004e-02 2.6225244113240153e-04
6.8551699999999993e-02 2.0953390537679524e-04
7.0958800000000002e-02 1.7036442960757881e-04
7.3415099999999997e-02 1.4727485459828634e-04
7.5881400000000002e-02 1.3123806940351567e-04
7.8222899999999998e-02 1.1402058733426289e-04
8.0711500000000005e-02 9.5363676480759784e-05
8.3026900000000001e-02 8.2768102938172639e-05
8.5671999999999998e-02 6.7939694360928701e-05
8.7933300000000006e-02 5.9352602980321486e-05
9.0321799999999994e-02 5.2088759205595492e-05
9.2861200000000005e-02 4.4955786232513806e-05
9.5344999999999999e-02 3.9690280739844587e-05
9.7608600000000004e-02 3.5107275953165647e-05
9.9904300000000001e-02 3.1435065734981118e-05
9.4986399999999999e-02 4.0734130417554760e-05
1.0118800000000000e-01 3.0630689529703297e-05
1.0735100000000000e-01 2.2566000190891432e-05
1.1334400000000000e-01 1.6692532115522982e-05
1.1946200000000000e-01 1.2389202985831534e-05
1.2559000000000001e-01 9.5239302053664118e-06
1.3148599999999999e-01 7.2607268653028373e-06
1.3769500000000001e-01 5.5437835345963289e-06
1.4392099999999999e-01 3.9982415853478151e-06
1.5009000000000000e-01 2.9659277205623931e-06
1.3995800000000000e-01 4.8965950216886228e-06
1.4804300000000001e-01 3.2318560829543390e-06
1.5664900000000001e-01 2.2036149235768082e-06
1.6538500000000000e-01 1.4997075652806610e-06
1.7393600000000001e-01 1.0089525801697811e-06
1.8228800000000001e-01 6.9167378422314963e-07
1.9894300000000001e-01 3.4541819866801699e-07
2.0717400000000000e-01 2.3919884382309734e-07
2.1533200000000000e-01 1.6762270503970682e-07
2.2448199999999999e-01 1.1053735566787854e-07
2.4126400000000001e-01 5.4186873285444416e-08
2.4939900000000001e-01 3.8992834313079296e-08
2.5826700000000002e-01 2.5538251884095927e-08
2.9175200000000001e-01 5.3819030379819230e-09
