# Q(A^-1)        R
7.0083500000000000e-03 8.8375372774152294e-01
7.2757300000000002e-03 8.8497539479307441e-01
7.5680799999999996e-03 9.6805800579411216e-01
7.8252700000000005e-03 9.4256908252969918e-01
8.1069999999999996e-03 9.4589790756103498e-01
8.3793400000000007e-03 9.5609008834530174e-01
8.6417600000000001e-03 9.6632041126590440e-01
8.9367600000000002e-03 9.7086251903526277e-01
9.1877699999999996e-03 9.6551909930877755e-01
9.4713300000000000e-03 9.4698059649185606e-01
9.7513300000000008e-03 9.2522287083755983e-01
1.0046500000000000e-02 9.1991014995537823e-01
1.0296800000000000e-02 8.9990890844801574e-01
1.0605399999999999e-02 8.8477874721641458e-01
1.0850900000000000e-02 8.5460373787201738e-01
1.1128900000000001e-02 8.9930640921604521e-01
1.1406700000000001e-02 9.0910610056234065e-01
1.1684600000000000e-02 9.1704650452605396e-01
1.1949700000000001e-02 9.5564621641233027e-01
1.2225500000000000e-02 9.6935730885665805e-01
1.2523400000000001e-02 9.6931201181266191e-01
1.2779600000000000e-02 9.7134492830236630e-01
1.3044500000000001e-02 9.6505143209766364e-01
1.3349200000000000e-02 9.6837822757587022e-01
1.3634100000000000e-02 9.7785837980306245e-01
1.3869500000000000e-02 9.7342805129774390e-01
1.4138299999999999e-02 9.3223524773691679e-01
1.4451500000000001e-02 9.3281429678080785e-01
1.4697000000000000e-02 9.4855137876833240e-01
1.4978200000000001e-02 9.5447764505209221e-01
1.5264300000000000e-02 9.5981577608340929e-01
1.5524200000000000e-02 9.6902483302962961e-01
1.5834500000000001e-02 9.9011170389323588e-01
1.6071100000000001e-02 1.0000000000000000e+00
1.6383399999999999e-02 1.0000000000000000e+00
1.6656799999999999e-02 1.0000000000000000e+00
1.6914200000000001e-02 1.0000000000000000e+00
1.7198399999999999e-02 1.0000000000000000e+00
1.7475800000000000e-02 1.0000000000000000e+00
1.7763299999999999e-02 1.0000000000000000e+00
1.8003900000000000e-02 1.0000000000000000e+00
1.8256000000000001e-02 1.0000000000000000e+00
1.8575100000000001e-02 1.0000000000000000e+00
1.8851799999999998e-02 9.8683358725051851e-01
1.9102399999999999e-02 9.6871674694436305e-01
1.9374900000000000e-02 9.4624893402575450e-01
1.9658399999999999e-02 9.1591927411868779e-01
1.9935899999999999e-02 8.7298128347699833e-01
2.0212800000000000e-02 8.2211721611814281e-01
2.0510500000000001e-02 7.7721200756513609e-01
2.0781700000000000e-02 7.4419704044933055e-01
2.1005400000000000e-02 7.1923399059665960e-01
2.1325600000000000e-02 6.2855914774066624e-01
2.1600000000000001e-02 5.7199100815066517e-01
2.1871900000000000e-02 5.2320393461625625e-01
2.2145999999999999e-02 4.7900598358220181e-01
2.2426200000000000e-02 4.1599402928250434e-01
2.2698900000000001e-02 3.6163560200162320e-01
2.2965699999999999e-02 3.1834494069820213e-01
2.3261700000000000e-02 2.7280411948373329e-01
2.3554300000000000e-02 2.3111417120474756e-01
2.3796399999999999e-02 2.0139847744153691e-01
2.4072799999999998e-02 1.7566120497151572e-01
2.4354700000000000e-02 1.5398859543812699e-01
2.4646399999999999e-02 1.3377969058102931e-01
2.4898500000000000e-02 1.2318902806576673e-01
2.5153700000000001e-02 1.1365129541538907e-01
2.5457899999999999e-02 9.9491321836947977e-02
2.5711600000000001e-02 9.2193186664880772e-02
2.6024499999999999e-02 8.3261839307385080e-02
2.5019400000000001e-02 1.1861328322538753e-01
2.7429400000000000e-02 5.7527356342017950e-02
2.9787399999999999e-02 3.4528997875438630e-02
3.2294799999999999e-02 2.0136845812031415e-02
3.4698300000000001e-02 1.3266332976683405e-02
3.7137099999999999e-02 1.0075411520552672e-02
3.9479800000000002e-02 8.4550388396326219e-03
4.1966900000000001e-02 5.8332901545189277e-03
4.4403499999999999e-02 4.2763447073157386e-03
4.6739000000000003e-02 3.4458831036159824e-03
4.9273299999999999e-02 2.7273032347683735e-03
5.1661400000000003e-02 2.1195041091045747e-03
5.4022599999999997e-02 1.6322326705750232e-03
5.6362500000000003e-02 1.3288605277015563e-03
5.8868700000000003e-02 1.1665149797789494e-03
6.1342300000000002e-02 1.0084451013701772e-03
6.3705399999999995e-02 8.4482446160023177e-04
6.6189499999999998e-02 6.7692543142453194e-04
6.8545300000000003e-02 5.5999368319405250e-04
7.0947300000000005e-02 4.7929079785337891e-04
7.3404999999999998e-02 4.0996577860403165e-04
7.5926499999999994e-02 3.6069912629604976e-04
7.8142299999999998e-02 3.2443465082651412e-04
8.0597600000000005e-02 2.7687263956382128e-04
8.3166699999999996e-02 2.3298492233417772e-04
8.5457000000000005e-02 2.0425697020702653e-04
8.7916700000000000e-02 1.7623174811901465e-04
9.0258800000000000e-02 1.5851754043020574e-04
9.2712000000000003e-02 1.4033274836265140e-04
9.5189999999999997e-02 1.2164497238843142e-04
9.7539100000000004e-02 1.0684790583168501e-04
9.9856700000000007e-02 9.6688429798280414e-05
9.4939200000000001e-02 1.2540876403645501e-04
1.0126800000000000e-01 9.0873862201555590e-05
1.0712000000000001e-01 6.7666576791031521e-05
1.1302300000000000e-01 5.1935663977977197e-05
1.1924500000000000e-01 3.9123884751086763e-05
1.2543299999999999e-01 2.9278940331375563e-05
1.3166600000000001e-01 2.2384349595883934e-05
1.3775200000000001e-01 1.7739720016946402e-05
1.4391599999999999e-01 1.3142879024277286e-05
1.4983900000000000e-01 1.0116928621026835e-05
1.3995700000000000e-01 1.5827625075421510e-05
1.4832200000000001e-01 1.0971465573664970e-05
1.5687899999999999e-01 7.6939307012503605e-06
1.6514300000000001e-01 5.5887810332872110e-06
1.7379500000000001e-01 4.0064336067498516e-06
1.8216700000000000e-01 3.0009470591185330e-06
1.9034599999999999e-01 2.2204264138035767e-06
1.9868200000000000e-01 1.6059619851541462e-06
2.0734900000000001e-01 1.1819962215242518e-06
2.1553800000000001e-01 8.5108936111543687e-07
2.2456000000000001e-01 6.1396844033338056e-07
2.3307300000000000e-01 4.4665792180117896e-07
2.4128700000000000e-01 3.3059032846290665e-07
2.4935700000000000e-01 2.5299486719639916e-07
2.5789600000000001e-01 1.7862287138719203e-07
2.6652799999999999e-01 1.2477471662313530e-07
2.7517799999999998e-01 9.1423366655650593e-08
3.0006699999999997e-01 3.4609783483574574e-08
