# Q(A^-1)        R
7.0099300000000002e-03 9.1511804335467550e-01
7.2628600000000003e-03 9.5279104819176397e-01
7.5632099999999999e-03 9.9778373364289108e-01
7.8224799999999997e-03 1.0000000000000000e+00
8.0975200000000004e-03 1.0000000000000000e+00
8.3727300000000001e-03 1.0000000000000000e+00
8.6627600000000003e-03 1.0000000000000000e+00
8.9343200000000008e-03 1.0000000000000000e+00
9.1934400000000006e-03 1.0000000000000000e+00
9.4644399999999993e-03 1.0000000000000000e+00
9.7369699999999993e-03 1.0000000000000000e+00
1.0025400000000000e-02 9.9354844727797686e-01
1.0317099999999999e-02 9.7078163527537031e-01
1.0590199999999999e-02 9.9733324827425507e-01
1.0852000000000001e-02 9.6588426477521427e-01
1.1117200000000001e-02 9.8224851521309475e-01
1.1418599999999999e-02 9.9779509920034981e-01
1.1675300000000000e-02 1.0000000000000000e+00
1.1981400000000000e-02 1.0000000000000000e+00
1.2214600000000001e-02 1.0000000000000000e+00
1.2524199999999999e-02 1.0000000000000000e+00
1.2760199999999999e-02 1.0000000000000000e+00
1.3085899999999999e-02 1.0000000000000000e+00
1.3339000000000000e-02 1.0000000000000000e+00
1.3631000000000001e-02 9.9829760198458684e-01
1.3894699999999999e-02 9.8901314223027714e-01
1.4161800000000000e-02 9.6163516188182940e-01
1.4452100000000001e-02 9.8380272519833256e-01
1.4683099999999999e-02 9.9293579174758873e-01
1.4991300000000001e-02 9.9079118221466167e-01
1.5267100000000000e-02 9.9702235731689537e-01
1.5555800000000000e-02 1.0000000000000000e+00
1.5802600000000000e-02 1.0000000000000000e+00
1.6080500000000001e-02 1.0000000000000000e+00
1.6360000000000000e-02 1.0000000000000000e+00
1.6625299999999999e-02 1.0000000000000000e+00
1.6925900000000001e-02 1.0000000000000000e+00
1.7174200000000001e-02 1.0000000000000000e+00
1.7458899999999999e-02 1.0000000000000000e+00
1.7774200000000000e-02 1.0000000000000000e+00
1.8024600000000002e-02 1.0000000000000000e+00
1.8294500000000002e-02 1.0000000000000000e+00
1.8558399999999999e-02 1.0000000000000000e+00
1.8861599999999999e-02 9.9900794865645615e-01
1.9105299999999999e-02 9.9939874544863483e-01
1.9404399999999999e-02 9.9205764159228094e-01
1.9667799999999999e-02 9.7999538499478722e-01
1.9947800000000002e-02 9.5413077247933997e-01
2.0203900000000000e-02 9.2011153915632116e-01
2.0500800000000000e-02 9.0156924756506163e-01
2.0787400000000001e-02 8.5836611860061174e-01
2.1012500000000000e-02 8.2157319161229236e-01
2.1340700000000001e-02 7.4811777524859902e-01
2.1556599999999999e-02 6.9252062483838306e-01
2.1893300000000001e-02 6.4494469485636507e-01
2.2187800000000001e-02 5.7749043101956876e-01
2.2426300000000000e-02 5.2386562376694312e-01
2.2681699999999999e-02 4.6397475597169602e-01
2.2963100000000000e-02 4.0878730554094894e-01
2.3272999999999999e-02 3.5981699747609069e-01
2.3480999999999998e-02 3.2304226693201632e-01
2.3784599999999999e-02 2.6881442238430386e-01
2.4074200000000000e-02 2.3147847655598772e-01
2.4336699999999999e-02 2.0679834242958997e-01
2.4632700000000000e-02 1.7736184243702108e-01
2.4844000000000001e-02 1.6196464295033988e-01
2.5154800000000001e-02 1.3939767139460721e-01
2.5450299999999999e-02 1.2168787689534558e-01
2.5714899999999999e-02 1.1156540159386211e-01
2.6015900000000002e-02 9.8189960707245116e-02
2.4975299999999999e-02 1.5241595851499362e-01
2.7422499999999999e-02 6.4281079959415566e-02
2.9822499999999998e-02 3.4752883822411838e-02
3.2266099999999999e-02 2.1320929804631805e-02
3.4688499999999997e-02 1.4305674637909152e-02
3.7079399999999998e-02 1.1321914672853263e-02
3.9559400000000002e-02 8.5151858004940163e-03
4.2014900000000001e-02 5.9063045030060216e-03
4.4288000000000001e-02 4.3026742589731678e-03
4.6729500000000000e-02 3.3363787695075177e-03
4.9218499999999998e-02 2.7910215654687693e-03
5.1605800000000000e-02 2.1718128830286259e-03
5.4116400000000002e-02 1.6440607820190963e-03
5.6432200000000002e-02 1.3029357405531941e-03
5.8936599999999999e-02 1.1386340124237841e-03
6.1237600000000003e-02 9.9341850835357043e-04
6.3656000000000004e-02 8.0278563723261106e-04
6.6085199999999997e-02 6.4951840019737890e-04
6.8583199999999997e-02 5.1045422843414045e-04
7.0845599999999995e-02 4.2724351012072155e-04
7.3451000000000002e-02 3.6226459804007769e-04
7.5728500000000004e-02 3.2839627860476085e-04
7.8333500000000000e-02 2.8726624461871780e-04
8.0668199999999995e-02 2.4356952601075835e-04
8.3117700000000003e-02 2.0447702603465005e-04
8.5638800000000001e-02 1.7740843366672936e-04
8.7819300000000003e-02 1.5218266705397833e-04
9.0202599999999994e-02 1.3603616559223092e-04
9.2815499999999995e-02 1.1777801455992424e-04
9.5161399999999993e-02 1.0124211476758384e-04
9.7609399999999999e-02 8.9109212752386905e-05
1.0001100000000000e-01 7.9193238729754009e-05
9.4961199999999996e-02 1.0316134662699426e-04
1.0110200000000000e-01 7.4961371654891896e-05
1.0703500000000001e-01 5.6622460539538811e-05
1.1326799999999999e-01 4.1386555251074062e-05
1.1943900000000000e-01 3.0545760109154478e-05
1.2545300000000001e-01 2.3492409400378061e-05
1.3193099999999999e-01 1.6923628374459075e-05
1.3740800000000000e-01 1.3080754583061962e-05
1.4404200000000000e-01 9.6201608578888844e-06
1.4996899999999999e-01 7.3170796274383452e-06
1.4015700000000000e-01 1.1462627238768754e-05
1.4841399999999999e-01 7.8185067664967526e-06
1.5678800000000001e-01 5.2960562111510333e-06
1.6500400000000001e-01 3.6901883118944718e-06
1.7355799999999999e-01 2.4835909512197124e-06
1.8191900000000000e-01 1.7870601840108702e-06
1.9061200000000000e-01 1.2545576920127560e-06
1.9862800000000000e-01 8.7746437369345624e-07
2.1590500000000001e-01 4.1828562446521271e-07
2.2405000000000000e-01 2.8771243869548211e-07
