# Q(A^-1)        R
6.9941800000000000e-03 7.0155889081865386e-01
7.2696300000000000e-03 6.7095607352220177e-01
7.5648399999999998e-03 6.8712222170624049e-01
7.8213099999999997e-03 6.4926115899419246e-01
8.0954600000000005e-03 6.2034584277209026e-01
8.3832999999999998e-03 6.2843804497286071e-01
8.6511799999999996e-03 6.3486815065644653e-01
8.9160300000000001e-03 5.9280269976805766e-01
9.1925700000000006e-03 5.3794081996383325e-01
9.4785600000000005e-03 4.9951791273265345e-01
9.7660600000000000e-03 4.4748457593279201e-01
1.0031300000000000e-02 4.2460585160869063e-01
1.0308500000000000e-02 3.8358280137681916e-01
1.0585300000000001e-02 3.5645134154026964e-01
1.0848900000000000e-02 3.4276240193746887e-01
1.1120200000000000e-02 3.0319970537033597e-01
1.1411100000000000e-02 2.8491712482224801e-01
1.1697500000000000e-02 2.5470011390953529e-01
1.1964100000000000e-02 2.2845416636886579e-01
1.2232900000000000e-02 2.0708078374898700e-01
1.2515099999999999e-02 1.8467988214367134e-01
1.2790899999999999e-02 1.6552876073163750e-01
1.3054300000000000e-02 1.5155341797690616e-01
1.3319400000000000e-02 1.3708518737749883e-01
1.3628599999999999e-02 1.2135581859339122e-01
1.3907600000000001e-02 1.0843134311197029e-01
1.4165499999999999e-02 9.7609908668451026e-02
1.4421300000000000e-02 8.9762620659455505e-02
1.4734100000000000e-02 8.1297442281861657e-02
1.4999300000000000e-02 6.9784980921459891e-02
1.5265000000000001e-02 6.6146989458863575e-02
1.5490300000000000e-02 6.2529971864947909e-02
1.5835700000000001e-02 5.6145069176769299e-02
1.6084100000000000e-02 5.3127917267480854e-02
1.6378199999999999e-02 4.8735184905991588e-02
1.6638500000000001e-02 4.3177976932904143e-02
1.6899000000000001e-02 3.8387521847934453e-02
1.7167600000000002e-02 3.5960589712620492e-02
1.7478500000000001e-02 3.1384692228559677e-02
1.7722399999999999e-02 3.0747676614072132e-02
1.8043400000000001e-02 2.7641218792185521e-02
1.8292800000000001e-02 2.6552738901328077e-02
1.8543299999999999e-02 2.4570710503957385e-02
1.8800000000000001e-02 2.3624437198863341e-02
1.9122299999999998e-02 2.3227935650872257e-02
1.9386100000000000e-02 2.1954527218380034e-02
1.9709600000000001e-02 2.0586032397258324e-02
1.9915599999999999e-02 2.0390600931077165e-02
2.0200699999999999e-02 2.0342779749603492e-02
2.0502599999999999e-02 2.0161570844890658e-02
2.0816100000000001e-02 1.9913697813924061e-02
2.1065199999999999e-02 1.8970380585575458e-02
2.1318500000000001e-02 1.6604139101436002e-02
2.1596799999999999e-02 1.7821988068347866e-02
2.1856199999999999e-02 1.7548555724699808e-02
2.2173499999999999e-02 1.7398208444095120e-02
2.2447700000000001e-02 1.6399754129279041e-02
2.2705500000000000e-02 1.5598432946093484e-02
2.2973000000000000e-02 1.5303124409430836e-02
2.3257600000000000e-02 1.4919386552925913e-02
2.3534800000000002e-02 1.4167193885838009e-02
2.3814499999999999e-02 1.3381925133387143e-02
2.4076100000000000e-02 1.2477737902975223e-02
2.4354799999999999e-02 1.1831924662439356e-02
2.4580500000000002e-02 1.1537185278542764e-02
