# Q(A^-1)        R
7.0151900000000001e-03 1.0000000000000000e+00
7.2737699999999997e-03 1.0000000000000000e+00
7.5615800000000000e-03 1.0000000000000000e+00
7.8282200000000003e-03 1.0000000000000000e+00
8.0982299999999997e-03 1.0000000000000000e+00
8.3843900000000002e-03 1.0000000000000000e+00
8.6461400000000001e-03 1.0000000000000000e+00
8.9275099999999996e-03 1.0000000000000000e+00
9.2018199999999994e-03 1.0000000000000000e+00
9.4785300000000006e-03 1.0000000000000000e+00
9.7550899999999992e-03 1.0000000000000000e+00
1.0012699999999999e-02 1.0000000000000000e+00
1.0296800000000000e-02 1.0000000000000000e+00
1.0577899999999999e-02 9.9954086427560052e-01
1.0858000000000000e-02 9.8655007600717959e-01
1.1152300000000000e-02 9.7096141150412907e-01
1.1400100000000000e-02 9.6108060719636490e-01
1.1670900000000000e-02 9.8257372882727434e-01
1.1949200000000000e-02 9.8192956419282762e-01
1.2215600000000000e-02 9.8768922759090794e-01
1.2512700000000000e-02 9.8894976835693971e-01
1.2774799999999999e-02 9.8181277965723091e-01
1.3051399999999999e-02 9.7876194977605502e-01
1.3332200000000001e-02 9.6042968136837770e-01
1.3602200000000000e-02 9.6348501246401386e-01
1.3883299999999999e-02 9.3651694923314344e-01
1.4150599999999999e-02 9.1924195374771911e-01
1.4433300000000000e-02 8.9955439691569572e-01
1.4715799999999999e-02 9.2585242952135716e-01
1.4987500000000001e-02 9.3383876466545190e-01
1.5257500000000000e-02 9.4709476922128211e-01
1.5516100000000000e-02 9.6809381110719994e-01
1.5818800000000001e-02 9.9154773220312309e-01
1.6058599999999999e-02 1.0000000000000000e+00
1.6367199999999998e-02 1.0000000000000000e+00
1.6645500000000001e-02 1.0000000000000000e+00
1.6950699999999999e-02 1.0000000000000000e+00
1.7200900000000002e-02 1.0000000000000000e+00
1.7478899999999999e-02 1.0000000000000000e+00
1.7728000000000001e-02 1.0000000000000000e+00
1.7997900000000001e-02 1.0000000000000000e+00
1.8306500000000000e-02 1.0000000000000000e+00
1.8580099999999999e-02 1.0000000000000000e+00
1.8813000000000000e-02 1.0000000000000000e+00
1.9113800000000000e-02 1.0000000000000000e+00
1.9370900000000000e-02 1.0000000000000000e+00
1.9682900000000000e-02 1.0000000000000000e+00
1.9942100000000001e-02 9.7611794490371639e-01
2.0193599999999999e-02 9.0892132957938010e-01
2.0510199999999999e-02 7.8617952126774626e-01
2.0752099999999999e-02 7.0302839771812364e-01
2.1069899999999999e-02 5.9132484350313763e-01
2.1303200000000001e-02 5.1683236453176817e-01
2.1591300000000001e-02 4.0698774904082824e-01
2.1894299999999998e-02 3.1482136216478923e-01
2.2107999999999999e-02 2.6995167656169200e-01
2.2436899999999999e-02 1.9541381340491482e-01
2.2700399999999999e-02 1.4759739202991687e-01
2.2973299999999999e-02 1.1518393562335290e-01
2.3254299999999999e-02 8.8080967806445698e-02
2.3531600000000000e-02 6.3884605961813154e-02
2.3812900000000001e-02 4.7145989773194938e-02
2.4084299999999999e-02 3.6621673006579328e-02
2.4352599999999999e-02 2.8909611391755893e-02
2.4640400000000000e-02 2.1801669405993578e-02
2.4843500000000001e-02 1.8562706206098217e-02
2.5170000000000001e-02 1.4184928074863455e-02
2.5464000000000001e-02 1.1509170741431568e-02
2.5763500000000002e-02 9.4030886128607365e-03
2.6001900000000001e-02 8.2272786245379623e-03
2.5018300000000000e-02 1.6101072250537040e-02
2.7385600000000000e-02 4.9270195257501825e-03
2.9878600000000002e-02 3.1893367355225084e-03
3.2275999999999999e-02 2.4247551610106460e-03
3.4722500000000003e-02 1.7202632209677386e-03
3.7088200000000002e-02 1.4048304680378918e-03
3.9532299999999999e-02 1.1195417775390435e-03
4.2011399999999997e-02 7.8131050838755689e-04
4.4352000000000003e-02 5.8239105548601251e-04
4.6855300000000003e-02 4.6613199039834585e-04
4.9226300000000001e-02 3.9831725003536278e-04
5.1615099999999997e-02 3.1586598648377512e-04
5.3931899999999998e-02 2.5393017511654673e-04
5.6447100000000000e-02 2.1057752331484143e-04
5.8798000000000003e-02 1.7958012429485147e-04
6.1254099999999999e-02 1.5303667586463913e-04
6.3710799999999998e-02 1.3158433696825687e-04
6.6137699999999994e-02 1.1465434498852107e-04
6.8513099999999993e-02 9.5949696855735834e-05
7.1040900000000004e-02 8.2078548721100644e-05
7.3383299999999999e-02 7.0143816064684668e-05
7.5723499999999999e-02 6.6060227793304647e-05
7.8269599999999995e-02 5.8943670326971944e-05
8.0612100000000006e-02 5.0643229014138907e-05
8.2982799999999995e-02 4.5323271076784236e-05
8.5651800000000000e-02 3.9343785494043059e-05
8.7871500000000005e-02 3.4171447728139674e-05
9.0281200000000006e-02 3.0472311790419115e-05
9.2927599999999999e-02 2.6826130343739139e-05
9.5195299999999997e-02 2.3243640891542196e-05
9.7784399999999994e-02 2.0181959614821269e-05
9.9972599999999995e-02 1.9128033893513336e-05
9.4839800000000002e-02 2.3947557048135656e-05
1.0115900000000000e-01 1.8242108942447520e-05
1.0735800000000000e-01 1.4219728551211665e-05
1.1336000000000000e-01 1.1592864874887989e-05
1.1947000000000001e-01 9.1316237468096308e-06
1.2555200000000000e-01 7.3920717387294255e-06
1.3165499999999999e-01 5.9821702519427577e-06
1.3780700000000001e-01 4.9807660366782268e-06
1.4393600000000001e-01 4.1599574802506725e-06
1.4990000000000001e-01 3.4013966747942596e-06
1.4011499999999999e-01 4.5883273222743883e-06
1.4861300000000000e-01 3.5068168106861744e-06
1.5673999999999999e-01 2.8604598493158704e-06
1.6536899999999999e-01 2.2379629436972516e-06
1.7339599999999999e-01 1.8017775477646685e-06
1.8220000000000000e-01 1.4362824233112797e-06
1.9074700000000000e-01 1.1562681709586386e-06
1.9888800000000001e-01 9.5109774717617657e-07
2.0709100000000000e-01 7.6186837501240862e-07
2.2428600000000001e-01 5.2314927722402861e-07
2.3277300000000001e-01 4.3659103969367343e-07
2.5801900000000000e-01 2.6790999588473470e-07
2.6607799999999998e-01 2.1959244555438875e-07
2.9187700000000000e-01 1.3424698805015990e-07
