# Q(A^-1)        R
7.0033400000000003e-03 6.4334396959499759e-02
7.3973900000000002e-03 4.8019764038053969e-02
7.7841100000000003e-03 3.7619480385658453e-02
8.1590399999999993e-03 2.9404674536318998e-02
8.5637400000000002e-03 2.3080817590104000e-02
8.9462599999999993e-03 1.7466522963486351e-02
9.3111700000000006e-03 1.3913485066642757e-02
9.6917800000000005e-03 1.1833274489267902e-02
1.0090399999999999e-02 8.3216459239340585e-03
1.0485200000000000e-02 6.5408024207917323e-03
1.0879399999999999e-02 4.7305509337978177e-03
1.1263799999999999e-02 3.5472030656663171e-03
1.1663800000000000e-02 2.7504275203798336e-03
1.2028799999999999e-02 2.1712992906552809e-03
1.2423699999999999e-02 1.8316745080919549e-03
1.2826000000000001e-02 1.4848961989345417e-03
1.3215200000000000e-02 1.2207978799968142e-03
1.3584199999999999e-02 1.0337159397555259e-03
1.3976300000000001e-02 9.2897385304953415e-04
1.4386100000000001e-02 8.3279956081734087e-04
1.4756200000000001e-02 7.6791801085546911e-04
1.5138499999999999e-02 7.0218797823504370e-04
1.5523700000000000e-02 6.7518661354051400e-04
1.5896299999999999e-02 6.6895095494188693e-04
1.6303999999999999e-02 6.3250454261423771e-04
1.6686699999999999e-02 6.1306208216205347e-04
1.7073000000000001e-02 5.7634582661691665e-04
1.7493300000000000e-02 5.6904340946484710e-04
1.7856100000000000e-02 5.3383280332166671e-04
1.8217000000000001e-02 4.9235155979177351e-04
1.9377100000000001e-02 3.9030279931103964e-04
1.9770200000000002e-02 3.7358159086705965e-04
2.0174600000000001e-02 3.2354672956831740e-04
2.0550499999999999e-02 2.9563854455192984e-04
2.0991699999999999e-02 2.7512562764973365e-04
2.1368300000000000e-02 2.4316975366005345e-04
2.2121999999999999e-02 2.0081754301533566e-04
2.2503800000000001e-02 1.6654639433178617e-04
2.2895300000000000e-02 1.5738758165812167e-04
2.3279299999999999e-02 1.4518622964334099e-04
2.3669200000000001e-02 1.3385024434678762e-04
2.4444400000000002e-02 1.1374506745758001e-04
2.4863699999999999e-02 1.0530734658822675e-04
2.5229000000000001e-02 9.3902446270689629e-05
2.5592899999999998e-02 8.8037207687418002e-05
2.6024400000000000e-02 8.0086393755797667e-05
2.5008599999999999e-02 1.0091153181818804e-04
2.7442000000000001e-02 6.5023793107149309e-05
2.9789500000000000e-02 4.3967642183692861e-05
3.2268100000000001e-02 2.9712289483162921e-05
3.4695799999999999e-02 2.4998137369688246e-05
3.7089100000000000e-02 2.1277843081567873e-05
3.9442300000000000e-02 1.5736866294264249e-05
4.1875700000000002e-02 1.1986307556004593e-05
4.4357599999999997e-02 9.2868387007873840e-06
4.6765300000000003e-02 7.6439262516443348e-06
4.9178399999999997e-02 6.7300117852325663e-06
5.1650000000000001e-02 5.4509888337201995e-06
5.6560199999999998e-02 3.5733203155362776e-06
5.8883100000000001e-02 3.2439863918002497e-06
6.3768800000000000e-02 2.2530423487859057e-06
6.6099099999999994e-02 1.7638290796749409e-06
7.1011000000000005e-02 1.1797623387243130e-06
7.5799900000000003e-02 9.9810824635656770e-07
7.8102199999999997e-02 9.2482242618778525e-07
8.0664200000000005e-02 8.0993982698292987e-07
8.5489200000000001e-02 6.0657753052509156e-07
8.7990899999999997e-02 5.4369176659284267e-07
9.5226900000000003e-02 3.8556277851917252e-07
9.9980100000000002e-02 3.1552228227825739e-07
9.5028600000000005e-02 3.9027568424036729e-07
1.0094200000000000e-01 3.1123877267620543e-07
1.1352800000000000e-01 1.9001505736937833e-07
1.1954099999999999e-01 1.4071246149138382e-07
1.2553400000000001e-01 1.1006610172862961e-07
1.3167400000000001e-01 8.8440294709555884e-08
1.4387700000000000e-01 5.3539553510223664e-08
1.4862400000000001e-01 4.7861042435758761e-08
1.5700800000000001e-01 3.6921267573834725e-08
1.7351300000000000e-01 2.0830911991056478e-08
1.9021900000000000e-01 1.2120735356624161e-08
1.9895499999999999e-01 9.3690350257926502e-09
2.0718900000000001e-01 7.1080920580342045e-09
2.3245199999999999e-01 3.4062419990630776e-09
2.4119299999999999e-01 2.8064497554814950e-09
2.5792199999999998e-01 1.6719197107893459e-09
2.7457700000000002e-01 9.6451589234697091e-10
2.9169400000000001e-01 6.2921608912590106e-10
3.0021599999999998e-01 4.9528342538351922e-10
