# Q(A^-1)        R
6.9877400000000001e-03 9.6057034873418534e-01
7.3920599999999998e-03 9.9412008673495000e-01
7.7790899999999998e-03 9.9490801187693811e-01
8.1757099999999992e-03 1.0000000000000000e+00
8.5519800000000007e-03 9.9703495236195039e-01
8.9516700000000001e-03 9.5647260859101424e-01
9.3383800000000003e-03 9.4766084874167955e-01
9.7031800000000005e-03 9.1097460920513096e-01
1.0096800000000000e-02 8.9043761275360211e-01
1.0509299999999999e-02 8.8744501106157048e-01
1.0871700000000000e-02 8.5817555538887513e-01
1.1256300000000000e-02 8.5699031693308625e-01
1.1651699999999999e-02 8.7879711470761601e-01
1.2030400000000000e-02 8.5343340739095996e-01
1.2429600000000001e-02 8.7523635821384549e-01
1.2810800000000001e-02 8.5420171606639339e-01
1.3216000000000000e-02 8.4899768618357563e-01
1.3594000000000000e-02 8.3341519160443289e-01
1.3978100000000000e-02 8.5388994081534397e-01
1.4388800000000000e-02 8.1393331852037687e-01
1.4752200000000000e-02 8.5072245043912242e-01
1.5146500000000000e-02 8.3758346454233135e-01
1.5532600000000001e-02 8.4075135926516475e-01
1.5883800000000000e-02 8.4598181797578154e-01
1.6315900000000001e-02 8.0610801221410711e-01
1.6724599999999999e-02 7.9913965337395321e-01
1.7097999999999999e-02 7.4861052405922535e-01
1.7468999999999998e-02 6.9059633369815254e-01
1.7870000000000000e-02 6.1251468710318790e-01
1.8233500000000000e-02 5.4203439817041732e-01
1.8624600000000002e-02 4.2898036835189429e-01
1.9005899999999999e-02 3.4870903115328300e-01
1.9376899999999999e-02 2.7740244414380583e-01
1.9781099999999999e-02 2.1861583651993169e-01
2.0161999999999999e-02 1.5023312383682527e-01
2.0572300000000002e-02 1.1648668172634961e-01
2.0919199999999999e-02 8.4115523690015986e-02
2.1324699999999999e-02 6.1077432320459098e-02
2.1716400000000000e-02 4.3230081014676479e-02
2.2123700000000000e-02 3.2892440112311495e-02
2.2538599999999999e-02 2.3457678787690391e-02
2.2869000000000000e-02 1.8527715509050070e-02
2.3304600000000002e-02 1.4729950603896723e-02
2.3660000000000000e-02 1.1972448081262414e-02
2.4086099999999999e-02 1.0084439507873915e-02
2.4420899999999999e-02 8.7031394949541284e-03
2.4860100000000000e-02 7.4197611159467942e-03
2.5184399999999999e-02 6.4340395084536315e-03
2.5639200000000001e-02 5.9516464838368262e-03
2.6020499999999998e-02 5.4729103704007995e-03
2.5032900000000000e-02 6.9433985054945871e-03
2.7410000000000000e-02 4.8391803096947822e-03
2.9833200000000001e-02 4.8491954528076340e-03
3.2206699999999998e-02 5.0144300512810465e-03
3.4649800000000001e-02 3.9363290045141249e-03
3.7114300000000003e-02 2.6489473455621748e-03
3.9545900000000002e-02 1.6364213983656195e-03
4.1903400000000000e-02 1.0481118560987008e-03
4.4374499999999997e-02 7.0397243787971304e-04
4.6765800000000003e-02 5.6263565066752737e-04
4.9251200000000002e-02 5.3138829502012480e-04
5.1603499999999997e-02 4.4703819036246827e-04
5.4020100000000001e-02 3.6694196053342252e-04
5.6469100000000001e-02 3.2686952898526133e-04
5.8871899999999998e-02 2.8605478182443196e-04
6.1279699999999999e-02 2.4748620904001706e-04
6.3604999999999995e-02 1.9680787943523025e-04
6.6067799999999996e-02 1.6822917751926312e-04
6.8510100000000004e-02 1.3895203837939907e-04
7.0898699999999995e-02 1.1665729126695921e-04
7.3391700000000004e-02 1.0387263848821099e-04
7.5809100000000004e-02 9.2895922003000407e-05
7.8211100000000006e-02 8.0904520873704042e-05
8.0698699999999998e-02 6.9747570158262991e-05
8.2888100000000006e-02 6.1279717039155164e-05
8.5492799999999994e-02 5.3422451908919436e-05
8.7988800000000006e-02 4.9945926153394546e-05
9.0229000000000004e-02 4.5181853871301214e-05
9.2817200000000002e-02 4.1002976012202541e-05
9.5174200000000000e-02 3.6373484903342284e-05
9.7545699999999999e-02 3.3862671192099331e-05
1.0005600000000001e-01 3.0218794750400437e-05
9.4965099999999997e-02 3.6241336242452793e-05
1.0113100000000000e-01 2.8965880045106251e-05
1.0694099999999999e-01 2.3602640795730485e-05
1.1312300000000000e-01 1.8935741864050237e-05
1.1967400000000000e-01 1.4129357814643183e-05
1.2565100000000001e-01 1.1379330395698236e-05
1.3143400000000000e-01 9.1885693552684225e-06
1.3780500000000001e-01 7.8536529279291197e-06
1.4400299999999999e-01 6.5997685281036049e-06
1.5009800000000001e-01 5.4564136126208622e-06
1.3976300000000000e-01 7.4201513605560605e-06
1.4830299999999999e-01 5.6775510077501505e-06
1.5678200000000000e-01 4.5990317310561697e-06
1.6511000000000001e-01 3.7837933625464641e-06
1.7382800000000001e-01 3.0821582675641521e-06
1.8235399999999999e-01 2.5395567156161716e-06
1.9029099999999999e-01 2.0801742513799979e-06
1.9924900000000001e-01 1.7210621125049895e-06
2.2425899999999999e-01 9.8971344066031520e-07
2.3250000000000001e-01 8.7351111257642853e-07
2.5815800000000000e-01 5.7864038791975552e-07
2.6608100000000001e-01 5.0289952878902344e-07
2.7485599999999999e-01 4.3745941505146021e-07
2.9137000000000002e-01 3.4619921691969120e-07
