# Q(A^-1)        R
7.0070599999999999e-03 9.3203631591688396e-01
7.3876200000000001e-03 9.5002833971741152e-01
7.7849399999999997e-03 9.5801972550518433e-01
8.1655600000000005e-03 9.6955377639459195e-01
8.5652899999999997e-03 9.6752322439468585e-01
8.9369900000000006e-03 9.7361424533442698e-01
9.3312299999999994e-03 9.5927264013152103e-01
9.7197599999999992e-03 9.5876640587849338e-01
1.0119200000000000e-02 9.1869450515779805e-01
1.0491400000000000e-02 9.0168716484840017e-01
1.0876300000000000e-02 8.4935332640413275e-01
1.1277400000000000e-02 9.0615027383622160e-01
1.1651999999999999e-02 9.0081422883953888e-01
1.2037700000000000e-02 9.3238973996780716e-01
1.2422799999999999e-02 9.4922553593097092e-01
1.2825200000000000e-02 9.5007188765915884e-01
1.3211600000000000e-02 9.4324193259515310e-01
1.3582100000000000e-02 9.3754393741516595e-01
1.3984999999999999e-02 9.4635140256810835e-01
1.4370400000000000e-02 9.3404522707838056e-01
1.4751800000000001e-02 9.4763255626885745e-01
1.5146800000000000e-02 9.6188554297341777e-01
1.5558600000000001e-02 9.9709455128766300e-01
1.5900100000000000e-02 1.0000000000000000e+00
1.6293900000000000e-02 1.0000000000000000e+00
1.6677999999999998e-02 1.0000000000000000e+00
1.7111999999999999e-02 1.0000000000000000e+00
1.7494200000000001e-02 1.0000000000000000e+00
1.7835600000000000e-02 9.8012710792506053e-01
1.8291600000000002e-02 9.2052119160156176e-01
1.8646800000000002e-02 8.4547996301735773e-01
1.9042600000000000e-02 7.2943842375586454e-01
1.9420799999999998e-02 6.5659892143326859e-01
1.9802799999999999e-02 5.5890628525438690e-01
2.0201600000000000e-02 4.5997165608765922e-01
2.0566200000000000e-02 3.8929665156242466e-01
2.0994499999999999e-02 3.0825645953879144e-01
2.1342300000000002e-02 2.5581622220160594e-01
2.1773799999999999e-02 2.0264807577761740e-01
2.2140400000000001e-02 1.7171032369622921e-01
2.2492100000000001e-02 1.4303374952445230e-01
2.2916400000000000e-02 1.1648354685369562e-01
2.3268100000000000e-02 1.0107745488104476e-01
2.3653700000000000e-02 8.4597668406052901e-02
2.4071200000000001e-02 7.4160864843528781e-02
2.4446099999999998e-02 6.6395753477057479e-02
2.4842099999999999e-02 5.9667577774228146e-02
2.5191300000000000e-02 5.6005916394312974e-02
2.5600999999999999e-02 5.0643526136850643e-02
2.6049300000000001e-02 4.5311126163745434e-02
2.5019599999999999e-02 5.7472607155253638e-02
2.7456100000000001e-02 3.5095753853497676e-02
2.9832299999999999e-02 2.0941067611026438e-02
3.2232600000000000e-02 1.2307825101343968e-02
3.4695100000000000e-02 8.3478858826489307e-03
3.7039400000000000e-02 6.6744976444415832e-03
3.9548199999999999e-02 5.3345503190128868e-03
4.1984599999999997e-02 3.8645161013240057e-03
4.4352200000000001e-02 2.8859780638437150e-03
4.6711799999999998e-02 2.2373624595203906e-03
4.9266600000000001e-02 1.8479380536227229e-03
5.1567500000000002e-02 1.4534320155355543e-03
5.3953399999999999e-02 1.1205964425370040e-03
5.6565600000000001e-02 9.1896743230939762e-04
5.8797299999999997e-02 8.0774639444945067e-04
6.1245899999999999e-02 7.1056873215362740e-04
6.3737600000000005e-02 5.7259083011337495e-04
6.6225599999999996e-02 4.6487919591006510e-04
6.8661399999999997e-02 3.8221187523067697e-04
7.0919200000000002e-02 3.1732601694110297e-04
7.3160100000000006e-02 2.8375704725637274e-04
7.5767600000000004e-02 2.4678446904482268e-04
7.8256800000000001e-02 2.1663455347204776e-04
8.0493899999999993e-02 1.8490774423056517e-04
8.3043900000000004e-02 1.5934159286272505e-04
8.5486500000000007e-02 1.3557771999732530e-04
8.7988700000000003e-02 1.1598120026100892e-04
9.0250700000000003e-02 1.0547617594999935e-04
9.2690200000000000e-02 9.3334185119251835e-05
9.5225400000000002e-02 8.0590575963864329e-05
9.7652400000000000e-02 6.9952110710439145e-05
1.0004200000000001e-01 6.4558281853824867e-05
9.5043400000000000e-02 8.1784492107792479e-05
1.0119499999999999e-01 6.2174936292960458e-05
1.0701600000000000e-01 4.7430785245203420e-05
1.1337300000000000e-01 3.5354815683388889e-05
1.1961200000000000e-01 2.6823110521658940e-05
1.2550100000000000e-01 2.1493304712811223e-05
1.3200500000000001e-01 1.6321874127228268e-05
1.3789599999999999e-01 1.2762982214030063e-05
1.4396400000000001e-01 9.7381998387934088e-06
1.5016399999999999e-01 7.3972793163062857e-06
1.4008300000000001e-01 1.1336949962299666e-05
1.4868799999999999e-01 7.7160248834395881e-06
1.5668199999999999e-01 5.6644864468925083e-06
1.6492899999999999e-01 4.1540254618873554e-06
1.7355899999999999e-01 2.9493297411876594e-06
1.8224000000000001e-01 2.1631145736417125e-06
1.9048300000000001e-01 1.6361746103400678e-06
1.9900499999999999e-01 1.2253292217998989e-06
2.0739400000000000e-01 8.9656200210717533e-07
2.1586100000000000e-01 6.5897334834540664e-07
2.3285000000000000e-01 3.5811448242515445e-07
2.4062600000000001e-01 2.7697406015265554e-07
2.4950500000000000e-01 2.0113470548768689e-07
2.7426899999999999e-01 7.8154590049745513e-08
