# Q(A^-1)        R
6.9870499999999999e-03 8.7372840752010328e-01
7.3906600000000003e-03 9.1064093598547835e-01
7.7716699999999996e-03 9.3900879604989995e-01
8.1676000000000006e-03 9.4197699936815671e-01
8.5492899999999993e-03 9.3258449859925685e-01
8.9483199999999992e-03 9.5890136359013145e-01
9.3331500000000001e-03 9.5291472986709602e-01
9.7132799999999995e-03 9.9300306672759875e-01
1.0113100000000000e-02 9.6122452399945402e-01
1.0480800000000000e-02 9.3250484401596845e-01
1.0879099999999999e-02 9.5302947770463697e-01
1.1301300000000000e-02 9.6758658073512671e-01
1.1649000000000000e-02 9.9869754567716418e-01
1.2031600000000000e-02 1.0000000000000000e+00
1.2422700000000000e-02 9.9881210244517427e-01
1.2809200000000000e-02 9.8715142393128885e-01
1.3185700000000000e-02 9.7521801097496241e-01
1.3612900000000001e-02 9.0709151738475202e-01
1.3983000000000001e-02 8.5470164888354405e-01
1.4346100000000001e-02 8.0584656039814762e-01
1.4751700000000000e-02 7.3536345312973384e-01
1.5164400000000000e-02 6.5761619829748386e-01
1.5528999999999999e-02 5.7597411792130870e-01
1.5883200000000000e-02 5.0440753947092476e-01
1.6288600000000000e-02 4.0596803346134192e-01
1.6693400000000001e-02 3.3393245119252596e-01
1.7098599999999999e-02 2.6595638260108578e-01
1.7493300000000000e-02 2.0149343001159561e-01
1.7870400000000002e-02 1.6109550045277460e-01
1.8223799999999998e-02 1.2744897641307426e-01
1.8599000000000001e-02 1.0211649259138969e-01
1.9042300000000002e-02 7.5158527618622212e-02
1.9413199999999999e-02 6.1551363109678521e-02
1.9759700000000002e-02 5.1056622125249244e-02
2.0179200000000001e-02 4.1176518631563151e-02
2.0569199999999999e-02 3.5589299728978167e-02
2.0951200000000000e-02 2.9870104458446914e-02
2.1322100000000000e-02 2.7357487191189626e-02
2.1739200000000000e-02 2.4992807518461661e-02
2.2103399999999999e-02 2.3230600750382243e-02
2.2544800000000000e-02 2.2750711866944998e-02
2.2876199999999999e-02 2.1132323590549701e-02
2.3314300000000000e-02 1.9988065146247423e-02
2.3653799999999999e-02 1.8867970808337166e-02
2.4060100000000001e-02 1.8090597405123223e-02
2.4431399999999999e-02 1.6735646051107663e-02
2.4839699999999999e-02 1.5376487218469266e-02
2.5252600000000000e-02 1.4564225719723338e-02
2.5611300000000000e-02 1.3581630536474111e-02
2.6012000000000000e-02 1.2518580378777351e-02
2.5017700000000000e-02 1.4873291580333856e-02
2.7446499999999999e-02 9.7831932535457685e-03
2.9843499999999999e-02 5.9451252729813839e-03
3.2264200000000000e-02 3.8751388659940180e-03
3.4703900000000003e-02 2.8252991496737464e-03
3.7082499999999997e-02 2.2722774828687771e-03
3.9549099999999997e-02 1.8737862964916621e-03
4.1952600000000000e-02 1.4272587748995120e-03
4.4370100000000003e-02 1.1005026221002278e-03
4.6855300000000003e-02 8.4855003055837809e-04
4.9234899999999998e-02 6.7219441232748063e-04
5.1547799999999998e-02 5.4853815659766691e-04
5.4024299999999997e-02 4.2771126186227850e-04
5.6489900000000003e-02 3.4178731023465684e-04
5.8854400000000001e-02 3.0254429437553802e-04
6.1235499999999998e-02 2.6519726248796897e-04
6.3775399999999996e-02 2.2022591097400912e-04
6.6098400000000002e-02 1.8119439344050430e-04
6.8479700000000004e-02 1.5716410306715648e-04
7.1006000000000000e-02 1.2955435332147566e-04
7.3358099999999996e-02 1.1225370580800022e-04
7.5817700000000002e-02 1.0222242159774555e-04
7.8194500000000000e-02 9.0262813006242946e-05
8.0708600000000005e-02 7.5270443971867018e-05
8.3154699999999998e-02 6.6920029807670725e-05
8.5616700000000004e-02 5.8545601401383388e-05
8.7827199999999994e-02 5.0807587939712720e-05
9.0286400000000003e-02 4.5402877584313626e-05
9.2711699999999994e-02 3.9608385605446266e-05
9.5134999999999997e-02 3.6179662784468090e-05
9.7604200000000002e-02 3.1898640564620334e-05
1.0000500000000000e-01 2.9898595028164938e-05
9.5087599999999994e-02 3.6408661054878603e-05
1.0108499999999999e-01 2.7768005491979869e-05
1.0718500000000000e-01 2.2593399053506814e-05
1.1322000000000000e-01 1.7684076688602248e-05
1.1936300000000000e-01 1.4107723134095190e-05
1.2544800000000000e-01 1.1571512845994143e-05
1.3183700000000001e-01 9.1197295067339229e-06
1.3754700000000000e-01 7.3596575405187744e-06
1.4389500000000000e-01 5.6768864679470522e-06
1.5000700000000000e-01 4.6060469769194625e-06
1.3996000000000000e-01 6.5546704137435698e-06
1.4825600000000000e-01 4.8037363877244802e-06
1.5678100000000000e-01 3.6563559237318362e-06
1.6564799999999999e-01 2.8647602596108137e-06
1.7345600000000000e-01 2.1865373508980674e-06
1.8190000000000001e-01 1.7514459199024076e-06
1.9042700000000001e-01 1.3875539682198393e-06
1.9865099999999999e-01 1.1466011161281052e-06
2.0724400000000001e-01 8.9711122476426863e-07
2.1588299999999999e-01 7.2203946646826686e-07
2.2469100000000000e-01 5.6719929329826468e-07
2.3265300000000000e-01 4.7084620372209077e-07
2.4953100000000000e-01 3.1966705350365459e-07
2.5787599999999999e-01 2.6515090605477923e-07
2.9208699999999999e-01 1.1397453177881775e-07
