# Q(A^-1)        R
6.9869800000000003e-03 8.2828974158040491e-01
7.2800699999999996e-03 8.8857858919420518e-01
7.5529200000000003e-03 9.2846706669888523e-01
7.8252500000000006e-03 9.2076511106463155e-01
8.1072300000000000e-03 9.4219802675474118e-01
8.3754399999999996e-03 9.5471977459950375e-01
8.6555499999999997e-03 9.7792853680286373e-01
8.9387600000000005e-03 9.7897724425629196e-01
9.2184099999999998e-03 9.5856949659582558e-01
9.4829500000000004e-03 9.3933690167685757e-01
9.7498099999999994e-03 9.2285378350569724e-01
1.0041899999999999e-02 9.1243969717626661e-01
1.0295000000000000e-02 8.9886172895196892e-01
1.0578499999999999e-02 8.8598533322140016e-01
1.0876500000000001e-02 8.7912313817761645e-01
1.1124500000000001e-02 8.8740503069869581e-01
1.1404900000000001e-02 8.9992375907376820e-01
1.1681900000000000e-02 9.6193660691919758e-01
1.1945799999999999e-02 9.8524343949275106e-01
1.2220900000000000e-02 9.7253444837551584e-01
1.2503600000000000e-02 9.7929199359765473e-01
1.2783800000000000e-02 9.9116232863868892e-01
1.3074000000000001e-02 9.7877170461115637e-01
1.3336700000000000e-02 9.8302660703915679e-01
1.3598300000000001e-02 9.9294654195311960e-01
1.3856800000000001e-02 9.8744465503278378e-01
1.4160000000000001e-02 9.9285098386119730e-01
1.4425600000000000e-02 9.9928752312093649e-01
1.4715499999999999e-02 9.8847075797049189e-01
1.5006500000000001e-02 9.9794198426203118e-01
1.5243400000000001e-02 9.9535290182012981e-01
1.5535900000000000e-02 9.9719074790792062e-01
1.5818300000000000e-02 1.0000000000000000e+00
1.6077999999999999e-02 1.0000000000000000e+00
1.6347899999999999e-02 1.0000000000000000e+00
1.6657399999999999e-02 9.9957181148154306e-01
1.6935499999999999e-02 9.9917610948308777e-01
1.7173399999999998e-02 1.0000000000000000e+00
1.7467799999999999e-02 1.0000000000000000e+00
1.7733499999999999e-02 1.0000000000000000e+00
1.8019400000000001e-02 1.0000000000000000e+00
1.8279100000000000e-02 9.8208251707139882e-01
