# Q(A^-1)        R
6.9997000000000002e-03 9.6338054187430944e-01
7.2810699999999997e-03 9.6348004448708724e-01
7.5582300000000000e-03 9.9756845661109317e-01
7.8270300000000004e-03 9.8912999316072703e-01
8.1133899999999998e-03 9.7987800055337926e-01
8.3787299999999992e-03 9.8035087315705238e-01
8.6345699999999994e-03 9.7797636291591628e-01
8.9235900000000003e-03 9.8747165055094677e-01
9.2040000000000004e-03 9.8738551978803402e-01
9.4752900000000008e-03 9.8115436884739737e-01
9.7556099999999996e-03 9.9354241594024373e-01
1.0038500000000001e-02 9.6860447509767167e-01
1.0303400000000001e-02 9.4225056049037359e-01
1.0589299999999999e-02 9.5759641397585049e-01
1.0845499999999999e-02 9.1070724935000014e-01
1.1127400000000001e-02 9.7477700916572896e-01
1.1409100000000000e-02 9.9697531376104154e-01
1.1690100000000000e-02 9.8721300795998079e-01
1.1970800000000000e-02 9.9478660113026951e-01
1.2228400000000000e-02 1.0000000000000000e+00
1.2475000000000000e-02 1.0000000000000000e+00
1.2779900000000000e-02 1.0000000000000000e+00
1.3060799999999999e-02 1.0000000000000000e+00
1.3353300000000000e-02 1.0000000000000000e+00
1.3621599999999999e-02 1.0000000000000000e+00
1.3907100000000000e-02 1.0000000000000000e+00
1.4175399999999999e-02 1.0000000000000000e+00
1.4452599999999999e-02 1.0000000000000000e+00
1.4723099999999999e-02 1.0000000000000000e+00
1.4970499999999999e-02 9.9734756508653266e-01
1.5264700000000001e-02 9.9277520281293419e-01
1.5525700000000000e-02 9.2958680631446478e-01
1.5805199999999998e-02 8.6750043837348711e-01
1.6123900000000000e-02 8.2544119980903508e-01
1.6368199999999999e-02 7.7928793683707909e-01
1.6642299999999999e-02 7.1472358783562728e-01
1.6907999999999999e-02 6.4458404211699238e-01
1.7206200000000001e-02 5.4761366700962821e-01
1.7487699999999998e-02 4.7269453834962999e-01
1.7735399999999998e-02 3.9411302033114054e-01
1.8009299999999999e-02 3.3789422693296911e-01
1.8308700000000001e-02 2.8693901817735229e-01
1.8548599999999998e-02 2.4022317846174959e-01
1.8836200000000001e-02 1.9185955214377604e-01
1.9118199999999998e-02 1.5510878664423031e-01
1.9382000000000000e-02 1.3180627438155867e-01
1.9663300000000002e-02 1.1221255070772286e-01
1.9946400000000000e-02 9.2404127170355010e-02
2.0173600000000000e-02 7.9336454455942604e-02
2.0475600000000000e-02 6.5889479601938875e-02
2.0754499999999999e-02 5.6956116232663952e-02
2.1022500000000000e-02 5.1956756332336887e-02
2.1301700000000000e-02 4.5662465983656558e-02
2.1556300000000000e-02 4.1632015688590117e-02
2.1845900000000001e-02 3.9380535420770260e-02
2.2176600000000001e-02 3.7681757554234870e-02
2.2393699999999999e-02 3.6219485092868209e-02
2.2647600000000000e-02 3.4571538167664354e-02
2.2925200000000000e-02 3.3416991461462195e-02
2.3261299999999999e-02 3.1395498893559533e-02
2.3559000000000000e-02 2.8830610705655704e-02
2.3832599999999999e-02 2.8358340674025585e-02
2.4071700000000001e-02 2.7981991254028650e-02
2.4367000000000000e-02 2.5079273907499821e-02
2.4646200000000000e-02 2.5441206233332018e-02
2.4889499999999998e-02 2.4057348438235968e-02
2.5176199999999999e-02 2.3292441141472577e-02
2.5405299999999999e-02 2.2111007395313551e-02
2.5758199999999998e-02 2.0407644904793545e-02
2.6012400000000001e-02 1.9101034079662772e-02
2.4994200000000001e-02 2.3712581381310605e-02
2.7387200000000000e-02 1.4962472260354890e-02
2.9876400000000001e-02 8.4670181247666898e-03
3.2299799999999997e-02 5.3276985678297343e-03
3.4604900000000001e-02 3.7273029887624045e-03
3.6997299999999997e-02 3.1165595839462894e-03
3.9544700000000002e-02 2.5586061475545130e-03
4.1942800000000002e-02 1.9570289562520823e-03
4.4371800000000003e-02 1.4950223667327446e-03
4.6760099999999999e-02 1.1053450269571316e-03
4.9203600000000000e-02 8.7204538574588619e-04
5.1677500000000001e-02 6.9362892531534188e-04
5.4030500000000002e-02 5.4086386638938768e-04
