# Q(A^-1)        R
6.9919800000000001e-03 9.6301590657396918e-01
7.3909300000000004e-03 9.9686238444048170e-01
7.7780599999999998e-03 1.0000000000000000e+00
8.1543599999999994e-03 1.0000000000000000e+00
8.5504099999999996e-03 1.0000000000000000e+00
8.9316099999999995e-03 1.0000000000000000e+00
9.3279200000000000e-03 1.0000000000000000e+00
9.7104099999999992e-03 9.9873792010046636e-01
1.0091100000000000e-02 9.9430288491127317e-01
1.0500100000000000e-02 9.8009955337559074e-01
1.0871799999999999e-02 9.8174299272562393e-01
1.1284400000000000e-02 9.8475006255885256e-01
1.1645800000000000e-02 9.9910362425880950e-01
1.2037100000000000e-02 1.0000000000000000e+00
1.2439000000000000e-02 1.0000000000000000e+00
1.2809500000000000e-02 1.0000000000000000e+00
1.3220800000000000e-02 1.0000000000000000e+00
1.3589499999999999e-02 1.0000000000000000e+00
1.3976000000000001e-02 1.0000000000000000e+00
1.4364600000000000e-02 1.0000000000000000e+00
1.4743600000000001e-02 1.0000000000000000e+00
1.5168200000000000e-02 1.0000000000000000e+00
1.5507699999999999e-02 1.0000000000000000e+00
1.5922499999999999e-02 1.0000000000000000e+00
1.6339599999999999e-02 1.0000000000000000e+00
1.6705100000000001e-02 1.0000000000000000e+00
1.7045299999999999e-02 1.0000000000000000e+00
1.7465000000000001e-02 1.0000000000000000e+00
1.7826700000000001e-02 1.0000000000000000e+00
1.8244900000000001e-02 1.0000000000000000e+00
1.8677200000000001e-02 1.0000000000000000e+00
1.9027900000000000e-02 1.0000000000000000e+00
1.9419599999999999e-02 1.0000000000000000e+00
1.9793700000000001e-02 1.0000000000000000e+00
2.0174500000000001e-02 1.0000000000000000e+00
2.0581800000000001e-02 1.0000000000000000e+00
2.0952399999999999e-02 1.0000000000000000e+00
2.1341700000000002e-02 1.0000000000000000e+00
2.1730800000000002e-02 1.0000000000000000e+00
2.2130899999999998e-02 1.0000000000000000e+00
2.2518000000000000e-02 1.0000000000000000e+00
2.2889400000000001e-02 9.5693889460236936e-01
2.3281199999999998e-02 8.2261651622075049e-01
2.3737399999999999e-02 6.3523349399461748e-01
2.4072000000000000e-02 5.2235837454009215e-01
2.4488599999999999e-02 3.7669781670532410e-01
2.4799800000000000e-02 2.8829220637165953e-01
2.5211899999999999e-02 2.1257147367239013e-01
2.5651600000000000e-02 1.4242651758769836e-01
2.6007800000000001e-02 1.0434018044279328e-01
2.4978899999999998e-02 2.4598683646323274e-01
2.7420600000000000e-02 4.2031654201733423e-02
2.9810400000000001e-02 1.8198511020914042e-02
3.2208100000000003e-02 1.2847059242716943e-02
3.4763700000000002e-02 9.0063375192690701e-03
3.7146999999999999e-02 7.2746423240044964e-03
3.9548800000000002e-02 5.4980191447675129e-03
4.1870800000000000e-02 3.8517736731543011e-03
4.4317200000000001e-02 2.7261764542811412e-03
4.6810600000000001e-02 2.1329064797163859e-03
4.9114800000000000e-02 1.7799839486876080e-03
5.1694799999999999e-02 1.3610748826480491e-03
5.3926500000000002e-02 1.0712455516983749e-03
5.6426200000000003e-02 8.5570130566018493e-04
5.8878500000000000e-02 7.2852296197357014e-04
6.1355300000000002e-02 6.3409818204756294e-04
6.3728300000000002e-02 4.9985153814686067e-04
6.6117200000000001e-02 4.0457879391735417e-04
6.8628499999999995e-02 3.2913732637863849e-04
7.1133699999999994e-02 2.7928714461513288e-04
7.3401400000000006e-02 2.4516261240023880e-04
7.5805700000000004e-02 2.2186216382265666e-04
7.8088500000000005e-02 2.0206751907852813e-04
8.0652399999999999e-02 1.6880854673037099e-04
8.3055000000000004e-02 1.4963808926519892e-04
8.5577500000000001e-02 1.3223520937148483e-04
8.7943599999999997e-02 1.1233269217393437e-04
9.0459399999999995e-02 9.8980278206385166e-05
9.2771699999999999e-02 8.8213225881025910e-05
9.5047300000000001e-02 7.6487558891675982e-05
9.7390000000000004e-02 6.9192142336202975e-05
9.9983000000000002e-02 5.9364217174828010e-05
9.4974900000000001e-02 7.6704978356600232e-05
1.0124400000000000e-01 5.5907619869314134e-05
1.0715900000000000e-01 4.2300798214310999e-05
1.1320700000000000e-01 3.2372911510131400e-05
1.1939300000000000e-01 2.4857154363760516e-05
1.2562100000000001e-01 1.9185880440122294e-05
1.3173299999999999e-01 1.4540670805425026e-05
1.3791400000000001e-01 1.1293073293752745e-05
1.4397900000000000e-01 8.4703426507151816e-06
1.4982999999999999e-01 6.3206311762156848e-06
1.3987600000000000e-01 1.0077927641976292e-05
1.4837300000000000e-01 6.7301450732527949e-06
1.5700500000000001e-01 4.6896480876328450e-06
1.6534099999999999e-01 3.4494958864088771e-06
1.7342700000000000e-01 2.4542177509473843e-06
1.8203300000000000e-01 1.8278808350930029e-06
1.9031899999999999e-01 1.3515107221936565e-06
1.9932600000000000e-01 9.8488235342330654e-07
2.0738899999999999e-01 7.1952743954002656e-07
2.1549299999999999e-01 5.2427936853097596e-07
2.2443700000000000e-01 3.7594318240223516e-07
2.3244200000000001e-01 2.7904535695412961e-07
2.5771100000000002e-01 1.0909020858454103e-07
2.6633400000000002e-01 7.6506502063485561e-08
2.7443800000000002e-01 5.5255146651566464e-08
3.0055300000000001e-01 2.1090929891443011e-08
