# Q(A^-1)        R
7.0033800000000000e-03 9.3711106936969624e-01
7.2728599999999999e-03 9.9859906948631405e-01
7.5601399999999999e-03 1.0000000000000000e+00
7.8243500000000007e-03 1.0000000000000000e+00
8.0893700000000002e-03 1.0000000000000000e+00
8.3826999999999999e-03 1.0000000000000000e+00
8.6533400000000007e-03 1.0000000000000000e+00
8.9374499999999996e-03 1.0000000000000000e+00
9.2201000000000002e-03 1.0000000000000000e+00
9.4721800000000002e-03 1.0000000000000000e+00
9.7474399999999996e-03 1.0000000000000000e+00
1.0024200000000000e-02 1.0000000000000000e+00
1.0299200000000000e-02 1.0000000000000000e+00
1.0600699999999999e-02 9.9545906840761844e-01
1.0860699999999999e-02 9.5935338651581403e-01
1.1153200000000000e-02 9.9822252178691540e-01
1.1385800000000000e-02 1.0000000000000000e+00
1.1704200000000000e-02 1.0000000000000000e+00
1.1953900000000000e-02 1.0000000000000000e+00
1.2226000000000001e-02 1.0000000000000000e+00
1.2496300000000000e-02 1.0000000000000000e+00
1.2779700000000000e-02 1.0000000000000000e+00
1.3046900000000000e-02 1.0000000000000000e+00
1.3327200000000001e-02 1.0000000000000000e+00
1.3623500000000000e-02 1.0000000000000000e+00
1.3877000000000000e-02 9.9899882070136903e-01
1.4155500000000000e-02 9.8505769445584268e-01
1.4431200000000000e-02 9.9880862495957279e-01
1.4663499999999999e-02 1.0000000000000000e+00
1.4963799999999999e-02 1.0000000000000000e+00
1.5264200000000000e-02 1.0000000000000000e+00
1.5531700000000001e-02 9.9908150989348643e-01
1.5817000000000001e-02 9.9932020277909472e-01
1.6090299999999998e-02 1.0000000000000000e+00
1.6379600000000001e-02 1.0000000000000000e+00
1.6632399999999999e-02 1.0000000000000000e+00
1.6911400000000000e-02 1.0000000000000000e+00
1.7209800000000001e-02 1.0000000000000000e+00
1.7465499999999998e-02 1.0000000000000000e+00
1.7710000000000000e-02 1.0000000000000000e+00
1.7979400000000000e-02 1.0000000000000000e+00
1.8305399999999999e-02 1.0000000000000000e+00
1.8582700000000001e-02 1.0000000000000000e+00
1.8846999999999999e-02 1.0000000000000000e+00
1.9120700000000001e-02 1.0000000000000000e+00
1.9393000000000001e-02 1.0000000000000000e+00
1.9643999999999998e-02 9.9557067750663641e-01
1.9915800000000001e-02 9.7428206581784249e-01
2.0227499999999999e-02 9.2859569518681839e-01
2.0497999999999999e-02 8.9719912719865380e-01
2.0762699999999999e-02 8.4807472547502749e-01
2.1021499999999999e-02 7.9664264897603976e-01
2.1342900000000001e-02 7.5590572894310504e-01
2.1562800000000000e-02 6.6070598942838832e-01
2.1859699999999999e-02 6.3598537901094176e-01
2.2183000000000001e-02 5.6280134083916178e-01
2.2433399999999999e-02 5.0569909453595019e-01
2.2684599999999999e-02 4.5327226924622382e-01
2.2972300000000001e-02 4.1128040338950311e-01
2.3212099999999999e-02 3.8620310253252238e-01
2.3515899999999999e-02 3.4381348814752494e-01
2.3783400000000000e-02 3.0630839180642616e-01
2.4065199999999998e-02 2.7439095205115110e-01
2.4329600000000000e-02 2.4531839788406457e-01
2.4657900000000000e-02 2.2666544574634792e-01
2.4888500000000001e-02 2.0728194445308326e-01
2.5208800000000000e-02 1.8092105309158357e-01
2.5408900000000002e-02 1.7103284535701949e-01
2.5683999999999998e-02 1.5918370605294557e-01
2.5977400000000001e-02 1.4288281689132090e-01
2.5016900000000002e-02 1.9667778546348813e-01
2.7399400000000001e-02 9.5245079383283707e-02
2.9803500000000000e-02 5.0923014401408215e-02
3.2256500000000000e-02 2.8770778211858580e-02
3.4630300000000003e-02 1.9140042369238209e-02
3.7164599999999999e-02 1.4016548191019034e-02
3.9490999999999998e-02 1.0588382665039264e-02
4.2006599999999998e-02 6.7148664703736939e-03
4.4354499999999998e-02 4.8223809752217829e-03
4.6788499999999997e-02 3.4927743969022092e-03
4.9177100000000001e-02 2.8145937116533944e-03
5.1609299999999997e-02 2.0755895931376064e-03
5.4066700000000002e-02 1.6158102982645240e-03
5.6475699999999997e-02 1.2753872465095805e-03
5.8970300000000003e-02 1.1394343174652530e-03
6.1328700000000000e-02 9.9619456522915964e-04
6.3694700000000007e-02 8.0407719703509402e-04
6.6142199999999998e-02 6.6349437599065478e-04
6.8626099999999995e-02 5.3320367972497324e-04
7.1136099999999994e-02 4.6003454519354033e-04
7.3489799999999994e-02 3.9199992801378769e-04
7.5874399999999995e-02 3.3839618367439235e-04
7.8281000000000003e-02 2.8847536961039893e-04
8.0822699999999997e-02 2.4355532035641325e-04
8.2986699999999997e-02 2.0532555011021236e-04
8.5410700000000006e-02 1.7491351874463363e-04
8.7914000000000006e-02 1.5268922592190441e-04
9.0368799999999999e-02 1.3597309950163868e-04
9.2789499999999997e-02 1.2026548305651401e-04
9.5133300000000004e-02 1.0557663404587459e-04
9.7684900000000005e-02 9.0911119777215026e-05
9.9925899999999998e-02 8.3388536046469943e-05
9.5203800000000005e-02 1.0478090184556797e-04
1.0108100000000000e-01 7.9725628588567712e-05
1.0725800000000001e-01 6.0669381412424760e-05
1.1324500000000000e-01 4.6002563154631107e-05
1.1933700000000000e-01 3.3535505715966841e-05
1.2557099999999999e-01 2.5891904373965025e-05
1.3163000000000000e-01 1.9668248760847776e-05
1.3766100000000001e-01 1.5889735483795862e-05
1.4380299999999999e-01 1.1782264294724396e-05
1.5015000000000001e-01 8.7700272840390272e-06
1.3989199999999999e-01 1.4142417859422525e-05
1.4877399999999999e-01 9.1192515855304325e-06
1.5716100000000000e-01 6.4528230793890090e-06
1.6487399999999999e-01 4.8969298136693882e-06
1.7339499999999999e-01 3.4171119119118339e-06
1.8182499999999999e-01 2.5680726997759722e-06
1.9065599999999999e-01 1.8384784433926770e-06
1.9922500000000001e-01 1.3659605868848939e-06
2.0731600000000000e-01 9.9638787556025201e-07
2.1579799999999999e-01 7.2173564764806400e-07
2.2431200000000001e-01 5.1576683461648241e-07
2.3237600000000000e-01 3.7757205186021277e-07
2.4981400000000001e-01 2.0557294452158271e-07
2.5783400000000001e-01 1.4931604540032997e-07
2.6647999999999999e-01 1.0493547019653477e-07
2.8306700000000001e-01 5.4659687441615024e-08
2.9150300000000001e-01 4.0125350355437924e-08
