# Q(A^-1)        R
6.9978200000000001e-03 8.9781912228760885e-01
7.3875299999999998e-03 9.7576529609166995e-01
7.7786799999999996e-03 9.4977655330874200e-01
8.1721299999999997e-03 9.8665910214906549e-01
8.5429400000000006e-03 9.7610231507423095e-01
8.9395599999999992e-03 9.5288306564037717e-01
9.3171999999999994e-03 9.4612685172865230e-01
9.7117400000000000e-03 9.6379430790107823e-01
1.0117900000000001e-02 9.2998452782173158e-01
1.0494500000000000e-02 8.8328383894668905e-01
1.0881800000000001e-02 8.6616472421746726e-01
1.1276200000000000e-02 9.0875397678582570e-01
1.1653900000000000e-02 9.1543504466693848e-01
1.2035499999999999e-02 9.9320178579541074e-01
1.2426299999999999e-02 9.9305573877781184e-01
1.2828100000000000e-02 9.8406172016048399e-01
1.3218100000000000e-02 9.9958550246146949e-01
1.3575400000000000e-02 9.9883593576220653e-01
1.3980700000000000e-02 9.8827222023489025e-01
1.4340000000000000e-02 9.6372190971611171e-01
1.4736400000000000e-02 9.6373033181626988e-01
1.5149800000000000e-02 1.0000000000000000e+00
1.5516400000000000e-02 1.0000000000000000e+00
1.5917299999999999e-02 1.0000000000000000e+00
1.6304200000000001e-02 1.0000000000000000e+00
1.6697099999999999e-02 9.6150031200173691e-01
1.7089900000000002e-02 9.8551410042119858e-01
1.7475000000000001e-02 1.0000000000000000e+00
1.7861399999999999e-02 9.9424868958383994e-01
1.8259500000000001e-02 9.7307880685188852e-01
1.8620299999999999e-02 9.9719174593289972e-01
1.9014300000000001e-02 9.7352041297978098e-01
1.9389099999999999e-02 9.0347901689320020e-01
1.9800200000000000e-02 8.9310366523502738e-01
2.0161900000000000e-02 9.4683755741586517e-01
2.0566299999999999e-02 9.2278921873149800e-01
2.0935100000000002e-02 9.1530807844104711e-01
2.1364200000000000e-02 9.9365959885113286e-01
2.1756500000000002e-02 9.6583706486791265e-01
2.2132599999999999e-02 1.0000000000000000e+00
2.2508899999999998e-02 9.7048407037977791e-01
2.2872099999999999e-02 9.5998712829786759e-01
2.3322300000000001e-02 9.7786911916584507e-01
2.3676900000000001e-02 9.6236210471319972e-01
2.4044599999999999e-02 8.6983300596973212e-01
2.4464799999999998e-02 7.3052092633119003e-01
2.4807200000000001e-02 6.1619759711693489e-01
2.5243100000000001e-02 5.0109447431265064e-01
2.5636699999999998e-02 3.8249155294638393e-01
2.6012199999999999e-02 2.9065608749530231e-01
2.4983499999999999e-02 5.4421713833400442e-01
2.7426200000000001e-02 8.1486578330726270e-02
2.9832700000000000e-02 1.2653586294536135e-02
3.2214500000000000e-02 4.3904354931967801e-03
3.4699500000000001e-02 2.8230873324834025e-03
3.7120599999999997e-02 2.1427802413570276e-03
3.9548899999999998e-02 1.7422869861241999e-03
4.1940100000000001e-02 1.2224949177935948e-03
4.4270999999999998e-02 9.4626364037001909e-04
4.6802299999999998e-02 7.4176901191939340e-04
4.9231900000000002e-02 5.6968452927488758e-04
5.1495899999999997e-02 4.5975979572195237e-04
5.3984200000000003e-02 3.8696057915882435e-04
5.6445200000000001e-02 3.0574149792702464e-04
5.8812700000000002e-02 2.5624271877037422e-04
6.1212400000000000e-02 2.3108713634422168e-04
6.3714599999999996e-02 1.8384913407291291e-04
6.6055400000000000e-02 1.5633436722381700e-04
6.8559800000000004e-02 1.3833551710913265e-04
7.0866299999999993e-02 1.1588494683147118e-04
7.3451100000000005e-02 1.0229788613819646e-04
7.5745699999999999e-02 9.6137697391671014e-05
7.8342499999999995e-02 8.4086609403906048e-05
8.0603499999999995e-02 7.4185251912207615e-05
8.3150500000000002e-02 6.8413799159424018e-05
8.5535299999999995e-02 6.1195408067528213e-05
8.7875200000000001e-02 5.2822840736098433e-05
9.0306399999999995e-02 4.5342720070595002e-05
9.2824100000000007e-02 4.1584324002512300e-05
9.5076999999999995e-02 3.8521870273948371e-05
9.7710199999999997e-02 3.3418099309413805e-05
9.9948099999999998e-02 3.0772524460435973e-05
9.5007400000000006e-02 3.9119689904891316e-05
1.0100500000000000e-01 2.9856125120473542e-05
1.0726600000000000e-01 2.3403131001751899e-05
1.1324600000000000e-01 1.8739534479920376e-05
1.1951000000000001e-01 1.4588253542459871e-05
1.2560900000000000e-01 1.1664745412904799e-05
1.3162199999999999e-01 1.0330077790764748e-05
1.3769100000000001e-01 8.9075051551526642e-06
1.4382300000000001e-01 7.1200844338097851e-06
1.5008600000000000e-01 5.7566314958503098e-06
1.3992299999999999e-01 7.9685458370481887e-06
1.4825400000000000e-01 5.9672444219847913e-06
1.5674500000000000e-01 4.6716108267821557e-06
1.6527100000000000e-01 3.8064211039406819e-06
1.7349200000000001e-01 3.0100293637905150e-06
1.8229999999999999e-01 2.4762993897979971e-06
1.9045000000000001e-01 2.0951745024419135e-06
1.9947000000000001e-01 1.7572240437086972e-06
2.0730999999999999e-01 1.5043848570243121e-06
2.1565899999999999e-01 1.2121219738556758e-06
2.2437499999999999e-01 1.0499297104963699e-06
2.4112900000000001e-01 7.7977597985232186e-07
2.4949499999999999e-01 7.1293701602353524e-07
2.5796900000000000e-01 6.2566704761080552e-07
2.8326600000000002e-01 3.9925804542791468e-07
2.9200300000000001e-01 3.7817102636958474e-07
3.0015999999999998e-01 3.3601827453821898e-07
