# Q(A^-1)        R
6.9897099999999997e-03 8.9538696042692167e-01
7.6362799999999996e-03 9.9741241297038286e-01
8.3014400000000002e-03 9.9484980281573587e-01
8.9730799999999996e-03 9.9226471770738900e-01
9.6173400000000003e-03 9.5322075937719919e-01
1.0287700000000000e-02 9.1395962740261882e-01
1.0939100000000000e-02 8.8236768829232792e-01
1.1593800000000000e-02 9.2540643402279910e-01
1.2215900000000000e-02 9.7276291517077385e-01
1.2900300000000000e-02 9.9488350600852138e-01
1.3559600000000000e-02 9.7318167586459925e-01
1.4233800000000000e-02 9.5224850963135321e-01
1.4845100000000000e-02 9.5557426978972682e-01
1.5506799999999999e-02 9.7666124040742008e-01
1.6182499999999999e-02 9.9878638819465615e-01
1.6842500000000000e-02 9.9974811085762127e-01
1.7479800000000000e-02 9.9357066444385944e-01
1.8122699999999999e-02 9.5377482774537858e-01
1.8809200000000002e-02 9.2248093130740549e-01
1.9424199999999999e-02 8.5002289161467759e-01
2.0091200000000000e-02 8.6864369264933416e-01
2.0749900000000002e-02 8.4044659728102733e-01
2.1425699999999999e-02 8.7170409821350148e-01
2.2098799999999998e-02 8.9400212401105050e-01
2.2735499999999999e-02 8.8584975045456249e-01
2.3342399999999999e-02 8.8523374958426826e-01
2.4062000000000000e-02 8.5935226934323439e-01
2.4690799999999999e-02 8.6374650706119882e-01
2.5345099999999999e-02 8.6883412438905727e-01
2.5982600000000002e-02 8.4418776253381012e-01
2.5001599999999999e-02 8.6370834354303028e-01
2.7408700000000001e-02 6.5940425992498652e-01
2.9873799999999999e-02 2.2997296417403912e-01
3.2236700000000000e-02 8.7714232423373020e-02
3.4645900000000000e-02 4.4355142010634264e-02
3.7075700000000003e-02 2.9302958111504650e-02
3.9500300000000002e-02 2.3492690102520405e-02
4.1932799999999999e-02 1.6787540567061120e-02
4.4286699999999998e-02 1.2276488765280655e-02
4.6799399999999998e-02 9.2745494623645407e-03
4.9224999999999998e-02 7.4244777039525565e-03
5.1639499999999998e-02 5.9255175199863959e-03
5.4064899999999999e-02 4.6330943649369990e-03
5.6497600000000002e-02 3.6867616664387386e-03
5.8939499999999999e-02 3.2534296359508106e-03
6.1180999999999999e-02 2.8508436816441969e-03
6.3851900000000003e-02 2.2595803869749206e-03
6.6127599999999995e-02 1.8774858216199072e-03
6.8492899999999995e-02 1.4912553675312050e-03
7.0897900000000000e-02 1.2048468282466614e-03
7.3488399999999995e-02 9.7249987920519773e-04
7.5696200000000005e-02 8.7964498364974961e-04
7.8331700000000004e-02 7.6981793736965185e-04
8.0708699999999994e-02 6.6114291803212491e-04
8.2992099999999999e-02 5.9503347923905373e-04
8.5601700000000003e-02 5.1562326464100257e-04
8.7765599999999999e-02 4.5485352748996736e-04
9.0314400000000003e-02 4.0913585275794437e-04
9.2858300000000005e-02 3.6356652949279510e-04
9.5013200000000006e-02 3.2818783703107766e-04
9.7710000000000005e-02 2.8414487714326564e-04
1.0002500000000000e-01 2.5954307579250058e-04
9.5084199999999994e-02 3.2720537490703408e-04
1.0121800000000000e-01 2.4619319793228685e-04
1.0724100000000000e-01 1.8786302295130641e-04
1.1328700000000000e-01 1.4878054371726581e-04
1.1962800000000000e-01 1.1461928252668856e-04
1.2551799999999999e-01 9.0124746549756875e-05
1.3150300000000001e-01 6.9386672658051726e-05
1.3786499999999999e-01 5.4942616123212403e-05
1.4379500000000001e-01 4.2831563644013668e-05
1.4998700000000001e-01 3.3430633260863191e-05
1.4011999999999999e-01 4.9509683067836183e-05
1.4830099999999999e-01 3.5465290940105043e-05
1.5687200000000001e-01 2.6264671547838667e-05
1.6528200000000001e-01 1.9649282776978555e-05
1.7340200000000000e-01 1.4635780155079456e-05
1.8233500000000000e-01 1.1212803506897737e-05
1.9052300000000000e-01 8.8793802205734446e-06
1.9899900000000001e-01 6.7983492968189672e-06
2.0725199999999999e-01 5.1387730440109147e-06
2.1569900000000000e-01 3.8174594247104096e-06
2.2460500000000000e-01 2.8866849871363135e-06
2.3257900000000001e-01 2.2887277994712243e-06
2.4076800000000001e-01 1.9089221017929339e-06
2.4920600000000001e-01 1.4662982896227711e-06
2.8290500000000002e-01 4.9738737717210338e-07
2.9141600000000001e-01 4.0259895277133136e-07
2.9999100000000001e-01 3.0687969821388378e-07
