# Q(A^-1)        R
6.9978699999999998e-03 9.1198243718605598e-01
7.3978700000000000e-03 9.7809846259974098e-01
7.7864400000000004e-03 1.0000000000000000e+00
8.1561499999999992e-03 1.0000000000000000e+00
8.5425599999999994e-03 1.0000000000000000e+00
8.9405999999999999e-03 1.0000000000000000e+00
9.3161200000000007e-03 1.0000000000000000e+00
9.7136400000000008e-03 9.7592490891313910e-01
1.0084800000000000e-02 9.9110198082366241e-01
1.0499200000000000e-02 9.8753635692029751e-01
1.0877200000000000e-02 9.5467254920560651e-01
1.1262200000000000e-02 9.6675703947847091e-01
1.1638300000000001e-02 9.8216545632551389e-01
1.2030300000000001e-02 9.9839319884198330e-01
1.2450900000000001e-02 1.0000000000000000e+00
1.2828900000000001e-02 9.9547805886814289e-01
1.3205200000000000e-02 9.8134428214003289e-01
1.3602599999999999e-02 9.9099669061325635e-01
1.4006400000000000e-02 9.7064188307479304e-01
1.4379100000000001e-02 9.3722037155520332e-01
1.4773300000000000e-02 9.3326388015967110e-01
1.5145499999999999e-02 9.3301425475632194e-01
1.5529800000000000e-02 9.6658115448736304e-01
1.5920000000000000e-02 9.8144758511327290e-01
1.6299000000000001e-02 9.7152918701853164e-01
1.6687400000000002e-02 9.6004402314447401e-01
1.7113199999999999e-02 9.7977734359886648e-01
1.7444600000000001e-02 9.9997791554234572e-01
1.7847499999999999e-02 9.7878106844591750e-01
1.8260100000000001e-02 9.5939749366041516e-01
1.8633299999999998e-02 9.5741856903631561e-01
1.9013900000000000e-02 9.1071820602445985e-01
1.9389400000000001e-02 8.5907024534306808e-01
1.9779200000000000e-02 8.1031369215452431e-01
2.0172099999999998e-02 7.7259769213482876e-01
2.0573700000000000e-02 6.8612854432874471e-01
2.0950799999999999e-02 6.2392269666839062e-01
2.1329999999999998e-02 5.5097388263109137e-01
2.1757700000000001e-02 4.5559347053299715e-01
2.2099000000000001e-02 4.0883139501949262e-01
2.2485700000000001e-02 3.3251950993035256e-01
2.2912700000000001e-02 2.6922088420869333e-01
2.3311900000000000e-02 2.2027602133473734e-01
2.3691799999999999e-02 1.7750229253695807e-01
2.4032100000000001e-02 1.4526048874804562e-01
2.4405600000000000e-02 1.2804459323574613e-01
2.4840299999999999e-02 1.0543719689500189e-01
2.5193299999999998e-02 8.9684809201714996e-02
2.5635900000000000e-02 7.9938335264687160e-02
2.5956500000000000e-02 7.4726878011883768e-02
2.5038899999999999e-02 9.6742481534373412e-02
2.7401700000000001e-02 5.2884409941834451e-02
2.9850399999999999e-02 3.1748244394648933e-02
3.2267499999999998e-02 1.9595839458165332e-02
3.4707700000000001e-02 1.2517524731321924e-02
3.7101700000000001e-02 9.6929585776324226e-03
3.9483200000000003e-02 7.9985453419470966e-03
4.1973900000000001e-02 6.0523178239390747e-03
4.4398399999999998e-02 4.3546141802060867e-03
4.6812800000000002e-02 3.3081555657923679e-03
4.9224700000000003e-02 2.5882877064086610e-03
5.1642399999999998e-02 2.0088882633337306e-03
5.4101200000000002e-02 1.6205710408070196e-03
5.6383299999999997e-02 1.3223403980482239e-03
5.8834200000000003e-02 1.1440733547754074e-03
6.1261200000000002e-02 9.8493732051750595e-04
6.3686199999999998e-02 8.4684698199133780e-04
6.6094100000000003e-02 7.1908096319103071e-04
6.8601899999999993e-02 6.1299856188251102e-04
7.0983400000000002e-02 5.2179455368526150e-04
7.3214799999999997e-02 4.5730501173876797e-04
7.5844999999999996e-02 4.0425771396010928e-04
7.8159099999999995e-02 3.7076156247110794e-04
8.0652699999999994e-02 3.1819316776156894e-04
8.3095500000000003e-02 2.7794263271932457e-04
8.5545700000000002e-02 2.4689303188989896e-04
8.7979699999999994e-02 2.1299849299319525e-04
9.0306800000000007e-02 1.9352118639629179e-04
9.2656799999999997e-02 1.7526165837098548e-04
9.5263100000000003e-02 1.5437572216130553e-04
9.7728999999999996e-02 1.3776136284277348e-04
1.0017900000000000e-01 1.2472394608159279e-04
9.4884499999999997e-02 1.5986562770980284e-04
1.0111000000000001e-01 1.2092815025231884e-04
1.0714100000000000e-01 9.7009638213277452e-05
1.1325200000000001e-01 7.6375309357840315e-05
1.1955000000000000e-01 6.0152749706560141e-05
1.2550100000000000e-01 5.0443285960367796e-05
1.3158300000000001e-01 4.2150233486784738e-05
1.3797999999999999e-01 3.5153965970768103e-05
1.4398300000000000e-01 2.9252121847796857e-05
1.4992000000000000e-01 2.4590238260900294e-05
1.3996300000000000e-01 3.3377321129935573e-05
1.4855199999999999e-01 2.5163105516236214e-05
1.5688800000000000e-01 2.0034049837388792e-05
1.6494100000000000e-01 1.6162577121710358e-05
1.7368400000000001e-01 1.3183426254581279e-05
1.8210599999999999e-01 1.0784091307310210e-05
1.9049900000000000e-01 9.1646445693491018e-06
1.9898099999999999e-01 7.5846340708836615e-06
2.0705200000000001e-01 6.4574802394254541e-06
2.1593599999999999e-01 5.2308471695890727e-06
2.2437499999999999e-01 4.4665492832648872e-06
2.3215200000000000e-01 4.0170346044694972e-06
2.4086900000000000e-01 3.4853067192075432e-06
2.4928800000000001e-01 3.0971404354099718e-06
2.5791199999999997e-01 2.6884783527951471e-06
2.6640900000000001e-01 2.3069552083886588e-06
2.8283399999999997e-01 1.8207315240749633e-06
2.9189300000000001e-01 1.6132454720078260e-06
3.0021199999999998e-01 1.4622477237935527e-06
