# Q(A^-1)        R
7.0003499999999998e-03 9.1905529574673572e-01
7.3797100000000003e-03 9.8936578962314936e-01
7.7927900000000000e-03 9.8408255802440570e-01
8.1724399999999996e-03 9.9973619010973636e-01
8.5504699999999993e-03 1.0000000000000000e+00
8.9289999999999994e-03 9.9788470820312780e-01
9.3259199999999997e-03 9.7944099855636768e-01
9.7066800000000005e-03 9.8984340693301121e-01
1.0096400000000000e-02 9.5181290294553189e-01
1.0491300000000000e-02 9.2571889241885730e-01
1.0879399999999999e-02 9.0622737238380557e-01
1.1246000000000001e-02 9.0623687945715070e-01
1.1666400000000000e-02 9.4683009526238104e-01
1.2052900000000000e-02 9.8682100390421423e-01
1.2419100000000001e-02 9.9259357587697228e-01
1.2797800000000000e-02 9.6954779209193120e-01
1.3215700000000000e-02 9.8909971486383119e-01
1.3582199999999999e-02 9.9176411829490985e-01
1.3991500000000000e-02 9.6424905051806054e-01
1.4353100000000001e-02 9.5277304507267502e-01
1.4774700000000000e-02 9.4299325021022062e-01
1.5125100000000001e-02 9.3927608467769841e-01
1.5527800000000000e-02 9.6655020903164179e-01
1.5908100000000001e-02 9.9469931336548567e-01
1.6322400000000001e-02 9.8270460881950328e-01
1.6684600000000001e-02 9.6026833688043411e-01
1.7097000000000001e-02 9.7756489820802728e-01
1.7451999999999999e-02 1.0000000000000000e+00
1.7860100000000000e-02 9.9740553178343305e-01
1.8274700000000001e-02 9.5892456401817727e-01
1.8651600000000001e-02 9.9539785433840189e-01
1.9075100000000001e-02 9.5321863957645570e-01
1.9402900000000001e-02 9.4385347115997109e-01
1.9771000000000000e-02 9.1891447266419202e-01
2.0160800000000000e-02 9.2337370507768113e-01
2.0597600000000001e-02 8.9074757749037947e-01
2.0939500000000000e-02 8.4451682344865042e-01
2.1341599999999999e-02 8.2438553801471837e-01
2.1752400000000002e-02 7.4880593558927599e-01
2.2106799999999999e-02 6.8555980234040614e-01
2.2487400000000001e-02 5.8571302258394020e-01
2.2919700000000001e-02 4.7971307760210163e-01
2.3280300000000000e-02 3.9990281709234921e-01
2.3686400000000000e-02 3.1561832666775413e-01
2.4031500000000001e-02 2.4241334814695675e-01
2.4440400000000001e-02 1.8448507294408434e-01
2.4833999999999998e-02 1.3751027539981187e-01
2.5219200000000001e-02 1.0447230802547469e-01
2.5630300000000002e-02 7.9347704459261439e-02
2.5989499999999999e-02 6.3369675014367813e-02
2.4974500000000000e-02 1.2457151370733005e-01
2.7398200000000001e-02 3.0327818393382840e-02
2.9780200000000000e-02 1.5915456155008202e-02
3.2255399999999997e-02 1.0938558900114080e-02
3.4623899999999999e-02 8.0478313571839422e-03
3.7126500000000000e-02 6.3084117848522378e-03
3.9508200000000000e-02 5.2764436845555446e-03
4.2002200000000003e-02 3.9181866705984237e-03
4.4388600000000000e-02 2.9174101062120171e-03
4.6723899999999999e-02 2.2174268134281371e-03
4.9187799999999997e-02 1.7093095144558837e-03
5.1546099999999997e-02 1.3501076269630348e-03
5.4061400000000003e-02 1.0807981104917431e-03
5.6436899999999998e-02 8.8835791143444798e-04
5.8852300000000003e-02 7.5943343121970784e-04
6.1277999999999999e-02 6.6319676468709339e-04
6.3828700000000002e-02 5.6042522427871661e-04
6.6103499999999996e-02 4.7775867362069623e-04
6.8540599999999993e-02 4.2127858873282700e-04
7.0920399999999995e-02 3.5284968269103160e-04
7.3329500000000006e-02 3.1234915510048596e-04
7.5735399999999994e-02 2.8209141686621065e-04
7.8148099999999998e-02 2.4947849393690486e-04
8.0648999999999998e-02 2.0984937220690323e-04
8.3007300000000006e-02 1.8548107068628810e-04
8.5512199999999997e-02 1.6294787340740826e-04
8.7911900000000001e-02 1.4208434654408569e-04
9.0363499999999999e-02 1.2715556047975741e-04
9.2617300000000000e-02 1.1395833586077014e-04
9.5197799999999999e-02 1.0239302192101330e-04
9.7637799999999997e-02 8.9349072018971151e-05
9.9953799999999995e-02 8.3323112181214108e-05
9.5155799999999999e-02 1.0291135081851415e-04
1.0091200000000000e-01 8.0246788619733702e-05
1.0704000000000000e-01 6.1561874977173942e-05
1.1319100000000000e-01 4.9024593310679758e-05
1.1934900000000000e-01 3.9545132559962303e-05
1.2555500000000000e-01 3.3194524169540523e-05
1.3148899999999999e-01 2.8520223434692194e-05
1.3774300000000000e-01 2.4100216463763018e-05
1.4391000000000001e-01 1.9340163786512572e-05
1.5007899999999999e-01 1.5766649888161306e-05
1.3995199999999999e-01 2.2038952428637688e-05
1.4843300000000001e-01 1.6456014849564181e-05
1.5679000000000001e-01 1.2756908468165769e-05
1.6492299999999999e-01 1.0307769265468340e-05
1.7369599999999999e-01 8.2437682630650872e-06
1.8212600000000001e-01 6.7462522221419524e-06
1.9059799999999999e-01 5.7952101315416077e-06
1.9883700000000001e-01 4.7820504021933571e-06
2.0723700000000000e-01 4.0448845171115903e-06
2.1592100000000000e-01 3.2313067792196717e-06
2.2395699999999999e-01 2.7520592592757300e-06
2.3208799999999999e-01 2.3356192953653401e-06
2.4081400000000000e-01 2.1012032714095392e-06
2.5801299999999999e-01 1.5521436435724748e-06
2.6643099999999997e-01 1.3271849729809640e-06
2.7409499999999998e-01 1.1844709517428833e-06
2.8296100000000002e-01 9.7468201699670764e-07
3.0013499999999999e-01 7.6356059253157582e-07
