# Q(A^-1)        R
6.9982899999999999e-03 1.0000000000000000e+00
7.3854500000000000e-03 1.0000000000000000e+00
7.7717200000000002e-03 1.0000000000000000e+00
8.1568700000000001e-03 1.0000000000000000e+00
8.5531300000000008e-03 1.0000000000000000e+00
8.9340200000000008e-03 1.0000000000000000e+00
9.3224799999999993e-03 1.0000000000000000e+00
9.7184400000000001e-03 1.0000000000000000e+00
1.0093000000000000e-02 1.0000000000000000e+00
1.0474300000000001e-02 1.0000000000000000e+00
1.0900600000000000e-02 1.0000000000000000e+00
1.1256700000000000e-02 1.0000000000000000e+00
1.1651699999999999e-02 1.0000000000000000e+00
1.2026700000000000e-02 1.0000000000000000e+00
1.2420600000000000e-02 1.0000000000000000e+00
1.2805600000000000e-02 9.9954490222026315e-01
1.3226600000000000e-02 8.7373555858208718e-01
1.3574299999999999e-02 8.1122370916027742e-01
1.3968500000000000e-02 6.6146866501218859e-01
1.4395000000000000e-02 5.2587487936392230e-01
1.4757400000000000e-02 4.0817591537687509e-01
1.5138100000000000e-02 3.1947190185371838e-01
1.5520900000000001e-02 2.4233394535535049e-01
1.5907399999999999e-02 1.7651108259788412e-01
1.6308599999999999e-02 1.1217321888081343e-01
1.6707199999999998e-02 7.4149878689175802e-02
1.7057699999999999e-02 5.1769298545082047e-02
1.7463099999999999e-02 3.5245693309562558e-02
1.7885100000000001e-02 2.4726801125415601e-02
1.8237799999999998e-02 1.7964420834146226e-02
1.8612199999999999e-02 1.3438203974367416e-02
1.9031699999999999e-02 1.0508010778429014e-02
1.9370200000000001e-02 8.4569274028416363e-03
1.9809400000000001e-02 6.8096177859232956e-03
2.0182100000000001e-02 5.9602260963830828e-03
2.0595900000000000e-02 5.0517554305223485e-03
2.1004999999999999e-02 4.5392129105804816e-03
2.1365900000000000e-02 4.2749125801222103e-03
2.1763200000000000e-02 3.9277368684253952e-03
2.2153200000000001e-02 3.8001014195174834e-03
2.2472499999999999e-02 3.5585852490600386e-03
2.2923900000000001e-02 3.5619673860540794e-03
2.3289500000000001e-02 3.4790281549922095e-03
2.3694699999999999e-02 3.1883462483919141e-03
2.4015800000000000e-02 3.0745473490463612e-03
2.4464799999999998e-02 2.9399758534397972e-03
2.4845099999999998e-02 2.6771998656422284e-03
2.5225500000000001e-02 2.5512084637943086e-03
2.5618999999999999e-02 2.3705518591362229e-03
2.6001300000000001e-02 2.1762450212678254e-03
2.5019799999999998e-02 2.6205201875479597e-03
2.7415399999999999e-02 1.6902092456977165e-03
2.9812300000000000e-02 1.0869195551627693e-03
3.2227800000000001e-02 7.7975440590413757e-04
3.4596599999999998e-02 5.6961812803070174e-04
3.7088500000000003e-02 4.5733530466333960e-04
3.9454400000000001e-02 3.7309264537275247e-04
4.1963599999999997e-02 2.6164620681471372e-04
4.4372099999999998e-02 2.0742661603239347e-04
4.6854899999999998e-02 1.6614242524004436e-04
4.9199899999999998e-02 1.3543847822092414e-04
5.1690100000000003e-02 1.1091999431282423e-04
5.4105199999999999e-02 9.1550707565219837e-05
5.6489800000000000e-02 7.7331733915154394e-05
5.8889299999999999e-02 7.1062203969539682e-05
6.1270999999999999e-02 6.3369030995986969e-05
6.3782099999999994e-02 5.1691955800896881e-05
6.6039399999999998e-02 4.4135393445828424e-05
6.8495799999999996e-02 3.6722367741821530e-05
7.1105100000000004e-02 3.0920001287990150e-05
7.3417999999999997e-02 2.6986227518495365e-05
7.5749100000000000e-02 2.4284538471078663e-05
7.8211799999999998e-02 2.1987821584488116e-05
8.0606300000000006e-02 1.9034995840109601e-05
8.3092100000000002e-02 1.7067592009340656e-05
8.5525199999999996e-02 1.5099962479523448e-05
8.7818999999999994e-02 1.3000900033044456e-05
9.0371400000000005e-02 1.2652579204223869e-05
9.2764700000000005e-02 1.1026077074897736e-05
9.5096399999999998e-02 1.0002262787535988e-05
9.7590499999999997e-02 8.9236812699298054e-06
9.9986199999999997e-02 8.2888288423327725e-06
9.4971399999999997e-02 1.0013338346744619e-05
1.0118000000000001e-01 8.0339662825388289e-06
1.0721899999999999e-01 6.4430025060014505e-06
1.1342300000000000e-01 4.9725777549030896e-06
1.1948300000000001e-01 3.8608683610423894e-06
1.2546399999999999e-01 3.0640359363420892e-06
1.3138300000000000e-01 2.4835302236602140e-06
1.4394399999999999e-01 1.5874445283420675e-06
1.4999000000000001e-01 1.2795892102588685e-06
1.4001800000000000e-01 1.8325937869380099e-06
1.4827000000000001e-01 1.3679925872074309e-06
1.5675900000000001e-01 1.0577600114683236e-06
1.6539300000000001e-01 8.5536368587717046e-07
1.7364499999999999e-01 6.8127768205037949e-07
1.8198100000000000e-01 5.4795044935854970e-07
1.9025900000000001e-01 4.5188080433998870e-07
1.9900300000000001e-01 3.5861992897319217e-07
2.0723700000000000e-01 2.9000793585930350e-07
2.1550400000000000e-01 2.2893553661303540e-07
2.2422400000000001e-01 1.9569462871930009e-07
2.4114900000000000e-01 1.3219646093928831e-07
2.5768999999999997e-01 1.0020943327097748e-07
2.6651999999999998e-01 8.0532516097650447e-08
2.7447500000000002e-01 6.9150935495449632e-08
2.8314800000000001e-01 5.7789632764105674e-08
