# Q(A^-1)        R
7.0068099999999996e-03 1.0000000000000000e+00
7.2809299999999997e-03 1.0000000000000000e+00
7.5627200000000002e-03 1.0000000000000000e+00
7.8320700000000000e-03 1.0000000000000000e+00
8.1157199999999999e-03 1.0000000000000000e+00
8.3664900000000007e-03 9.6819928134920996e-01
8.6624800000000002e-03 9.2934429823574061e-01
8.9234499999999994e-03 8.9611631568026506e-01
9.2004400000000007e-03 8.4228165050919213e-01
9.4713699999999998e-03 7.6231078918100759e-01
9.7548099999999992e-03 6.8085946655954810e-01
1.0013400000000000e-02 6.4347503307502929e-01
1.0305200000000000e-02 5.6331222210747900e-01
1.0589800000000000e-02 4.9204966176023884e-01
1.0886600000000000e-02 4.0854456299460484e-01
1.1129399999999999e-02 3.6568931971896790e-01
1.1401600000000000e-02 3.1810253454446152e-01
1.1688799999999999e-02 2.6876660899592308e-01
1.1952200000000000e-02 2.3046268678859505e-01
1.2242200000000000e-02 1.9238791275788303e-01
1.2507799999999999e-02 1.6424940713622660e-01
1.2774799999999999e-02 1.4068041730049721e-01
1.3068900000000000e-02 1.1684337027976294e-01
1.3325800000000000e-02 1.0061072309902823e-01
1.3600500000000000e-02 8.5738873123470921e-02
1.3885300000000000e-02 7.1903184636046849e-02
1.4162800000000000e-02 6.1384620598142502e-02
1.4441100000000000e-02 5.1649081557061528e-02
1.4697200000000001e-02 4.4375318270890932e-02
1.5001799999999999e-02 3.7109758873628447e-02
1.5252099999999999e-02 3.2406407913376303e-02
1.5538000000000000e-02 2.7873512727865375e-02
1.5794400000000000e-02 2.4362805123550844e-02
1.6088399999999999e-02 2.0724768155088773e-02
1.6388400000000001e-02 1.7737855601102234e-02
1.6629900000000000e-02 1.5806645804996459e-02
1.6905000000000000e-02 1.3621756116031013e-02
1.7154400000000000e-02 1.2249642783859127e-02
1.7492500000000001e-02 1.1101682787254100e-02
1.7767800000000000e-02 9.7565937926957485e-03
1.8006800000000000e-02 8.8698617322690246e-03
1.8319300000000000e-02 8.2485406445892886e-03
1.8582899999999999e-02 7.6413123343327602e-03
1.8826699999999998e-02 7.3082425975044317e-03
1.9097699999999999e-02 6.8902451512918468e-03
1.9377599999999998e-02 6.5867639488201282e-03
1.9668800000000000e-02 6.3990018061354540e-03
1.9945399999999999e-02 6.1539464911404447e-03
2.0181999999999999e-02 6.0409079091240259e-03
2.0530099999999999e-02 5.9421349037244650e-03
2.0765200000000001e-02 5.8483662918659045e-03
2.1031100000000000e-02 5.6637776091062100e-03
2.1307799999999998e-02 5.2999978152866115e-03
2.1576399999999999e-02 5.1347535247106514e-03
2.1875599999999999e-02 5.0679626780147412e-03
2.2135300000000000e-02 4.8040393766703680e-03
2.2404000000000000e-02 4.4707902753228180e-03
2.2715500000000000e-02 4.1491809599365215e-03
2.2944800000000001e-02 3.9650308692828831e-03
2.3248300000000000e-02 3.7227946901302613e-03
2.3528500000000001e-02 3.4465715934063916e-03
2.3755499999999999e-02 3.2056467925920019e-03
2.4074600000000002e-02 2.9530188657393994e-03
2.4379700000000001e-02 2.8056761855282920e-03
2.4617099999999999e-02 2.6568713809807143e-03
2.4895500000000001e-02 2.3624012154722807e-03
2.5184499999999999e-02 2.2441786094831778e-03
2.5475999999999999e-02 2.0779401795888966e-03
2.5737199999999998e-02 2.0420510639998042e-03
2.5949199999999999e-02 1.9297930952947848e-03
2.4968100000000000e-02 2.3195778831165679e-03
2.7423900000000001e-02 1.4628619279524841e-03
2.9816300000000000e-02 9.8527690639023521e-04
3.2296600000000002e-02 6.3615791241609986e-04
3.4700700000000001e-02 4.8523625084508488e-04
3.7048100000000000e-02 4.2289594786561836e-04
3.9518100000000000e-02 3.2124250749650723e-04
4.1903500000000003e-02 2.4020197952563584e-04
4.4394000000000003e-02 1.7309864525365764e-04
4.6793899999999999e-02 1.4540608229292396e-04
4.9098700000000002e-02 1.2539375679520223e-04
5.1597200000000003e-02 9.8641991803411839e-05
5.4061499999999998e-02 7.6772030269970154e-05
5.6441800000000000e-02 6.4743664099654608e-05
5.8905500000000000e-02 5.9295928972614329e-05
6.1185600000000000e-02 5.3478856240695261e-05
6.3728900000000005e-02 4.2189117402333446e-05
6.6123100000000004e-02 3.1217766067853382e-05
6.8532700000000002e-02 2.4384113562764243e-05
7.0876999999999996e-02 1.9997306597538026e-05
7.3311100000000004e-02 1.7200887634941577e-05
7.5773099999999996e-02 1.6259465898135424e-05
7.8206300000000006e-02 1.4253701889148282e-05
8.0635100000000001e-02 1.2325373792135441e-05
8.2996399999999998e-02 1.0324924121585829e-05
8.5599800000000004e-02 8.6618613212760555e-06
8.8011000000000006e-02 7.3826539319756451e-06
9.0361999999999998e-02 6.2933816635343590e-06
9.2758699999999999e-02 5.6036227820869571e-06
9.5196100000000006e-02 4.8406866382874636e-06
9.9992999999999999e-02 3.8197136374913023e-06
9.4950400000000004e-02 4.9890284289141156e-06
1.0119800000000000e-01 3.6205242036186391e-06
1.0719300000000000e-01 2.6476393082129286e-06
1.1335800000000000e-01 1.9385638186250085e-06
1.1943600000000000e-01 1.4213348447173491e-06
1.2541200000000000e-01 1.0915796662013996e-06
1.3169500000000001e-01 8.1935448927498736e-07
1.3779900000000000e-01 6.0244939036100487e-07
1.4366599999999999e-01 4.4055413852922368e-07
1.5012200000000001e-01 3.2282913996462747e-07
1.3998400000000000e-01 5.3378842308103915e-07
1.5710499999999999e-01 2.3659125904274228e-07
1.6525500000000001e-01 1.6317650054041292e-07
2.0734200000000000e-01 2.2191897328586832e-08
2.4128400000000000e-01 4.6009210744372825e-09
2.6623000000000002e-01 1.3385373771010146e-09
2.7464600000000000e-01 8.8047008010785857e-10
2.8344799999999998e-01 5.6571898394931861e-10
3.0002000000000001e-01 2.4534660414410325e-10
