# Q(A^-1)        R
7.0142099999999999e-03 1.6370786848754690e-01
7.3832100000000003e-03 1.5094851880738652e-01
7.7808199999999999e-03 1.4236585951639469e-01
8.1666599999999992e-03 1.3594544956559507e-01
8.5420099999999992e-03 1.2405739942335468e-01
8.9268899999999998e-03 1.1494676253745131e-01
9.3331999999999998e-03 1.0127448268467504e-01
9.7038699999999999e-03 8.9995059174960465e-02
1.0096600000000001e-02 8.3870354869562944e-02
1.0473400000000001e-02 7.9541957732498350e-02
1.0870599999999999e-02 7.1512194244175945e-02
1.1257500000000000e-02 6.4156059895870587e-02
1.1648499999999999e-02 5.8693341485842536e-02
1.2048300000000000e-02 5.5297563443839182e-02
1.2425700000000000e-02 5.2969214985876471e-02
1.2824600000000000e-02 4.7809156042849160e-02
1.3210899999999999e-02 4.4314470103991442e-02
1.3587500000000001e-02 4.0870503256048761e-02
1.3969199999999999e-02 3.6987542544641781e-02
1.4395700000000001e-02 3.3334980108174539e-02
1.4743900000000001e-02 3.2633105064206046e-02
1.5106000000000000e-02 2.8856529599258669e-02
1.5519000000000000e-02 2.7397032934912000e-02
1.5937400000000001e-02 2.5020178813053611e-02
1.6317200000000000e-02 2.4112418875114790e-02
1.6711600000000000e-02 2.1906076747852533e-02
1.7099300000000001e-02 1.9710235620288140e-02
1.7451200000000000e-02 1.7872926270619489e-02
1.7871999999999999e-02 1.6854135536351338e-02
1.8255199999999999e-02 1.5556902823513605e-02
1.8647100000000000e-02 1.4343123962078541e-02
1.9046799999999999e-02 1.3925683242414250e-02
1.9438000000000000e-02 1.3175229615554156e-02
1.9807300000000000e-02 1.3093943031887588e-02
2.0215100000000000e-02 1.2282828581250491e-02
2.0543900000000000e-02 1.1874390855318405e-02
2.0976700000000001e-02 1.1131743885898562e-02
2.1372400000000000e-02 1.0482417693112957e-02
2.1707299999999999e-02 9.9278164362298048e-03
2.2129599999999999e-02 9.7706925614354755e-03
2.2500099999999999e-02 9.1575007349491144e-03
2.2912100000000001e-02 8.4133164383171401e-03
2.3302000000000000e-02 8.3410698976094395e-03
2.3676099999999999e-02 7.9139970595658148e-03
2.4081700000000001e-02 7.0154055840720613e-03
2.4503299999999999e-02 6.6266614054031102e-03
2.4834400000000000e-02 6.4380599217634896e-03
2.5215499999999998e-02 5.7298468343107319e-03
2.5624200000000000e-02 5.2773591767191659e-03
2.5963500000000000e-02 4.9417050043589076e-03
2.4996100000000000e-02 6.2314555086605177e-03
2.7415700000000001e-02 4.0014732419629724e-03
2.9858200000000001e-02 2.8402545725064047e-03
3.2237799999999997e-02 2.3747757767556602e-03
3.4643599999999997e-02 1.8725352179317762e-03
3.7089600000000000e-02 1.4974604357895602e-03
3.9598200000000000e-02 1.1378831097265650e-03
4.1956800000000002e-02 8.9078622186421447e-04
4.4312900000000002e-02 7.1512473475304273e-04
4.6766599999999998e-02 5.5884368302820675e-04
4.9250000000000002e-02 5.0140907833651942e-04
5.1623700000000002e-02 4.1925967360370759e-04
5.4021500000000000e-02 3.5048879940356291e-04
5.6465000000000001e-02 2.9873435507280101e-04
5.8902299999999998e-02 2.5172767721603318e-04
6.1308700000000001e-02 2.1195643529171648e-04
6.3641600000000006e-02 1.7584986122622952e-04
6.6188200000000003e-02 1.5017156239850404e-04
6.8505600000000000e-02 1.2465195332217132e-04
7.0836600000000000e-02 1.0917727997670847e-04
7.3462299999999994e-02 9.0992715755570182e-05
7.5787800000000002e-02 8.3515821883244272e-05
7.8194600000000003e-02 7.5961175623485508e-05
8.0726000000000006e-02 6.3857326090782911e-05
8.3005899999999994e-02 5.7341993900849181e-05
8.5554900000000003e-02 5.2406966353987132e-05
8.7850200000000003e-02 4.7171733643203953e-05
9.0216900000000003e-02 4.2295527281547486e-05
9.2705399999999993e-02 3.7872826793991689e-05
9.5065399999999994e-02 3.3400261725252391e-05
9.7417100000000006e-02 3.0332267556888263e-05
9.9951100000000001e-02 2.7374379497399643e-05
9.4907599999999995e-02 3.4010936830201645e-05
1.0132700000000000e-01 2.6360472275621403e-05
1.0713300000000001e-01 2.0216785726761094e-05
1.1337500000000000e-01 1.5409787967472285e-05
1.1956300000000000e-01 1.2308759397118366e-05
1.2565799999999999e-01 1.0264478011058296e-05
1.3170200000000001e-01 8.3964036665026431e-06
1.3779400000000000e-01 7.2278597012851360e-06
1.4377599999999999e-01 6.0034031792831688e-06
1.4998700000000001e-01 4.9167446369126081e-06
1.4036299999999999e-01 6.6011247060314061e-06
1.4853700000000000e-01 5.0707452086184146e-06
1.5696399999999999e-01 4.0036085143965489e-06
1.6515900000000000e-01 3.2999767661778307e-06
1.7372099999999999e-01 2.5468700746899356e-06
1.8207000000000001e-01 2.0583960738672738e-06
1.9047300000000000e-01 1.6854799267576572e-06
1.9876500000000000e-01 1.3334176539266922e-06
2.0695600000000000e-01 1.0645789602796717e-06
2.1574399999999999e-01 8.9208660096484156e-07
2.2385900000000000e-01 7.1797354328660715e-07
2.3282100000000000e-01 5.9606380202699270e-07
2.4109200000000000e-01 5.0312432240947344e-07
2.6668100000000000e-01 2.8152815666480195e-07
2.9155500000000001e-01 1.7889850472587724e-07
3.0014000000000002e-01 1.5412510379064770e-07
