# Q(A^-1)        R
7.0054300000000000e-03 1.0000000000000000e+00
7.2785699999999998e-03 1.0000000000000000e+00
7.5668999999999997e-03 1.0000000000000000e+00
7.8227300000000000e-03 1.0000000000000000e+00
8.1008100000000000e-03 1.0000000000000000e+00
8.3625999999999995e-03 1.0000000000000000e+00
8.6494799999999993e-03 9.8902413116319565e-01
8.9196399999999995e-03 9.3675328736912489e-01
9.2155099999999997e-03 8.5800842930800025e-01
9.4840500000000008e-03 7.9154275012972553e-01
9.7427299999999998e-03 7.2490025958922844e-01
1.0023499999999999e-02 6.6705172445365235e-01
1.0292500000000000e-02 6.0389784465886909e-01
1.0566400000000000e-02 5.4075264898344244e-01
1.0849800000000000e-02 4.4639731809565297e-01
1.1120200000000000e-02 3.8642432807884886e-01
1.1417699999999999e-02 3.2847567236053310e-01
1.1692900000000001e-02 2.9736492499222339e-01
1.1928299999999999e-02 2.5668389006923731e-01
1.2251099999999999e-02 2.0484517871424404e-01
1.2489600000000000e-02 1.8378076272661703e-01
1.2785599999999999e-02 1.5762504356625423e-01
1.3061500000000000e-02 1.2899130631571393e-01
1.3339300000000000e-02 1.1470375861353974e-01
1.3607700000000000e-02 9.9300559742799693e-02
1.3877499999999999e-02 8.6498800648662985e-02
1.4139100000000000e-02 7.3719760958148417e-02
1.4428900000000000e-02 6.2884813823615660e-02
1.4689600000000001e-02 5.5630360306126649e-02
1.4984600000000001e-02 4.7622932429549257e-02
1.5254999999999999e-02 4.1522028139311828e-02
1.5514900000000000e-02 3.6527613145587320e-02
1.5824200000000000e-02 3.1982373634734107e-02
1.6108600000000001e-02 2.7668646506145748e-02
1.6365500000000002e-02 2.3881933531275761e-02
1.6610000000000000e-02 2.1283378980400745e-02
1.6929799999999998e-02 1.8483370516416266e-02
1.7188800000000001e-02 1.6623049261822568e-02
1.7470200000000002e-02 1.5581773038645236e-02
1.7729700000000001e-02 1.3831238422326185e-02
1.8017900000000000e-02 1.2004865671956652e-02
1.8271800000000001e-02 1.1207042323430725e-02
1.8572900000000000e-02 1.0386317217334653e-02
1.8874700000000001e-02 1.0465887245917096e-02
1.9070100000000000e-02 9.8093756049194049e-03
1.9365500000000001e-02 8.6753106505074000e-03
1.9671800000000000e-02 8.3863459998928767e-03
1.9928100000000001e-02 8.0575606944095820e-03
2.0216800000000000e-02 7.4598354200155819e-03
2.0484100000000002e-02 7.5324516500305874e-03
2.0763500000000001e-02 7.1306550621895231e-03
2.1020400000000002e-02 6.7995953418967326e-03
2.1309300000000000e-02 6.4157072576583327e-03
2.1627100000000000e-02 6.0898062382414480e-03
2.1860200000000000e-02 5.9827299213708208e-03
2.2176600000000001e-02 5.5762479560241352e-03
2.2446700000000000e-02 4.9225997475869114e-03
2.2711300000000000e-02 4.4260449183763676e-03
2.2979800000000002e-02 4.1490542186840788e-03
2.3217000000000002e-02 4.0058497397237785e-03
2.3504199999999999e-02 3.8079144467251416e-03
2.3820399999999999e-02 3.5276794233175773e-03
2.4092300000000001e-02 3.3627465393275460e-03
2.4354600000000001e-02 3.0632114092127168e-03
2.4572400000000001e-02 2.8846698507327285e-03
2.4905299999999998e-02 2.5265122349405937e-03
2.5154699999999999e-02 2.3906506940373096e-03
2.5479100000000001e-02 2.1639576345497541e-03
2.5735999999999998e-02 2.2041832100797788e-03
2.5985700000000000e-02 2.0595923498762025e-03
2.5011400000000000e-02 2.4635540389991530e-03
2.7445100000000000e-02 1.5748151116556758e-03
2.9847400000000000e-02 1.0895565780832679e-03
3.2165699999999998e-02 7.8934984401689918e-04
3.4674799999999999e-02 6.2631375901636937e-04
3.7119300000000001e-02 5.1107783715471727e-04
3.9492800000000002e-02 3.6810348236258975e-04
4.1889700000000002e-02 2.5013111985239456e-04
4.4294600000000003e-02 1.7635235213264667e-04
4.6817400000000002e-02 1.5056351063635540e-04
4.9228200000000000e-02 1.3375304111335425e-04
5.1565399999999997e-02 1.0781890286688305e-04
5.4037200000000001e-02 8.7144658854960313e-05
5.6505100000000003e-02 7.5025705404840369e-05
5.8865800000000003e-02 6.9297566384669536e-05
6.1222199999999997e-02 6.3669240793010412e-05
6.3639500000000002e-02 4.8349621757658591e-05
6.6177000000000000e-02 3.4586938624311898e-05
6.8468200000000007e-02 2.6217205796743101e-05
7.0898699999999995e-02 2.0688572329870687e-05
7.3411900000000002e-02 1.7304840599008283e-05
7.5810299999999997e-02 1.5976132950446395e-05
7.8193499999999999e-02 1.4024872109320895e-05
8.0592499999999997e-02 1.1878576018722329e-05
8.3077300000000007e-02 9.7194942783097215e-06
8.5317199999999996e-02 8.3960722041626375e-06
8.7801299999999999e-02 7.0728171549691061e-06
9.0170500000000001e-02 6.1920446737122589e-06
9.2782500000000004e-02 5.5181840872578372e-06
9.5339099999999996e-02 4.7668853994829351e-06
9.7548599999999999e-02 4.2494846023765718e-06
9.5211299999999999e-02 4.7454785205160461e-06
1.0105500000000001e-01 3.5161552083201493e-06
1.0714899999999999e-01 2.6711032032101586e-06
1.1350000000000000e-01 1.8790665081725692e-06
1.1929400000000000e-01 1.2660197559548484e-06
1.3796900000000001e-01 4.6758221426690405e-07
1.3992199999999999e-01 4.1230583017044985e-07
1.4843899999999999e-01 2.3481785965874861e-07
1.5705600000000000e-01 1.5532624597601625e-07
1.7382500000000001e-01 6.0623900802975569e-08
1.8214300000000000e-01 3.9379707445933652e-08
1.9070500000000001e-01 2.4382843035699163e-08
2.0748200000000000e-01 9.0121641636678644e-09
2.1588199999999999e-01 5.5029461489975778e-09
2.3207700000000001e-01 2.1537801909664189e-09
2.4101700000000001e-01 1.3567325481567264e-09
2.4972600000000000e-01 8.1435039240539373e-10
2.5826399999999999e-01 4.8243536998414594e-10
2.6602500000000001e-01 2.8934814443973113e-10
2.9148700000000000e-01 6.0599717560442305e-11
