#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00335e-03  9.89365e-01  1.63931e-02  7.00335e-04  
7.38332e-03  9.87124e-01  1.63909e-02  7.38332e-04  
7.76253e-03  9.85732e-01  1.63883e-02  7.76253e-04  
8.16385e-03  9.78833e-01  1.63850e-02  8.16385e-04  
8.55380e-03  9.99305e-01  1.63812e-02  8.55380e-04  
8.92498e-03  9.85939e-01  1.63769e-02  8.92498e-04  
9.32154e-03  9.91258e-01  1.63714e-02  9.32154e-04  
9.71715e-03  1.02257e+00  1.63648e-02  9.71715e-04  
1.01009e-02  9.97537e-01  1.63570e-02  1.01009e-03  
1.04883e-02  1.00229e+00  1.63475e-02  1.04883e-03  
1.08914e-02  9.76388e-01  1.63354e-02  1.08914e-03  
1.12758e-02  9.69292e-01  1.63210e-02  1.12758e-03  
1.16537e-02  9.80573e-01  1.63038e-02  1.16537e-03  
1.20661e-02  1.00188e+00  1.62808e-02  1.20661e-03  
1.24282e-02  9.67266e-01  1.62551e-02  1.24282e-03  
1.28076e-02  9.71498e-01  1.62217e-02  1.28076e-03  
1.31868e-02  9.76915e-01  1.61803e-02  1.31868e-03  
1.35937e-02  9.65728e-01  1.61237e-02  1.35937e-03  
1.39734e-02  9.55482e-01  1.60551e-02  1.39734e-03  
1.43650e-02  9.56333e-01  1.59652e-02  1.43650e-03  
1.47467e-02  9.43776e-01  1.58537e-02  1.47467e-03  
1.51275e-02  9.25097e-01  1.57059e-02  1.51275e-03  
1.55346e-02  8.70664e-01  1.55008e-02  1.55346e-03  
1.58811e-02  8.48481e-01  1.52771e-02  1.58811e-03  
1.62866e-02  8.22623e-01  1.49392e-02  1.62866e-03  
1.67091e-02  7.64462e-01  1.44711e-02  1.67091e-03  
1.70515e-02  7.14563e-01  1.39951e-02  1.70515e-03  
1.74894e-02  6.60342e-01  1.32348e-02  1.74894e-03  
1.78609e-02  5.59748e-01  1.24375e-02  1.78609e-03  
1.82170e-02  5.12392e-01  1.15483e-02  1.82170e-03  
1.86396e-02  4.13589e-01  1.03441e-02  1.86396e-03  
1.90582e-02  2.92213e-01  9.03157e-03  1.90582e-03  
1.94158e-02  2.23847e-01  7.85192e-03  1.94158e-03  
1.97966e-02  1.63543e-01  6.57972e-03  1.97966e-03  
2.01786e-02  1.07653e-01  5.36567e-03  2.01786e-03  
2.05698e-02  7.59912e-02  4.26419e-03  2.05698e-03  
2.09502e-02  4.06608e-02  3.37176e-03  2.09502e-03  
2.13710e-02  2.78084e-02  2.70806e-03  2.13710e-03  
2.17803e-02  2.29107e-02  2.48935e-03  2.17803e-03  
2.21284e-02  2.68530e-02  2.54961e-03  2.21284e-03  
2.24902e-02  2.83466e-02  2.75349e-03  2.24902e-03  
2.28918e-02  3.68391e-02  3.03481e-03  2.28918e-03  
2.32681e-02  3.22373e-02  3.27867e-03  2.32681e-03  
2.36991e-02  5.10660e-02  3.50169e-03  2.36991e-03  
2.40515e-02  5.71050e-02  3.62518e-03  2.40515e-03  
2.44107e-02  5.86933e-02  3.69586e-03  2.44107e-03  
2.48397e-02  4.86068e-02  3.71674e-03  2.48397e-03  
2.52535e-02  4.63736e-02  3.67656e-03  2.52535e-03  
2.56424e-02  4.24913e-02  3.58773e-03  2.56424e-03  
2.59799e-02  5.03508e-02  3.47983e-03  2.59799e-03  
2.50422e-02  5.09314e-02  2.28835e-04  2.50422e-03  
2.74114e-02  2.89013e-02  1.72596e-04  2.74114e-03  
2.98269e-02  7.41591e-03  8.87473e-05  2.98269e-03  
3.22209e-02  3.59134e-03  6.15345e-05  3.22209e-03  
3.47139e-02  5.86168e-03  7.74375e-05  3.47139e-03  
3.70462e-02  5.49211e-03  7.51044e-05  3.70462e-03  
3.95116e-02  3.05873e-03  5.71829e-05  3.95116e-03  
4.19369e-02  1.54555e-03  4.03385e-05  4.19369e-03  
4.43858e-02  1.16051e-03  3.55600e-05  4.43858e-03  
4.67322e-02  1.18193e-03  3.63646e-05  4.67322e-03  
4.92306e-02  1.05892e-03  3.43978e-05  4.92306e-03  
5.17155e-02  8.05654e-04  2.95638e-05  5.17155e-03  
5.41033e-02  5.52426e-04  2.52039e-05  5.41033e-03  
5.64477e-02  4.70011e-04  2.28163e-05  5.64477e-03  
5.88530e-02  3.99421e-04  2.15712e-05  5.88530e-03  
6.12747e-02  3.16542e-04  2.02721e-05  6.12747e-03  
6.36622e-02  3.05933e-04  1.86502e-05  6.36622e-03  
6.59645e-02  2.54484e-04  1.70894e-05  6.59645e-03  
6.85389e-02  1.98804e-04  1.56761e-05  6.85389e-03  
7.10021e-02  1.85110e-04  1.46317e-05  7.10021e-03  
7.34927e-02  1.50536e-04  1.37036e-05  7.34927e-03  
7.58058e-02  1.31484e-04  1.28748e-05  7.58058e-03  
7.82297e-02  1.19965e-04  1.20523e-05  7.82297e-03  
8.06302e-02  1.04850e-04  1.13145e-05  8.06302e-03  
8.31108e-02  7.96604e-05  1.06371e-05  8.31108e-03  
8.55400e-02  8.00704e-05  1.00394e-05  8.55400e-03  
