#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00628e-03  1.01994e+00  1.32941e-02  7.00628e-04  
7.39343e-03  9.99845e-01  1.32941e-02  7.39343e-04  
7.76640e-03  9.90758e-01  1.32941e-02  7.76640e-04  
8.16781e-03  9.89139e-01  1.32941e-02  8.16781e-04  
8.54707e-03  1.00322e+00  1.32941e-02  8.54707e-04  
8.94142e-03  9.92864e-01  1.32941e-02  8.94142e-04  
9.33428e-03  1.02096e+00  1.32941e-02  9.33428e-04  
9.72010e-03  9.97708e-01  1.32941e-02  9.72010e-04  
1.01050e-02  9.82480e-01  1.32941e-02  1.01050e-03  
1.04806e-02  1.01898e+00  1.32941e-02  1.04806e-03  
1.08695e-02  1.00134e+00  1.32941e-02  1.08695e-03  
1.12439e-02  1.00257e+00  1.32941e-02  1.12439e-03  
1.16665e-02  1.00593e+00  1.32941e-02  1.16665e-03  
1.20519e-02  9.71590e-01  1.32941e-02  1.20519e-03  
1.24331e-02  1.00810e+00  1.32941e-02  1.24331e-03  
1.27928e-02  9.98763e-01  1.32941e-02  1.27928e-03  
1.31914e-02  9.91509e-01  1.32941e-02  1.31914e-03  
1.35656e-02  9.90817e-01  1.32941e-02  1.35656e-03  
1.39640e-02  1.00703e+00  1.32941e-02  1.39640e-03  
1.43489e-02  9.84189e-01  1.32941e-02  1.43489e-03  
1.47486e-02  1.01149e+00  1.32941e-02  1.47486e-03  
1.51462e-02  9.75329e-01  1.32941e-02  1.51462e-03  
1.55142e-02  1.01947e+00  1.32941e-02  1.55142e-03  
1.59166e-02  9.86889e-01  1.32941e-02  1.59166e-03  
1.63338e-02  1.00835e+00  1.32941e-02  1.63338e-03  
1.67143e-02  9.96107e-01  1.32941e-02  1.67143e-03  
1.70848e-02  1.02882e+00  1.32941e-02  1.70848e-03  
1.74372e-02  1.00361e+00  1.32941e-02  1.74372e-03  
1.78441e-02  1.00571e+00  1.32941e-02  1.78441e-03  
1.82388e-02  1.00467e+00  1.32941e-02  1.82388e-03  
1.86110e-02  9.81534e-01  1.32941e-02  1.86110e-03  
1.90645e-02  9.86780e-01  1.32941e-02  1.90645e-03  
1.94252e-02  1.00610e+00  1.32941e-02  1.94252e-03  
1.97739e-02  1.00693e+00  1.32925e-02  1.97739e-03  
2.01858e-02  9.94833e-01  1.32804e-02  2.01858e-03  
2.05537e-02  1.00317e+00  1.32385e-02  2.05537e-03  
2.09959e-02  9.47985e-01  1.31076e-02  2.09959e-03  
2.13349e-02  9.54455e-01  1.29783e-02  2.13349e-03  
2.17513e-02  8.90025e-01  1.24495e-02  2.17513e-03  
2.21401e-02  7.66364e-01  1.16691e-02  2.21401e-03  
2.24851e-02  6.56530e-01  1.08195e-02  2.24851e-03  
2.28679e-02  5.62108e-01  9.95559e-03  2.28679e-03  
2.32548e-02  4.26834e-01  8.62918e-03  2.32548e-03  
2.36677e-02  3.18690e-01  7.42615e-03  2.36677e-03  
2.40247e-02  2.31356e-01  6.44819e-03  2.40247e-03  
2.44685e-02  1.76833e-01  5.39566e-03  2.44685e-03  
2.48307e-02  1.27536e-01  4.68882e-03  2.48307e-03  
2.51943e-02  9.45659e-02  4.06935e-03  2.51943e-03  
2.55969e-02  7.11928e-02  3.55202e-03  2.55969e-03  
2.60038e-02  5.73597e-02  3.12389e-03  2.60038e-03  
2.50208e-02  1.07189e-01  2.68727e-04  2.50208e-03  
2.74176e-02  3.00545e-02  1.42450e-04  2.74176e-03  
2.98584e-02  2.49849e-02  1.30524e-04  2.98584e-03  
3.22350e-02  2.36703e-02  1.26979e-04  3.22350e-03  
3.47445e-02  1.62912e-02  1.05705e-04  3.47445e-03  
3.70457e-02  8.41864e-03  7.63562e-05  3.70457e-03  
3.94513e-02  3.32416e-03  4.84889e-05  3.94513e-03  
4.19231e-02  2.09737e-03  3.88219e-05  4.19231e-03  
4.44275e-02  2.97616e-03  4.49385e-05  4.44275e-03  
4.67801e-02  3.32149e-03  4.82162e-05  4.67801e-03  
4.92222e-02  2.80875e-03  4.41877e-05  4.92222e-03  
5.17364e-02  1.70327e-03  3.44243e-05  5.17364e-03  
5.39767e-02  8.70724e-04  2.53335e-05  5.39767e-03  
5.64533e-02  5.99334e-04  2.09221e-05  5.64533e-03  
