#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00162e-03  1.05020e-01  4.27573e-03  7.00162e-04  
7.65540e-03  9.42841e-02  3.92642e-03  7.65540e-04  
8.30113e-03  7.38260e-02  3.61721e-03  8.30113e-04  
8.96519e-03  6.83390e-02  3.33112e-03  8.96519e-04  
9.63658e-03  5.65454e-02  3.06994e-03  9.63658e-04  
1.02871e-02  4.77585e-02  2.84096e-03  1.02871e-03  
1.09223e-02  4.10136e-02  2.63743e-03  1.09223e-03  
1.16151e-02  3.64190e-02  2.43455e-03  1.16151e-03  
1.22197e-02  3.24287e-02  2.27164e-03  1.22197e-03  
1.28994e-02  2.79518e-02  2.10248e-03  1.28994e-03  
1.35487e-02  2.14939e-02  1.95332e-03  1.35487e-03  
1.41820e-02  2.07477e-02  1.81878e-03  1.41820e-03  
1.48675e-02  1.80491e-02  1.68389e-03  1.48675e-03  
1.55268e-02  1.61261e-02  1.56321e-03  1.55268e-03  
1.61739e-02  1.17584e-02  1.45275e-03  1.61739e-03  
1.68152e-02  6.27566e-03  1.35042e-03  1.68152e-03  
1.74675e-02  8.69821e-03  1.25325e-03  1.74675e-03  
1.81037e-02  1.18972e-02  1.16470e-03  1.81037e-03  
1.87831e-02  7.49652e-03  1.07621e-03  1.87831e-03  
1.94651e-02  6.99696e-03  9.93113e-04  1.94651e-03  
2.01209e-02  5.34759e-03  9.18320e-04  2.01209e-03  
2.07441e-02  3.46206e-03  8.51782e-04  2.07441e-03  
2.14049e-02  4.65970e-03  7.85823e-04  2.14049e-03  
2.20680e-02  3.74231e-03  7.23845e-04  2.20680e-03  
2.27432e-02  3.08801e-03  6.64824e-04  2.27432e-03  
2.33324e-02  2.18969e-03  6.16649e-04  2.33324e-03  
2.40381e-02  2.21751e-03  5.62644e-04  2.40381e-03  
2.46756e-02  1.66774e-03  5.17500e-04  2.46756e-03  
2.52898e-02  1.37945e-03  4.76904e-04  2.52898e-03  
2.60110e-02  1.80151e-03  4.32815e-04  2.60110e-03  
2.50214e-02  1.42450e-03  3.13629e-05  2.50214e-03  
2.74239e-02  7.66171e-04  2.29108e-05  2.74239e-03  
2.98077e-02  3.93395e-04  1.68854e-05  2.98077e-03  
3.23258e-02  2.08700e-04  1.28531e-05  3.23258e-03  
3.46989e-02  1.45133e-04  1.09407e-05  3.46989e-03  
3.70550e-02  1.32872e-04  1.02642e-05  3.70550e-03  
3.94940e-02  1.22271e-04  1.01227e-05  3.94940e-03  
4.19115e-02  1.20835e-04  1.00516e-05  4.19115e-03  
4.43058e-02  1.22850e-04  9.83889e-06  4.43058e-03  
4.67606e-02  1.11916e-04  9.42595e-06  4.67606e-03  
4.92308e-02  8.98825e-05  8.83926e-06  4.92308e-03  
5.16260e-02  8.69678e-05  8.16106e-06  5.16260e-03  
5.39851e-02  6.20124e-05  7.44391e-06  5.39851e-03  
5.64024e-02  5.77785e-05  6.71091e-06  5.64024e-03  
5.88561e-02  3.68647e-05  6.01315e-06  5.88561e-03  
6.13442e-02  3.39594e-05  5.38598e-06  6.13442e-03  
6.37305e-02  2.11383e-05  4.87813e-06  6.37305e-03  
6.61821e-02  1.05869e-05  4.45478e-06  6.61821e-03  
6.86561e-02  1.24428e-05  4.11974e-06  6.86561e-03  
7.12034e-02  1.25138e-05  3.85144e-06  7.12034e-03  
7.34027e-02  1.14817e-05  3.66467e-06  7.34027e-03  
7.58870e-02  7.00834e-06  3.48561e-06  7.58870e-03  
7.81684e-02  7.40338e-06  3.33861e-06  7.81684e-03  
8.06711e-02  2.04633e-06  3.18776e-06  8.06711e-03  
8.30274e-02  1.31358e-05  3.05144e-06  8.30274e-03  
8.56353e-02  3.74820e-06  2.90560e-06  8.56353e-03  
8.79883e-02  6.69165e-06  2.77911e-06  8.79883e-03  
9.02509e-02  3.91873e-06  2.66309e-06  9.02509e-03  
9.28757e-02  1.48277e-06  2.53665e-06  9.28757e-03  
9.51712e-02  3.05007e-06  2.43404e-06  9.51712e-03  
9.73697e-02  1.80849e-06  2.34305e-06  9.73697e-03  
9.99410e-02  2.80426e-06  2.24540e-06  9.99410e-03  
9.50592e-02  5.88482e-06  1.64349e-06  9.50592e-03  
1.01293e-01  1.51218e-06  1.53562e-06  1.01293e-02  
1.07231e-01  5.90761e-07  1.45336e-06  1.07231e-02  
1.13430e-01  2.77878e-06  1.38331e-06  1.13430e-02  
1.19556e-01  2.53187e-06  1.32572e-06  1.19556e-02  
1.25561e-01  6.86499e-07  1.27807e-06  1.25561e-02  
1.31845e-01  1.37323e-06  1.23595e-06  1.31845e-02  
1.37786e-01  5.03506e-07  1.20226e-06  1.37786e-02  
1.43741e-01  1.54178e-06  1.17347e-06  1.43741e-02  
1.48342e-01  1.32156e-06  1.04221e-06  1.48342e-02  
1.56988e-01  6.83607e-07  1.03382e-06  1.56988e-02  
1.90705e-01  4.16117e-07  1.01419e-06  1.90705e-02  
2.15587e-01  1.24083e-06  1.00736e-06  2.15587e-02  
2.32181e-01  3.78109e-07  1.00470e-06  2.32181e-02  
2.49504e-01  8.89294e-07  1.00291e-06  2.49504e-02  
2.66208e-01  5.06052e-07  1.00181e-06  2.66208e-02  
2.74928e-01  8.31171e-07  1.00141e-06  2.74928e-02  
2.83330e-01  5.28851e-08  1.00110e-06  2.83330e-02  
