#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00617e-03  9.79554e-01  1.32035e-02  7.00617e-04  
7.39765e-03  1.00173e+00  1.32035e-02  7.39765e-04  
7.75597e-03  9.89349e-01  1.32035e-02  7.75597e-04  
8.16523e-03  9.98830e-01  1.32035e-02  8.16523e-04  
8.54985e-03  1.01226e+00  1.32035e-02  8.54985e-04  
8.93568e-03  9.85340e-01  1.32035e-02  8.93568e-04  
9.33844e-03  1.01256e+00  1.32035e-02  9.33844e-04  
9.70569e-03  9.93459e-01  1.32035e-02  9.70569e-04  
1.01153e-02  9.98280e-01  1.32035e-02  1.01153e-03  
1.05058e-02  9.89187e-01  1.32035e-02  1.05058e-03  
1.08806e-02  1.00101e+00  1.32035e-02  1.08806e-03  
1.12652e-02  1.01620e+00  1.32035e-02  1.12652e-03  
1.16545e-02  9.96566e-01  1.32035e-02  1.16545e-03  
1.20307e-02  1.01476e+00  1.32035e-02  1.20307e-03  
1.24236e-02  9.81583e-01  1.32035e-02  1.24236e-03  
1.28095e-02  1.00329e+00  1.32035e-02  1.28095e-03  
1.32057e-02  1.01106e+00  1.32035e-02  1.32057e-03  
1.36027e-02  9.92078e-01  1.32035e-02  1.36027e-03  
1.39925e-02  1.01718e+00  1.32035e-02  1.39925e-03  
1.43778e-02  9.88406e-01  1.32034e-02  1.43778e-03  
1.47408e-02  9.95600e-01  1.32034e-02  1.47408e-03  
1.51630e-02  1.01173e+00  1.32033e-02  1.51630e-03  
1.55306e-02  1.01508e+00  1.32033e-02  1.55306e-03  
1.59071e-02  1.00740e+00  1.32032e-02  1.59071e-03  
1.63048e-02  9.89270e-01  1.32030e-02  1.63048e-03  
1.66945e-02  9.86710e-01  1.32028e-02  1.66945e-03  
1.70754e-02  9.79864e-01  1.32025e-02  1.70754e-03  
1.74730e-02  9.78133e-01  1.32020e-02  1.74730e-03  
1.78392e-02  1.00588e+00  1.32012e-02  1.78392e-03  
1.82444e-02  9.97684e-01  1.31998e-02  1.82444e-03  
1.86472e-02  9.86373e-01  1.31976e-02  1.86472e-03  
1.90324e-02  1.00880e+00  1.31936e-02  1.90324e-03  
1.94138e-02  9.96577e-01  1.31864e-02  1.94138e-03  
1.97910e-02  1.00408e+00  1.31732e-02  1.97910e-03  
2.02065e-02  1.00798e+00  1.31408e-02  2.02065e-03  
2.05640e-02  9.67784e-01  1.30814e-02  2.05640e-03  
2.09754e-02  9.60215e-01  1.29467e-02  2.09754e-03  
2.13054e-02  9.49267e-01  1.27473e-02  2.13054e-03  
2.17069e-02  8.62926e-01  1.23243e-02  2.17069e-03  
2.21126e-02  7.85338e-01  1.16566e-02  2.21126e-03  
2.25047e-02  6.79909e-01  1.07770e-02  2.25047e-03  
2.28827e-02  5.43826e-01  9.74600e-03  2.28827e-03  
2.32948e-02  4.00835e-01  8.55963e-03  2.32948e-03  
2.36568e-02  3.42060e-01  7.58979e-03  2.36568e-03  
2.40352e-02  2.54616e-01  6.77011e-03  2.40352e-03  
2.44571e-02  2.20414e-01  6.19158e-03  2.44571e-03  
2.48586e-02  2.01342e-01  5.84980e-03  2.48586e-03  
2.52199e-02  1.80272e-01  5.63222e-03  2.52199e-03  
2.55990e-02  1.63973e-01  5.39794e-03  2.55990e-03  
2.59486e-02  1.50047e-01  5.13060e-03  2.59486e-03  
2.49800e-02  1.90499e-01  3.56123e-04  2.49800e-03  
2.74038e-02  7.49698e-02  2.23066e-04  2.74038e-03  
2.98416e-02  4.15787e-02  1.67052e-04  2.98416e-03  
3.23069e-02  2.73728e-02  1.35299e-04  3.23069e-03  
3.46242e-02  1.44681e-02  9.99622e-05  3.46242e-03  
3.71172e-02  1.18379e-02  8.94989e-05  3.71172e-03  
3.94610e-02  8.20435e-03  7.50010e-05  3.94610e-03  
4.20316e-02  5.66321e-03  6.24407e-05  4.20316e-03  
4.43856e-02  4.53120e-03  5.55838e-05  4.43856e-03  
4.68790e-02  3.47532e-03  4.84953e-05  4.68790e-03  
4.91234e-02  2.69366e-03  4.30452e-05  4.91234e-03  
5.16931e-02  2.07667e-03  3.81737e-05  5.16931e-03  
5.40083e-02  1.66086e-03  3.43823e-05  5.40083e-03  
5.64629e-02  1.37551e-03  3.08686e-05  5.64629e-03  
5.89285e-02  1.09415e-03  2.78595e-05  5.89285e-03  
6.13566e-02  8.71596e-04  2.52900e-05  6.13566e-03  
6.38025e-02  7.63861e-04  2.30167e-05  6.38025e-03  
6.61908e-02  5.81053e-04  2.10615e-05  6.61908e-03  
6.85752e-02  4.98640e-04  1.93316e-05  6.85752e-03  
7.11192e-02  4.59668e-04  1.76932e-05  7.11192e-03  
7.32466e-02  3.52811e-04  1.64640e-05  7.32466e-03  
7.58131e-02  3.00316e-04  1.51296e-05  7.58131e-03  
7.83919e-02  2.55584e-04  1.39311e-05  7.83919e-03  
8.06511e-02  2.12363e-04  1.29833e-05  8.06511e-03  
8.32082e-02  2.00747e-04  1.20109e-05  8.32082e-03  
8.54628e-02  1.57155e-04  1.12325e-05  8.54628e-03  
8.78846e-02  1.46445e-04  1.04686e-05  8.78846e-03  
