# Q (A^-1),  R, RQ^4 (A^-4)
1.0000e-03 9.9958e-01 9.9958e-13
1.2990e-03 9.9958e-01 2.8461e-12
1.5980e-03 9.9958e-01 6.5181e-12
1.8970e-03 9.9958e-01 1.2944e-11
2.1960e-03 9.9958e-01 2.3246e-11
2.4950e-03 9.9958e-01 3.8735e-11
2.7940e-03 9.9958e-01 6.0915e-11
3.0930e-03 9.9958e-01 9.1482e-11
3.3920e-03 9.9958e-01 1.3232e-10
3.6910e-03 9.9958e-01 1.8552e-10
3.9900e-03 9.9958e-01 2.5334e-10
4.2890e-03 9.9958e-01 3.3825e-10
4.5880e-03 9.9958e-01 4.4290e-10
4.8870e-03 9.9958e-01 5.7014e-10
5.1860e-03 9.9958e-01 7.2301e-10
5.4850e-03 9.9958e-01 9.0474e-10
5.7840e-03 9.9958e-01 1.1187e-09
6.0830e-03 9.9958e-01 1.3686e-09
6.3820e-03 9.9958e-01 1.6582e-09
6.6810e-03 9.9958e-01 1.9915e-09
6.9800e-03 9.9958e-01 2.3727e-09
7.2790e-03 9.9958e-01 2.8061e-09
7.5780e-03 9.9958e-01 3.2964e-09
7.8770e-03 9.9958e-01 3.8482e-09
8.1760e-03 9.9958e-01 4.4666e-09
8.4750e-03 9.9958e-01 5.1567e-09
8.7740e-03 9.9958e-01 5.9239e-09
9.0730e-03 9.9958e-01 6.7736e-09
9.3720e-03 9.9958e-01 7.7116e-09
9.6710e-03 9.9958e-01 8.7438e-09
9.9700e-03 9.9958e-01 9.8763e-09
1.0269e-02 9.9958e-01 1.1115e-08
1.0568e-02 9.9958e-01 1.2468e-08
1.0867e-02 9.9957e-01 1.3940e-08
1.1166e-02 9.9956e-01 1.5538e-08
1.1465e-02 9.9953e-01 1.7270e-08
1.1764e-02 9.9945e-01 1.9142e-08
1.2063e-02 9.9929e-01 2.1160e-08
1.2362e-02 9.9894e-01 2.3329e-08
1.2661e-02 9.9822e-01 2.5651e-08
1.2960e-02 9.9668e-01 2.8118e-08
1.3259e-02 9.9334e-01 3.0700e-08
1.3558e-02 9.8605e-01 3.3318e-08
1.3857e-02 9.7066e-01 3.5788e-08
1.4156e-02 9.4052e-01 3.7769e-08
1.4455e-02 8.8756e-01 3.8750e-08
1.4754e-02 8.0586e-01 3.8185e-08
1.5053e-02 6.9664e-01 3.5769e-08
1.5352e-02 5.7057e-01 3.1693e-08
1.5651e-02 4.4454e-01 2.6674e-08
1.5950e-02 3.3465e-01 2.1659e-08
1.6249e-02 2.5003e-01 1.7430e-08
1.6548e-02 1.9135e-01 1.4349e-08
1.6847e-02 1.5339e-01 1.2356e-08
1.7146e-02 1.2907e-01 1.1155e-08
1.7445e-02 1.1238e-01 1.0408e-08
1.7744e-02 9.9468e-02 9.8603e-09
1.8043e-02 8.8410e-02 9.3700e-09
1.8342e-02 7.8520e-02 8.8873e-09
1.8641e-02 6.9671e-02 8.4126e-09
1.8940e-02 6.1889e-02 7.9640e-09
1.9239e-02 5.5175e-02 7.5591e-09
1.9538e-02 4.9462e-02 7.2076e-09
1.9837e-02 4.4627e-02 6.9104e-09
2.0136e-02 4.0521e-02 6.6614e-09
2.0435e-02 3.6998e-02 6.4518e-09
2.0734e-02 3.3937e-02 6.2720e-09
2.1033e-02 3.1239e-02 6.1136e-09
2.1332e-02 2.8833e-02 5.9706e-09
2.1631e-02 2.6668e-02 5.8385e-09
2.1930e-02 2.4709e-02 5.7150e-09
2.2229e-02 2.2929e-02 5.5984e-09
2.2528e-02 2.1308e-02 5.4883e-09
2.2827e-02 1.9831e-02 5.3844e-09
2.3126e-02 1.8483e-02 5.2866e-09
2.3425e-02 1.7252e-02 5.1947e-09
2.3724e-02 1.6126e-02 5.1084e-09
2.4023e-02 1.5096e-02 5.0276e-09
2.4322e-02 1.4150e-02 4.9518e-09
2.4621e-02 1.3282e-02 4.8807e-09
2.4920e-02 1.2482e-02 4.8138e-09
2.5219e-02 1.1745e-02 4.7507e-09
2.5518e-02 1.1063e-02 4.6911e-09
2.5817e-02 1.0433e-02 4.6347e-09
2.6116e-02 9.8480e-03 4.5812e-09
2.6415e-02 9.3051e-03 4.5303e-09
2.6714e-02 8.8003e-03 4.4818e-09
2.7013e-02 8.3302e-03 4.4356e-09
2.7312e-02 7.8920e-03 4.3914e-09
2.7611e-02 7.4830e-03 4.3492e-09
2.7910e-02 7.1008e-03 4.3087e-09
2.8209e-02 6.7433e-03 4.2700e-09
2.8508e-02 6.4086e-03 4.2328e-09
2.8807e-02 6.0948e-03 4.1971e-09
2.9106e-02 5.8004e-03 4.1628e-09
2.9405e-02 5.5239e-03 4.1298e-09
2.9704e-02 5.2641e-03 4.0981e-09
3.0003e-02 5.0196e-03 4.0675e-09
3.0302e-02 4.7893e-03 4.0379e-09
3.0601e-02 4.5724e-03 4.0094e-09
3.0900e-02 4.3677e-03 3.9819e-09
3.1199e-02 4.1746e-03 3.9553e-09
3.1498e-02 3.9922e-03 3.9295e-09
3.1797e-02 3.8197e-03 3.9046e-09
3.2096e-02 3.6565e-03 3.8804e-09
3.2395e-02 3.5021e-03 3.8569e-09
3.2694e-02 3.3558e-03 3.8342e-09
3.2993e-02 3.2172e-03 3.8121e-09
3.3292e-02 3.0857e-03 3.7906e-09
3.3591e-02 2.9608e-03 3.7697e-09
3.3890e-02 2.8423e-03 3.7494e-09
3.4189e-02 2.7297e-03 3.7296e-09
3.4488e-02 2.6226e-03 3.7103e-09
3.4787e-02 2.5208e-03 3.6915e-09
3.5086e-02 2.4238e-03 3.6732e-09
3.5385e-02 2.3315e-03 3.6553e-09
3.5684e-02 2.2436e-03 3.6378e-09
3.5983e-02 2.1598e-03 3.6207e-09
3.6282e-02 2.0798e-03 3.6040e-09
