#  Q(A^-1)        R           dR         dQ(A^-1)    
7.01006e-03  1.04169e+00  1.28810e-02  7.01006e-04  
7.39704e-03  1.01003e+00  1.28810e-02  7.39704e-04  
7.78175e-03  1.00513e+00  1.28810e-02  7.78175e-04  
8.17124e-03  9.90201e-01  1.28810e-02  8.17124e-04  
8.54029e-03  9.97064e-01  1.28810e-02  8.54029e-04  
8.92418e-03  1.00189e+00  1.28810e-02  8.92418e-04  
9.33932e-03  1.00914e+00  1.28810e-02  9.33932e-04  
9.71859e-03  9.98978e-01  1.28810e-02  9.71859e-04  
1.00930e-02  1.00468e+00  1.28810e-02  1.00930e-03  
1.04712e-02  9.99097e-01  1.28810e-02  1.04712e-03  
1.09096e-02  9.97057e-01  1.28810e-02  1.09096e-03  
1.12761e-02  9.82025e-01  1.28799e-02  1.12761e-03  
1.16430e-02  9.84311e-01  1.28537e-02  1.16430e-03  
1.20335e-02  9.59589e-01  1.26836e-02  1.20335e-03  
1.24512e-02  8.87645e-01  1.20024e-02  1.24512e-03  
1.28101e-02  6.97559e-01  1.07102e-02  1.28101e-03  
1.32087e-02  4.34092e-01  8.62986e-03  1.32087e-03  
1.36010e-02  2.83825e-01  6.76662e-03  1.36010e-03  
1.39749e-02  1.71650e-01  5.28731e-03  1.39749e-03  
1.43669e-02  1.03384e-01  4.15646e-03  1.43669e-03  
1.47600e-02  7.44679e-02  3.50147e-03  1.47600e-03  
1.51497e-02  5.70670e-02  3.08326e-03  1.51497e-03  
1.55404e-02  4.27030e-02  2.74027e-03  1.55404e-03  
1.59190e-02  3.23521e-02  2.44431e-03  1.59190e-03  
1.62729e-02  2.63161e-02  2.19083e-03  1.62729e-03  
1.66833e-02  1.94613e-02  1.92064e-03  1.66833e-03  
1.70869e-02  1.81299e-02  1.67227e-03  1.70869e-03  
1.74945e-02  1.06814e-02  1.44566e-03  1.74945e-03  
1.78673e-02  7.88058e-03  1.26360e-03  1.78673e-03  
1.82413e-02  6.86847e-03  1.10376e-03  1.82413e-03  
1.86435e-02  5.09752e-03  9.59282e-04  1.86435e-03  
1.90143e-02  3.22325e-03  8.60248e-04  1.90143e-03  
1.94001e-02  2.56433e-03  7.84565e-04  1.94001e-03  
1.97882e-02  3.82788e-03  7.33865e-04  1.97882e-03  
2.01827e-02  2.26133e-03  7.05501e-04  2.01827e-03  
2.05558e-02  3.54197e-03  6.93561e-04  2.05558e-03  
2.09579e-02  2.96260e-03  6.89256e-04  2.09579e-03  
2.13091e-02  3.85750e-03  6.88897e-04  2.13091e-03  
2.17379e-02  2.64828e-03  6.88634e-04  2.17379e-03  
2.21230e-02  3.84286e-03  6.86349e-04  2.21230e-03  
2.25057e-02  2.66356e-03  6.81191e-04  2.25057e-03  
2.29355e-02  2.71290e-03  6.71102e-04  2.29355e-03  
2.32551e-02  2.50583e-03  6.61140e-04  2.32551e-03  
2.36971e-02  3.02162e-03  6.44403e-04  2.36971e-03  
2.40362e-02  3.65842e-03  6.29609e-04  2.40362e-03  
2.44126e-02  1.31783e-03  6.11850e-04  2.44126e-03  
2.48309e-02  1.96004e-03  5.91253e-04  2.48309e-03  
2.52186e-02  2.00130e-03  5.71889e-04  2.52186e-03  
2.56058e-02  2.09230e-03  5.52936e-04  2.56058e-03  
2.60587e-02  2.11235e-03  5.31506e-04  2.60587e-03  
2.50187e-02  2.00294e-03  3.67521e-05  2.50187e-03  
2.73929e-02  1.42151e-03  3.02551e-05  2.73929e-03  
2.98401e-02  9.43479e-04  2.57102e-05  2.98401e-03  
3.22862e-02  6.92405e-04  2.22251e-05  3.22862e-03  
3.46859e-02  5.21294e-04  1.93818e-05  3.46859e-03  
3.70540e-02  3.79309e-04  1.70674e-05  3.70540e-03  
3.94750e-02  3.12218e-04  1.51029e-05  3.94750e-03  
4.18825e-02  2.35735e-04  1.34634e-05  4.18825e-03  
4.43424e-02  2.01136e-04  1.20457e-05  4.43424e-03  
4.67187e-02  1.57039e-04  1.08771e-05  4.67187e-03  
4.91326e-02  1.13364e-04  9.85457e-06  4.91326e-03  
5.15679e-02  9.99811e-05  8.96194e-06  5.15679e-03  
5.40882e-02  5.89998e-05  8.15986e-06  5.40882e-03  
5.63983e-02  7.12433e-05  7.51556e-06  5.63983e-03  
5.88417e-02  6.56140e-05  6.91416e-06  5.88417e-03  
6.12965e-02  4.12301e-05  6.38039e-06  6.12965e-03  
6.36898e-02  4.30973e-05  5.91816e-06  6.36898e-03  
