#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99389e-03  1.01426e+00  1.42159e-02  6.99389e-04  
7.28647e-03  9.91319e-01  1.42159e-02  7.28647e-04  
7.54941e-03  9.89904e-01  1.42159e-02  7.54941e-04  
7.82546e-03  9.94523e-01  1.42159e-02  7.82546e-04  
8.09656e-03  9.89866e-01  1.42159e-02  8.09656e-04  
8.37210e-03  9.99201e-01  1.42159e-02  8.37210e-04  
8.66969e-03  9.71579e-01  1.42159e-02  8.66969e-04  
8.92430e-03  9.92438e-01  1.42159e-02  8.92430e-04  
9.18474e-03  1.00321e+00  1.42159e-02  9.18474e-04  
9.45231e-03  9.93859e-01  1.42159e-02  9.45231e-04  
9.75601e-03  1.01343e+00  1.42159e-02  9.75601e-04  
1.00404e-02  1.00624e+00  1.42159e-02  1.00404e-03  
1.03081e-02  9.91384e-01  1.42159e-02  1.03081e-03  
1.05774e-02  1.00350e+00  1.42159e-02  1.05774e-03  
1.08618e-02  9.97907e-01  1.42159e-02  1.08618e-03  
1.11157e-02  9.98546e-01  1.42159e-02  1.11157e-03  
1.13905e-02  1.00670e+00  1.42159e-02  1.13905e-03  
1.16572e-02  1.01639e+00  1.42159e-02  1.16572e-03  
1.19548e-02  1.00212e+00  1.42159e-02  1.19548e-03  
1.22403e-02  9.97319e-01  1.42159e-02  1.22403e-03  
1.25127e-02  9.81499e-01  1.42146e-02  1.25127e-03  
1.28039e-02  1.00752e+00  1.42081e-02  1.28039e-03  
1.30473e-02  9.97957e-01  1.41719e-02  1.30473e-03  
1.33437e-02  9.81002e-01  1.40420e-02  1.33437e-03  
1.36152e-02  9.62390e-01  1.38275e-02  1.36152e-03  
1.39004e-02  8.95126e-01  1.33458e-02  1.39004e-03  
1.41550e-02  7.26948e-01  1.23177e-02  1.41550e-03  
1.44467e-02  6.33174e-01  1.11441e-02  1.44467e-03  
1.46867e-02  5.03033e-01  1.01110e-02  1.46867e-03  
1.49826e-02  3.80092e-01  8.79926e-03  1.49826e-03  
1.52936e-02  2.81477e-01  7.50630e-03  1.52936e-03  
1.55228e-02  2.18898e-01  6.70748e-03  1.55228e-03  
1.58132e-02  1.72097e-01  5.87505e-03  1.58132e-03  
1.61087e-02  1.37625e-01  5.24388e-03  1.61087e-03  
1.63415e-02  1.23233e-01  4.86109e-03  1.63415e-03  
1.66363e-02  9.83244e-02  4.48328e-03  1.66363e-03  
1.69346e-02  9.06139e-02  4.17282e-03  1.69346e-03  
1.71697e-02  7.73535e-02  3.95818e-03  1.71697e-03  
1.74604e-02  6.94296e-02  3.72347e-03  1.74604e-03  
1.77815e-02  6.35996e-02  3.49401e-03  1.77815e-03  
1.80305e-02  5.15773e-02  3.33176e-03  1.80305e-03  
1.82717e-02  4.76329e-02  3.19013e-03  1.82717e-03  
1.85381e-02  4.58594e-02  3.04471e-03  1.85381e-03  
1.88667e-02  4.10877e-02  2.88042e-03  1.88667e-03  
1.91639e-02  4.35520e-02  2.74547e-03  1.91639e-03  
1.93999e-02  3.31287e-02  2.64641e-03  1.93999e-03  
1.96672e-02  3.30203e-02  2.54101e-03  1.96672e-03  
1.99487e-02  2.57150e-02  2.43748e-03  1.99487e-03  
2.02450e-02  2.99505e-02  2.33610e-03  2.02450e-03  
2.04737e-02  2.49449e-02  2.26199e-03  2.04737e-03  
2.07526e-02  2.70081e-02  2.17730e-03  2.07526e-03  
2.10846e-02  1.99246e-02  2.08380e-03  2.10846e-03  
2.13038e-02  1.85215e-02  2.02525e-03  2.13038e-03  
2.15867e-02  2.41457e-02  1.95400e-03  2.15867e-03  
2.19113e-02  1.87446e-02  1.87682e-03  2.19113e-03  
2.21204e-02  1.44413e-02  1.83040e-03  2.21204e-03  
2.24213e-02  1.56068e-02  1.76608e-03  2.24213e-03  
2.27110e-02  1.22311e-02  1.70756e-03  2.27110e-03  
2.29890e-02  1.44816e-02  1.65431e-03  2.29890e-03  
2.32533e-02  1.27366e-02  1.60607e-03  2.32533e-03  
2.35202e-02  1.32531e-02  1.55959e-03  2.35202e-03  
2.38046e-02  1.23131e-02  1.51240e-03  2.38046e-03  
2.40457e-02  1.22061e-02  1.47395e-03  2.40457e-03  
2.43260e-02  9.92904e-03  1.43134e-03  2.43260e-03  
2.46286e-02  8.26545e-03  1.38762e-03  2.46286e-03  
2.49096e-02  1.17231e-02  1.34887e-03  2.49096e-03  
2.51769e-02  6.99685e-03  1.31369e-03  2.51769e-03  
2.54400e-02  9.74670e-03  1.28044e-03  2.54400e-03  
2.57240e-02  8.93036e-03  1.24592e-03  2.57240e-03  
2.60058e-02  5.96317e-03  1.21308e-03  2.60058e-03  
2.49918e-02  8.84651e-03  8.32920e-05  2.49918e-03  
2.74405e-02  5.69578e-03  6.64840e-05  2.74405e-03  
2.98538e-02  3.71387e-03  5.45913e-05  2.98538e-03  
3.22680e-02  2.55921e-03  4.56934e-05  3.22680e-03  
3.47015e-02  1.80431e-03  3.87906e-05  3.47015e-03  
3.71256e-02  1.40154e-03  3.33754e-05  3.71256e-03  
3.95439e-02  1.00450e-03  2.90345e-05  3.95439e-03  
4.18261e-02  8.33247e-04  2.56726e-05  4.18261e-03  
4.44404e-02  5.98847e-04  2.24880e-05  4.44404e-03  
4.67107e-02  4.72402e-04  2.01760e-05  4.67107e-03  
4.91963e-02  3.73220e-04  1.80272e-05  4.91963e-03  
5.16291e-02  3.07095e-04  1.62356e-05  5.16291e-03  
5.41207e-02  2.62526e-04  1.46592e-05  5.41207e-03  
5.64474e-02  1.94553e-04  1.33816e-05  5.64474e-03  
5.88568e-02  1.42235e-04  1.22233e-05  5.88568e-03  
6.13032e-02  1.22303e-04  1.11909e-05  6.13032e-03  
6.35901e-02  1.16709e-04  1.03369e-05  6.35901e-03  
6.60795e-02  1.01803e-04  9.51106e-06  6.60795e-03  
6.86965e-02  8.11753e-05  8.74251e-06  6.86965e-03  
7.09264e-02  6.21726e-05  8.15680e-06  7.09264e-03  
7.33839e-02  5.70633e-05  7.57531e-06  7.33839e-03  
7.58575e-02  4.41731e-05  7.04922e-06  7.58575e-03  
7.82277e-02  4.16592e-05  6.59357e-06  7.82277e-03  
8.07488e-02  3.19252e-05  6.15474e-06  8.07488e-03  
8.29953e-02  3.69705e-05  5.79889e-06  8.29953e-03  
8.55357e-02  3.07507e-05  5.43187e-06  8.55357e-03  
8.78355e-02  3.26215e-05  5.12850e-06  8.78355e-03  
9.03846e-02  2.32465e-05  4.82071e-06  9.03846e-03  
9.29848e-02  1.76505e-05  4.53450e-06  9.29848e-03  
9.52680e-02  1.49082e-05  4.30374e-06  9.52680e-03  
9.75489e-02  1.62009e-05  4.09052e-06  9.75489e-03  
9.99322e-02  8.98740e-06  3.88457e-06  9.99322e-03  
9.50728e-02  1.46250e-05  2.48598e-06  9.50728e-03  
