#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00920e-03  9.98073e-01  1.77232e-02  7.00920e-04  
7.39101e-03  9.84137e-01  1.77232e-02  7.39101e-04  
7.77565e-03  1.03239e+00  1.77232e-02  7.77565e-04  
8.17351e-03  9.97305e-01  1.77232e-02  8.17351e-04  
8.55926e-03  9.91577e-01  1.77232e-02  8.55926e-04  
8.92490e-03  1.03346e+00  1.77232e-02  8.92490e-04  
9.32326e-03  1.00523e+00  1.77232e-02  9.32326e-04  
9.71393e-03  9.90463e-01  1.77232e-02  9.71393e-04  
1.01003e-02  1.00789e+00  1.77232e-02  1.01003e-03  
1.04884e-02  1.02286e+00  1.77232e-02  1.04884e-03  
1.08908e-02  9.94184e-01  1.77232e-02  1.08908e-03  
1.12667e-02  1.01429e+00  1.77231e-02  1.12667e-03  
1.16606e-02  9.61757e-01  1.77231e-02  1.16606e-03  
1.20300e-02  1.01600e+00  1.77231e-02  1.20300e-03  
1.24175e-02  9.86227e-01  1.77231e-02  1.24175e-03  
1.28163e-02  1.01824e+00  1.77230e-02  1.28163e-03  
1.32099e-02  9.85116e-01  1.77229e-02  1.32099e-03  
1.36053e-02  1.00890e+00  1.77227e-02  1.36053e-03  
1.39915e-02  1.00392e+00  1.77225e-02  1.39915e-03  
1.43873e-02  9.94623e-01  1.77221e-02  1.43873e-03  
1.47176e-02  1.01944e+00  1.77216e-02  1.47176e-03  
1.51219e-02  1.00264e+00  1.77205e-02  1.51219e-03  
1.55380e-02  9.87797e-01  1.77184e-02  1.55380e-03  
1.59228e-02  9.88604e-01  1.77147e-02  1.59228e-03  
1.63100e-02  9.78139e-01  1.77062e-02  1.63100e-03  
1.66998e-02  1.02452e+00  1.76851e-02  1.66998e-03  
1.71031e-02  9.95001e-01  1.76275e-02  1.71031e-03  
1.74596e-02  9.85586e-01  1.74943e-02  1.74596e-03  
1.78706e-02  9.50630e-01  1.71055e-02  1.78706e-03  
1.82160e-02  8.63916e-01  1.64919e-02  1.82160e-03  
1.86268e-02  7.59739e-01  1.53309e-02  1.86268e-03  
1.89992e-02  6.23055e-01  1.38955e-02  1.89992e-03  
1.94234e-02  4.54359e-01  1.21771e-02  1.94234e-03  
1.97977e-02  4.01924e-01  1.09225e-02  1.97977e-03  
2.01873e-02  3.17876e-01  1.01386e-02  2.01873e-03  
2.05852e-02  3.07030e-01  9.73351e-03  2.05852e-03  
2.09785e-02  2.82666e-01  9.39557e-03  2.09785e-03  
2.13551e-02  2.52497e-01  8.90466e-03  2.13551e-03  
2.17441e-02  2.19028e-01  8.13008e-03  2.17441e-03  
2.21160e-02  1.57904e-01  7.22424e-03  2.21160e-03  
2.24679e-02  1.19483e-01  6.33418e-03  2.24679e-03  
