#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00396e-03  9.90697e-01  1.20708e-02  7.00396e-04  
7.37900e-03  9.82366e-01  1.20708e-02  7.37900e-04  
7.78299e-03  1.00261e+00  1.20708e-02  7.78299e-04  
8.17082e-03  1.00317e+00  1.20708e-02  8.17082e-04  
8.57482e-03  1.01629e+00  1.20708e-02  8.57482e-04  
8.95095e-03  1.00311e+00  1.20708e-02  8.95095e-04  
9.33291e-03  9.80454e-01  1.20708e-02  9.33291e-04  
9.70622e-03  9.83886e-01  1.20708e-02  9.70622e-04  
1.01069e-02  9.97966e-01  1.20707e-02  1.01069e-03  
1.04944e-02  9.95804e-01  1.20707e-02  1.04944e-03  
1.08634e-02  9.95684e-01  1.20707e-02  1.08634e-03  
1.12621e-02  1.01512e+00  1.20707e-02  1.12621e-03  
1.16490e-02  1.01531e+00  1.20706e-02  1.16490e-03  
1.20434e-02  9.96197e-01  1.20706e-02  1.20434e-03  
1.24488e-02  1.02280e+00  1.20706e-02  1.24488e-03  
1.27936e-02  1.01023e+00  1.20705e-02  1.27936e-03  
1.32159e-02  1.00086e+00  1.20704e-02  1.32159e-03  
1.35915e-02  9.91529e-01  1.20704e-02  1.35915e-03  
1.39706e-02  9.91721e-01  1.20703e-02  1.39706e-03  
1.43645e-02  1.00607e+00  1.20702e-02  1.43645e-03  
1.47652e-02  9.83945e-01  1.20700e-02  1.47652e-03  
1.51444e-02  9.91841e-01  1.20699e-02  1.51444e-03  
1.55185e-02  9.95347e-01  1.20697e-02  1.55185e-03  
1.59249e-02  9.98681e-01  1.20694e-02  1.59249e-03  
1.63059e-02  9.97703e-01  1.20691e-02  1.63059e-03  
1.67112e-02  1.00067e+00  1.20687e-02  1.67112e-03  
1.70770e-02  1.01458e+00  1.20683e-02  1.70770e-03  
1.74720e-02  9.85639e-01  1.20677e-02  1.74720e-03  
1.78305e-02  9.80703e-01  1.20670e-02  1.78305e-03  
1.82138e-02  1.00512e+00  1.20661e-02  1.82138e-03  
1.86319e-02  1.00903e+00  1.20648e-02  1.86319e-03  
1.90277e-02  1.00623e+00  1.20632e-02  1.90277e-03  
1.93902e-02  9.96028e-01  1.20612e-02  1.93902e-03  
1.98217e-02  9.93188e-01  1.20582e-02  1.98217e-03  
2.01895e-02  9.98632e-01  1.20547e-02  2.01895e-03  
2.05507e-02  9.92294e-01  1.20501e-02  2.05507e-03  
2.09479e-02  1.00910e+00  1.20433e-02  2.09479e-03  
2.13459e-02  1.00115e+00  1.20340e-02  2.13459e-03  
2.17607e-02  9.90165e-01  1.20196e-02  2.17607e-03  
2.21148e-02  9.76747e-01  1.20023e-02  2.21148e-03  
2.24898e-02  9.76190e-01  1.19765e-02  2.24898e-03  
2.29300e-02  9.81239e-01  1.19291e-02  2.29300e-03  
