#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99705e-03  9.90383e-01  1.36876e-02  6.99705e-04  
7.65300e-03  1.00151e+00  1.36876e-02  7.65300e-04  
8.32009e-03  9.74593e-01  1.36876e-02  8.32009e-04  
8.96396e-03  9.88937e-01  1.36876e-02  8.96396e-04  
9.59396e-03  9.86471e-01  1.36876e-02  9.59396e-04  
1.02725e-02  9.91457e-01  1.36876e-02  1.02725e-03  
1.09237e-02  1.00483e+00  1.36876e-02  1.09237e-03  
1.15928e-02  9.85235e-01  1.36876e-02  1.15928e-03  
1.22143e-02  9.90581e-01  1.36876e-02  1.22143e-03  
1.29034e-02  1.00732e+00  1.36876e-02  1.29034e-03  
1.35500e-02  9.92399e-01  1.36876e-02  1.35500e-03  
1.42293e-02  9.98270e-01  1.36876e-02  1.42293e-03  
1.48654e-02  9.87583e-01  1.36876e-02  1.48654e-03  
1.55395e-02  1.00236e+00  1.36876e-02  1.55395e-03  
1.61342e-02  9.77505e-01  1.36876e-02  1.61342e-03  
1.68229e-02  1.00421e+00  1.36876e-02  1.68229e-03  
1.74765e-02  9.85110e-01  1.36876e-02  1.74765e-03  
1.81425e-02  1.00270e+00  1.36876e-02  1.81425e-03  
1.87764e-02  9.89264e-01  1.36801e-02  1.87764e-03  
1.94574e-02  9.74389e-01  1.35788e-02  1.94574e-03  
2.01429e-02  9.25621e-01  1.30422e-02  2.01429e-03  
2.07434e-02  7.82234e-01  1.21062e-02  2.07434e-03  
2.14254e-02  4.73908e-01  9.62853e-03  2.14254e-03  
2.20525e-02  2.89079e-01  7.35214e-03  2.20525e-03  
2.27179e-02  1.40057e-01  5.07614e-03  2.27179e-03  
2.33539e-02  7.51831e-02  3.64008e-03  2.33539e-03  
2.40032e-02  3.58399e-02  2.64788e-03  2.40032e-03  
2.46852e-02  2.23907e-02  1.99615e-03  2.46852e-03  
2.53519e-02  1.11043e-02  1.57939e-03  2.53519e-03  
2.60297e-02  8.91108e-03  1.26366e-03  2.60297e-03  
2.50298e-02  1.65217e-02  1.09428e-04  2.50298e-03  
2.74376e-02  3.25813e-03  5.02366e-05  2.74376e-03  
2.98041e-02  6.38742e-04  2.27942e-05  2.98041e-03  
3.22108e-02  1.85505e-04  1.20563e-05  3.22108e-03  
3.46711e-02  1.58879e-04  1.14363e-05  3.46711e-03  
3.70592e-02  1.64789e-04  1.16990e-05  3.70592e-03  
3.94330e-02  1.53256e-04  1.10083e-05  3.94330e-03  
4.19167e-02  1.18752e-04  9.86527e-06  4.19167e-03  
4.43996e-02  1.04082e-04  8.77441e-06  4.43996e-03  
4.66893e-02  5.72459e-05  7.94056e-06  4.66893e-03  
4.92450e-02  6.04536e-05  7.18029e-06  4.92450e-03  
5.16047e-02  3.73071e-05  6.59014e-06  5.16047e-03  
5.40316e-02  4.55935e-05  6.06350e-06  5.40316e-03  
5.64854e-02  2.84696e-05  5.59679e-06  5.64854e-03  
5.89085e-02  1.81455e-05  5.19066e-06  5.89085e-03  
6.12645e-02  2.46264e-05  4.84057e-06  6.12645e-03  
6.35840e-02  3.09457e-05  4.53301e-06  6.35840e-03  
6.61385e-02  7.90014e-06  4.23098e-06  6.61385e-03  
6.84907e-02  1.17152e-05  3.98232e-06  6.84907e-03  
7.10440e-02  1.11058e-05  3.73995e-06  7.10440e-03  
7.33158e-02  8.67586e-06  3.54536e-06  7.33158e-03  
7.57776e-02  9.26474e-06  3.35413e-06  7.57776e-03  
7.81241e-02  8.16437e-06  3.18862e-06  7.81241e-03  
8.06510e-02  7.83011e-06  3.02658e-06  8.06510e-03  
8.31297e-02  4.98964e-06  2.88199e-06  8.31297e-03  
8.56143e-02  4.79204e-06  2.74972e-06  8.56143e-03  
8.79210e-02  6.65545e-06  2.63713e-06  8.79210e-03  
9.03862e-02  4.94863e-06  2.52644e-06  9.03862e-03  
9.26721e-02  5.57431e-06  2.43188e-06  9.26721e-03  
9.51370e-02  4.70540e-07  2.33771e-06  9.51370e-03  
9.75795e-02  2.89321e-06  2.25163e-06  9.75795e-03  
9.99594e-02  3.33190e-06  2.17405e-06  9.99594e-03  
9.51605e-02  2.13832e-06  1.59785e-06  9.51605e-03  
1.01097e-01  3.17094e-06  1.50937e-06  1.01097e-02  
1.07124e-01  1.06922e-06  1.43490e-06  1.07124e-02  
1.13438e-01  3.54593e-07  1.37005e-06  1.13438e-02  
1.19371e-01  1.43989e-06  1.31897e-06  1.19371e-02  
1.31625e-01  6.83584e-07  1.23647e-06  1.31625e-02  
1.43955e-01  1.17739e-06  1.17627e-06  1.43955e-02  
1.57064e-01  4.85980e-07  1.03550e-06  1.57064e-02  
1.73782e-01  1.69866e-06  1.02407e-06  1.73782e-02  
2.07669e-01  2.55224e-07  1.01093e-06  2.07669e-02  
2.15769e-01  2.02192e-07  1.00903e-06  2.15769e-02  
2.24140e-01  4.19987e-07  1.00740e-06  2.24140e-02  
2.32734e-01  5.30645e-07  1.00602e-06  2.32734e-02  
2.41241e-01  1.58315e-06  1.00490e-06  2.41241e-02  
2.58117e-01  9.37329e-07  1.00324e-06  2.58117e-02  
2.66463e-01  1.50257e-07  1.00263e-06  2.66463e-02  
2.74972e-01  1.23244e-06  1.00212e-06  2.74972e-02  
