#  Q(A^-1)        R           dR         dQ(A^-1)    
6.98709e-03  9.82728e-01  1.65396e-02  6.98709e-04  
7.66680e-03  9.94082e-01  1.65396e-02  7.66680e-04  
8.30347e-03  1.02375e+00  1.65396e-02  8.30347e-04  
8.96269e-03  1.00385e+00  1.65396e-02  8.96269e-04  
9.63625e-03  1.01115e+00  1.65396e-02  9.63625e-04  
1.02840e-02  1.00163e+00  1.65396e-02  1.02840e-03  
1.09243e-02  1.01310e+00  1.65396e-02  1.09243e-03  
1.15883e-02  1.00837e+00  1.65396e-02  1.15883e-03  
1.22277e-02  1.01956e+00  1.65396e-02  1.22277e-03  
1.28996e-02  9.99107e-01  1.65396e-02  1.28996e-03  
1.35291e-02  1.00178e+00  1.65294e-02  1.35291e-03  
1.41982e-02  9.81976e-01  1.63847e-02  1.41982e-03  
1.48833e-02  9.08899e-01  1.56342e-02  1.48833e-03  
1.55011e-02  7.79026e-01  1.45404e-02  1.55011e-03  
1.61749e-02  6.30094e-01  1.32866e-02  1.61749e-03  
1.68452e-02  5.30145e-01  1.22036e-02  1.68452e-03  
1.74732e-02  4.67390e-01  1.13066e-02  1.74732e-03  
1.81271e-02  4.06450e-01  1.04338e-02  1.81271e-03  
1.87988e-02  3.52395e-01  9.58062e-03  1.87988e-03  
1.94386e-02  2.91141e-01  8.80331e-03  1.94386e-03  
2.00822e-02  2.18038e-01  8.05549e-03  2.00822e-03  
2.07460e-02  1.98262e-01  7.32106e-03  2.07460e-03  
2.14313e-02  1.52741e-01  6.60732e-03  2.14313e-03  
2.20408e-02  1.36141e-01  6.00733e-03  2.20408e-03  
2.27193e-02  1.02742e-01  5.38055e-03  2.27193e-03  
2.33810e-02  8.71503e-02  4.81088e-03  2.33810e-03  
2.40645e-02  6.79045e-02  4.26817e-03  2.40645e-03  
2.46609e-02  5.24073e-02  3.83160e-03  2.46609e-03  
2.53066e-02  4.39380e-02  3.39856e-03  2.53066e-03  
2.59754e-02  3.46938e-02  2.99145e-03  2.59754e-03  
2.50100e-02  4.70360e-02  2.22070e-04  2.50100e-03  
2.74422e-02  1.81232e-02  1.39111e-04  2.74422e-03  
2.98210e-02  7.75326e-03  9.05481e-05  2.98210e-03  
3.21954e-02  4.72234e-03  7.10684e-05  3.21954e-03  
3.46625e-02  4.44178e-03  6.86918e-05  3.46625e-03  
3.70985e-02  4.49541e-03  6.95540e-05  3.70985e-03  
3.95624e-02  4.25516e-03  6.75771e-05  3.95624e-03  
4.19566e-02  3.70109e-03  6.22761e-05  4.19566e-03  
4.43649e-02  2.74046e-03  5.45947e-05  4.43649e-03  
4.68283e-02  1.88970e-03  4.57376e-05  4.68283e-03  
4.91372e-02  1.32663e-03  3.77938e-05  4.91372e-03  
5.16297e-02  9.06920e-04  3.08446e-05  5.16297e-03  
5.39969e-02  6.30807e-04  2.65397e-05  5.39969e-03  
5.64304e-02  5.59348e-04  2.44200e-05  5.64304e-03  
5.88979e-02  5.16662e-04  2.37547e-05  5.88979e-03  
6.13331e-02  4.72000e-04  2.34866e-05  6.13331e-03  
6.37227e-02  5.12701e-04  2.29390e-05  6.37227e-03  
6.61529e-02  4.12755e-04  2.18604e-05  6.61529e-03  
6.84868e-02  3.58384e-04  2.03760e-05  6.84868e-03  
7.09853e-02  2.77219e-04  1.85061e-05  7.09853e-03  
7.34605e-02  2.29503e-04  1.66348e-05  7.34605e-03  
7.57525e-02  2.05429e-04  1.51012e-05  7.57525e-03  
7.82336e-02  1.80520e-04  1.38116e-05  7.82336e-03  
8.05756e-02  1.26310e-04  1.29710e-05  8.05756e-03  
8.30733e-02  1.08371e-04  1.23880e-05  8.30733e-03  
8.55303e-02  1.25424e-04  1.19789e-05  8.55303e-03  
8.80308e-02  9.43038e-05  1.15902e-05  8.80308e-03  
9.04038e-02  8.98661e-05  1.11715e-05  9.04038e-03  
9.26862e-02  8.81087e-05  1.07040e-05  9.26862e-03  
9.51545e-02  9.08107e-05  1.01457e-05  9.51545e-03  
9.75928e-02  5.75678e-05  9.57996e-06  9.75928e-03  
9.99937e-02  7.01383e-05  9.05114e-06  9.99937e-03  
9.50148e-02  7.81922e-05  5.10457e-06  9.50148e-03  
1.01057e-01  6.34429e-05  4.50375e-06  1.01057e-02  
1.07123e-01  4.32590e-05  4.06653e-06  1.07123e-02  
1.13556e-01  3.94308e-05  3.74983e-06  1.13556e-02  
1.19386e-01  2.99708e-05  3.48906e-06  1.19386e-02  
1.25629e-01  2.15328e-05  3.22252e-06  1.25629e-02  
1.31651e-01  1.65290e-05  3.00389e-06  1.31651e-02  
1.37760e-01  1.38925e-05  2.82141e-06  1.37760e-02  
1.43790e-01  1.47732e-05  2.66443e-06  1.43790e-02  
1.49953e-01  7.72284e-06  2.51996e-06  1.49953e-02  
1.39997e-01  1.41015e-05  1.48231e-06  1.39997e-02  
1.48424e-01  1.18890e-05  1.42567e-06  1.48424e-02  
1.56881e-01  6.73748e-06  1.37709e-06  1.56881e-02  
1.64977e-01  5.48402e-06  1.33790e-06  1.64977e-02  
1.73805e-01  4.16433e-06  1.30134e-06  1.73805e-02  
1.82277e-01  6.38544e-06  1.27110e-06  1.82277e-02  
1.90478e-01  4.95194e-06  1.24566e-06  1.90478e-02  
1.98931e-01  4.56223e-06  1.22272e-06  1.98931e-02  
2.07180e-01  5.10279e-06  1.20301e-06  2.07180e-02  
2.15877e-01  2.87823e-06  1.18467e-06  2.15877e-02  
2.24480e-01  4.40400e-06  1.16862e-06  2.24480e-02  
2.33226e-01  1.48076e-06  1.15413e-06  2.33226e-02  
2.41002e-01  5.38604e-07  1.14257e-06  2.41002e-02  
2.49163e-01  2.18550e-06  1.13161e-06  2.49163e-02  
2.57948e-01  2.25997e-06  1.12099e-06  2.57948e-02  
2.66460e-01  6.53921e-07  1.11171e-06  2.66460e-02  
2.75349e-01  6.24739e-07  1.10295e-06  2.75349e-02  
2.91673e-01  4.49667e-07  1.08898e-06  2.91673e-02  
