#  Q(A^-1)        R           dR         dQ(A^-1)    
6.98892e-03  9.67744e-01  1.42009e-02  6.98892e-04  
7.39864e-03  1.00199e+00  1.42009e-02  7.39864e-04  
7.77218e-03  1.00191e+00  1.42009e-02  7.77218e-04  
8.16129e-03  9.70512e-01  1.42009e-02  8.16129e-04  
8.54098e-03  1.00137e+00  1.42009e-02  8.54098e-04  
8.94349e-03  9.98094e-01  1.42009e-02  8.94349e-04  
9.33331e-03  9.92900e-01  1.42009e-02  9.33331e-04  
9.69993e-03  1.00258e+00  1.42009e-02  9.69993e-04  
1.01104e-02  1.00235e+00  1.42009e-02  1.01104e-03  
1.04930e-02  1.02067e+00  1.42009e-02  1.04930e-03  
1.08760e-02  9.87175e-01  1.42009e-02  1.08760e-03  
1.12613e-02  1.01066e+00  1.42009e-02  1.12613e-03  
1.16527e-02  9.73772e-01  1.42009e-02  1.16527e-03  
1.20390e-02  1.00827e+00  1.42009e-02  1.20390e-03  
1.24267e-02  1.03388e+00  1.42009e-02  1.24267e-03  
1.27956e-02  9.83243e-01  1.42009e-02  1.27956e-03  
1.32032e-02  1.00419e+00  1.42009e-02  1.32032e-03  
1.35931e-02  1.00779e+00  1.42009e-02  1.35931e-03  
1.39565e-02  9.92482e-01  1.42009e-02  1.39565e-03  
1.43721e-02  9.88571e-01  1.42009e-02  1.43721e-03  
1.47652e-02  1.01047e+00  1.42009e-02  1.47652e-03  
1.51318e-02  1.00337e+00  1.42009e-02  1.51318e-03  
1.54975e-02  9.89978e-01  1.42009e-02  1.54975e-03  
1.59152e-02  9.73250e-01  1.42009e-02  1.59152e-03  
1.63046e-02  1.01557e+00  1.42009e-02  1.63046e-03  
1.66760e-02  9.79728e-01  1.42009e-02  1.66760e-03  
1.70707e-02  9.87799e-01  1.42009e-02  1.70707e-03  
1.74854e-02  9.86866e-01  1.42009e-02  1.74854e-03  
1.78662e-02  1.00916e+00  1.42009e-02  1.78662e-03  
1.82487e-02  1.00822e+00  1.42009e-02  1.82487e-03  
1.86693e-02  9.93377e-01  1.42009e-02  1.86693e-03  
1.89954e-02  1.01630e+00  1.42009e-02  1.89954e-03  
1.93738e-02  1.00230e+00  1.42009e-02  1.93738e-03  
1.97814e-02  9.96199e-01  1.42009e-02  1.97814e-03  
2.01790e-02  1.01550e+00  1.42009e-02  2.01790e-03  
2.05573e-02  9.98853e-01  1.42003e-02  2.05573e-03  
2.09255e-02  9.85818e-01  1.41979e-02  2.09255e-03  
2.13474e-02  1.00243e+00  1.41806e-02  2.13474e-03  
2.16882e-02  9.84804e-01  1.41209e-02  2.16882e-03  
2.21219e-02  9.68664e-01  1.38997e-02  2.21219e-03  
2.25541e-02  9.20446e-01  1.34266e-02  2.25541e-03  
2.29022e-02  8.12878e-01  1.29197e-02  2.29022e-03  
2.32998e-02  7.14350e-01  1.19180e-02  2.32998e-03  
2.36903e-02  5.44138e-01  1.04825e-02  2.36903e-03  
2.40180e-02  4.58610e-01  9.73503e-03  2.40180e-03  
2.44489e-02  3.01281e-01  7.67940e-03  2.44489e-03  
2.48864e-02  1.85311e-01  6.20320e-03  2.48864e-03  
2.52689e-02  1.06480e-01  4.71048e-03  2.52689e-03  
2.56225e-02  7.57837e-02  3.71201e-03  2.56225e-03  
2.59863e-02  4.16091e-02  2.99838e-03  2.59863e-03  
2.49780e-02  1.71862e-01  3.63561e-04  2.49780e-03  
2.74035e-02  1.95114e-02  1.23137e-04  2.74035e-03  
2.98399e-02  1.17923e-02  9.62444e-05  2.98399e-03  
3.22786e-02  5.33525e-03  6.52844e-05  3.22786e-03  
3.46839e-02  4.43777e-03  5.90636e-05  3.46839e-03  
3.70923e-02  3.31047e-03  5.05591e-05  3.70923e-03  
3.94611e-02  2.39513e-03  4.34679e-05  3.94611e-03  
4.19165e-02  1.85315e-03  3.83738e-05  4.19165e-03  
4.43058e-02  1.41754e-03  3.40849e-05  4.43058e-03  
4.67019e-02  1.12939e-03  3.04548e-05  4.67019e-03  
4.92098e-02  9.08928e-04  2.73009e-05  4.92098e-03  
5.17015e-02  7.33074e-04  2.46407e-05  5.17015e-03  
5.40035e-02  6.24847e-04  2.25232e-05  5.40035e-03  
5.63951e-02  5.00360e-04  2.06113e-05  5.63951e-03  
5.87414e-02  4.54443e-04  1.89713e-05  5.87414e-03  
6.13774e-02  3.43458e-04  1.73607e-05  6.13774e-03  
6.36984e-02  3.07831e-04  1.61136e-05  6.36984e-03  
6.61422e-02  2.72494e-04  1.49460e-05  6.61422e-03  
6.85994e-02  2.31159e-04  1.39010e-05  6.85994e-03  
7.09207e-02  1.91076e-04  1.30161e-05  7.09207e-03  
7.34018e-02  1.68549e-04  1.21649e-05  7.34018e-03  
7.58376e-02  1.54701e-04  1.14122e-05  7.58376e-03  
7.82280e-02  1.36000e-04  1.07430e-05  7.82280e-03  
8.06676e-02  9.45933e-05  1.01224e-05  8.06676e-03  
8.30484e-02  1.00181e-04  9.57024e-06  8.30484e-03  
8.54957e-02  8.72789e-05  9.05145e-06  8.54957e-03  
8.78906e-02  8.51037e-05  8.58628e-06  8.78906e-03  
9.02831e-02  7.05348e-05  8.15901e-06  9.02831e-03  
9.26513e-02  5.04248e-05  7.76907e-06  9.26513e-03  
9.52895e-02  6.63081e-05  7.36924e-06  9.52895e-03  
9.76392e-02  4.40303e-05  7.04071e-06  9.76392e-03  
9.99661e-02  4.60753e-05  6.73842e-06  9.99661e-03  
9.50855e-02  5.25395e-05  3.86170e-06  9.50855e-03  
1.00929e-01  3.92677e-05  3.51318e-06  1.00929e-02  
1.07112e-01  3.26160e-05  3.20598e-06  1.07112e-02  
1.13318e-01  2.13754e-05  2.94778e-06  1.13318e-02  
1.19567e-01  2.00820e-05  2.72813e-06  1.19567e-02  
1.25583e-01  1.75006e-05  2.54743e-06  1.25583e-02  
1.31701e-01  1.52550e-05  2.38898e-06  1.31701e-02  
1.37758e-01  1.09702e-05  2.25284e-06  1.37758e-02  
1.43901e-01  7.56015e-06  2.13231e-06  1.43901e-02  
1.50137e-01  6.34161e-06  2.02512e-06  1.50137e-02  
1.39915e-01  8.17882e-06  1.33101e-06  1.39915e-02  
1.48306e-01  6.46032e-06  1.28897e-06  1.48306e-02  
1.56683e-01  5.24655e-06  1.25370e-06  1.56683e-02  
1.65531e-01  5.33472e-06  1.22226e-06  1.65531e-02  
1.73573e-01  2.77293e-06  1.19787e-06  1.73573e-02  
1.82249e-01  3.28145e-06  1.17521e-06  1.82249e-02  
1.90270e-01  2.09925e-06  1.15706e-06  1.90270e-02  
1.98733e-01  4.23504e-07  1.14034e-06  1.98733e-02  
2.07391e-01  2.21822e-06  1.12541e-06  2.07391e-02  
2.15861e-01  8.69306e-07  1.11260e-06  2.15861e-02  
2.24036e-01  1.87321e-06  1.10168e-06  2.24036e-02  
2.32604e-01  1.40843e-06  1.09153e-06  2.32604e-02  
2.41075e-01  1.05528e-06  1.08263e-06  2.41075e-02  
2.49407e-01  1.05514e-06  1.07481e-06  2.49407e-02  
2.58122e-01  9.87525e-07  1.06752e-06  2.58122e-02  
2.66443e-01  6.10738e-07  1.06129e-06  2.66443e-02  
2.74461e-01  4.49922e-07  1.05587e-06  2.74461e-02  
2.82918e-01  4.14651e-08  1.05072e-06  2.82918e-02  
