#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00547e-03  9.83602e-01  1.61864e-02  7.00547e-04  
7.40249e-03  1.00598e+00  1.61864e-02  7.40249e-04  
7.78439e-03  1.00934e+00  1.61864e-02  7.78439e-04  
8.17328e-03  1.01242e+00  1.61864e-02  8.17328e-04  
8.54809e-03  1.00154e+00  1.61864e-02  8.54809e-04  
8.92216e-03  1.00640e+00  1.61864e-02  8.92216e-04  
9.31796e-03  1.00497e+00  1.61864e-02  9.31796e-04  
9.71906e-03  1.01252e+00  1.61864e-02  9.71906e-04  
1.01156e-02  1.01345e+00  1.61864e-02  1.01156e-03  
1.04809e-02  9.98044e-01  1.61864e-02  1.04809e-03  
1.08783e-02  9.82142e-01  1.61864e-02  1.08783e-03  
1.12628e-02  1.00089e+00  1.61864e-02  1.12628e-03  
1.16411e-02  9.70282e-01  1.61864e-02  1.16411e-03  
1.20370e-02  1.00552e+00  1.61864e-02  1.20370e-03  
1.24193e-02  9.97053e-01  1.61864e-02  1.24193e-03  
1.28056e-02  1.00695e+00  1.61864e-02  1.28056e-03  
1.31999e-02  1.01395e+00  1.61864e-02  1.31999e-03  
1.36128e-02  1.01025e+00  1.61864e-02  1.36128e-03  
1.39834e-02  9.89202e-01  1.61864e-02  1.39834e-03  
1.43776e-02  9.88977e-01  1.61864e-02  1.43776e-03  
1.47442e-02  9.96007e-01  1.61864e-02  1.47442e-03  
1.51572e-02  9.96997e-01  1.61864e-02  1.51572e-03  
1.55385e-02  9.80998e-01  1.61864e-02  1.55385e-03  
1.59303e-02  9.97521e-01  1.61864e-02  1.59303e-03  
1.63252e-02  9.69035e-01  1.61864e-02  1.63252e-03  
1.66836e-02  9.41995e-01  1.61864e-02  1.66836e-03  
1.70574e-02  1.01131e+00  1.61864e-02  1.70574e-03  
1.74864e-02  1.01954e+00  1.61864e-02  1.74864e-03  
1.78732e-02  1.00983e+00  1.61864e-02  1.78732e-03  
1.82263e-02  9.83055e-01  1.61864e-02  1.82263e-03  
1.86198e-02  1.00510e+00  1.61864e-02  1.86198e-03  
1.89927e-02  9.86980e-01  1.61864e-02  1.89927e-03  
1.94276e-02  1.00152e+00  1.61864e-02  1.94276e-03  
1.97715e-02  1.03672e+00  1.61864e-02  1.97715e-03  
2.01978e-02  1.01156e+00  1.61864e-02  2.01978e-03  
2.05866e-02  1.03374e+00  1.61849e-02  2.05866e-03  
2.09590e-02  9.70640e-01  1.61813e-02  2.09590e-03  
2.13719e-02  1.01671e+00  1.61518e-02  2.13719e-03  
2.17621e-02  9.63344e-01  1.60296e-02  2.17621e-03  
2.21558e-02  9.17845e-01  1.56892e-02  2.21558e-03  
2.25204e-02  8.63911e-01  1.50338e-02  2.25204e-03  
2.28802e-02  7.98637e-01  1.44837e-02  2.28802e-03  
2.32685e-02  6.84249e-01  1.32053e-02  2.32685e-03  
2.37182e-02  4.41487e-01  1.07442e-02  2.37182e-03  
2.40432e-02  4.11358e-01  1.03610e-02  2.40432e-03  
2.45002e-02  1.98028e-01  7.32852e-03  2.45002e-03  
2.48378e-02  1.59523e-01  6.34813e-03  2.48378e-03  
2.52340e-02  8.01144e-02  4.40357e-03  2.52340e-03  
2.55641e-02  3.93556e-02  3.06259e-03  2.55641e-03  
2.60375e-02  2.03594e-02  2.18138e-03  2.60375e-03  
2.50049e-02  1.29880e-01  3.60156e-04  2.50049e-03  
2.74320e-02  1.69469e-03  4.28575e-05  2.74320e-03  
2.98390e-02  1.01130e-03  3.23199e-05  2.98390e-03  
3.22487e-02  7.35105e-04  2.78406e-05  3.22487e-03  
3.46514e-02  5.27892e-04  2.42703e-05  3.46514e-03  
3.70994e-02  3.89466e-04  2.12858e-05  3.70994e-03  
3.95553e-02  3.06239e-04  1.88037e-05  3.95553e-03  
4.18558e-02  2.45069e-04  1.68483e-05  4.18558e-03  
4.43439e-02  1.99212e-04  1.50523e-05  4.43439e-03  
4.67568e-02  1.43974e-04  1.35689e-05  4.67568e-03  
4.92200e-02  1.56944e-04  1.22678e-05  4.92200e-03  
5.15311e-02  8.83167e-05  1.12079e-05  5.15311e-03  
5.40248e-02  7.50795e-05  1.02109e-05  5.40248e-03  
5.64582e-02  7.40890e-05  9.35997e-06  5.64582e-03  
5.88576e-02  5.64974e-05  8.62059e-06  5.88576e-03  
6.13292e-02  5.22970e-05  7.94682e-06  6.13292e-03  
6.37607e-02  4.95537e-05  7.35833e-06  6.37607e-03  
6.61259e-02  4.31832e-05  6.84688e-06  6.61259e-03  
6.86031e-02  3.61600e-05  6.36674e-06  6.86031e-03  
7.10868e-02  2.56100e-05  5.93511e-06  7.10868e-03  
7.34511e-02  1.49723e-05  5.56436e-06  7.34511e-03  
7.58111e-02  2.00506e-05  5.22866e-06  7.58111e-03  
7.81891e-02  1.58163e-05  4.92110e-06  7.81891e-03  
8.07268e-02  1.35622e-05  4.62297e-06  8.07268e-03  
8.30694e-02  8.73251e-06  4.37214e-06  8.30694e-03  
8.56019e-02  5.70278e-06  4.12434e-06  8.56019e-03  
8.78250e-02  7.42813e-06  3.92489e-06  8.78250e-03  
9.04275e-02  3.73922e-06  3.71041e-06  9.04275e-03  
9.27966e-02  6.68800e-06  3.53130e-06  9.27966e-03  
9.50500e-02  6.05949e-06  3.37383e-06  9.50500e-03  
9.75046e-02  4.17788e-06  3.21515e-06  9.75046e-03  
9.99693e-02  2.65720e-06  3.06810e-06  9.99693e-03  
9.49357e-02  9.66950e-06  2.06505e-06  9.49357e-03  
1.01250e-01  4.14467e-06  1.89273e-06  1.01250e-02  
1.07083e-01  2.46973e-07  1.76151e-06  1.07083e-02  
1.13227e-01  6.05702e-07  1.64636e-06  1.13227e-02  
1.19580e-01  1.94706e-06  1.54721e-06  1.19580e-02  
1.43727e-01  2.45940e-06  1.29598e-06  1.43727e-02  
1.50068e-01  6.43841e-07  1.25257e-06  1.50068e-02  
1.40069e-01  1.09699e-07  1.08885e-06  1.40069e-02  
1.48421e-01  7.70399e-07  1.07207e-06  1.48421e-02  
1.56823e-01  2.79017e-06  1.05845e-06  1.56823e-02  
1.82123e-01  7.71798e-07  1.03110e-06  1.82123e-02  
1.90787e-01  5.68498e-07  1.02502e-06  1.90787e-02  
2.06916e-01  5.80277e-07  1.01662e-06  2.06916e-02  
2.24353e-01  3.13579e-07  1.01060e-06  2.24353e-02  
2.32381e-01  6.93865e-07  1.00858e-06  2.32381e-02  
2.57843e-01  9.19383e-07  1.00434e-06  2.57843e-02  
2.66343e-01  8.39105e-07  1.00343e-06  2.66343e-02  
2.83575e-01  7.08310e-07  1.00212e-06  2.83575e-02  
