#  Q(A^-1)        R           dR         dQ(A^-1)    
6.98869e-03  9.91579e-01  1.12951e-02  6.98869e-04  
7.99079e-03  1.02375e+00  1.12951e-02  7.99079e-04  
9.00101e-03  1.01163e+00  1.12951e-02  9.00101e-04  
1.00032e-02  9.97121e-01  1.12950e-02  1.00032e-03  
1.09921e-02  9.68284e-01  1.10497e-02  1.09921e-03  
1.19998e-02  5.09877e-01  8.04781e-03  1.19998e-03  
1.30037e-02  1.58257e-01  4.45588e-03  1.30037e-03  
1.39791e-02  7.02306e-02  3.04922e-03  1.39791e-03  
1.50250e-02  4.15537e-02  2.26194e-03  1.50250e-03  
1.60129e-02  2.36455e-02  1.78499e-03  1.60129e-03  
1.69919e-02  1.72271e-02  1.44693e-03  1.69919e-03  
1.80140e-02  1.09644e-02  1.18203e-03  1.80140e-03  
1.90343e-02  6.75248e-03  9.80187e-04  1.90343e-03  
1.99646e-02  6.47442e-03  8.33647e-04  1.99646e-03  
2.10000e-02  4.15189e-03  7.01664e-04  2.10000e-03  
2.20007e-02  2.51981e-03  5.98608e-04  2.20007e-03  
2.30012e-02  2.44373e-03  5.13947e-04  2.30012e-03  
2.39483e-02  2.19314e-03  4.47284e-04  2.39483e-03  
2.50480e-02  2.18891e-03  3.83510e-04  2.50480e-03  
2.59942e-02  9.14398e-04  3.38231e-04  2.59942e-03  
2.50395e-02  1.14664e-03  2.45691e-05  2.50395e-03  
2.73955e-02  6.51711e-04  1.84533e-05  2.73955e-03  
2.98562e-02  3.40678e-04  1.45127e-05  2.98562e-03  
3.22904e-02  2.72413e-04  1.22777e-05  3.22904e-03  
3.46794e-02  2.04373e-04  1.11099e-05  3.46794e-03  
3.70623e-02  1.87036e-04  1.05134e-05  3.70623e-03  
3.94859e-02  1.88400e-04  1.01790e-05  3.94859e-03  
4.18454e-02  1.67045e-04  9.94257e-06  4.18454e-03  
4.43322e-02  1.62836e-04  9.69343e-06  4.43322e-03  
4.67706e-02  1.32638e-04  9.40839e-06  4.67706e-03  
4.91513e-02  1.38163e-04  9.07933e-06  4.91513e-03  
5.15625e-02  1.11399e-04  8.69641e-06  5.15625e-03  
5.40328e-02  1.09460e-04  8.26019e-06  5.40328e-03  
5.64487e-02  9.04710e-05  7.80083e-06  5.64487e-03  
5.88313e-02  9.36665e-05  7.32653e-06  5.88313e-03  
6.12909e-02  8.18689e-05  6.82527e-06  6.12909e-03  
6.37439e-02  5.75119e-05  6.32352e-06  6.37439e-03  
6.61481e-02  4.59286e-05  5.83884e-06  6.61481e-03  
6.84234e-02  3.74024e-05  5.39370e-06  6.84234e-03  
7.08729e-02  2.95666e-05  4.93587e-06  7.08729e-03  
7.34325e-02  2.28506e-05  4.48811e-06  7.34325e-03  
7.57589e-02  1.89881e-05  4.11366e-06  7.57589e-03  
7.82227e-02  2.00360e-05  3.75602e-06  7.82227e-03  
8.07242e-02  1.40903e-05  3.43784e-06  8.07242e-03  
8.30386e-02  8.52598e-06  3.18667e-06  8.30386e-03  
8.55505e-02  1.20842e-05  2.96255e-06  8.55505e-03  
8.78539e-02  5.22723e-06  2.80094e-06  8.78539e-03  
9.03724e-02  3.55187e-06  2.66879e-06  9.03724e-03  
9.26569e-02  6.82370e-06  2.58404e-06  9.26569e-03  
9.74924e-02  2.75382e-06  2.48334e-06  9.74924e-03  
9.99379e-02  4.24459e-06  2.45648e-06  9.99379e-03  
9.50521e-02  2.59452e-06  1.68134e-06  9.50521e-03  
1.01178e-01  5.46755e-06  1.64653e-06  1.01178e-02  
1.07362e-01  6.34616e-06  1.62336e-06  1.07362e-02  
1.13215e-01  4.10243e-06  1.59021e-06  1.13215e-02  
1.19374e-01  2.60433e-06  1.53956e-06  1.19374e-02  
1.25537e-01  3.87800e-07  1.47808e-06  1.25537e-02  
1.31579e-01  1.95625e-07  1.41557e-06  1.31579e-02  
1.37571e-01  1.49876e-06  1.35892e-06  1.37571e-02  
1.43721e-01  3.53062e-07  1.31152e-06  1.43721e-02  
1.49951e-01  1.85874e-06  1.27616e-06  1.49951e-02  
1.39962e-01  1.94315e-06  1.09285e-06  1.39962e-02  
1.48565e-01  4.33601e-07  1.07750e-06  1.48565e-02  
1.56924e-01  8.58498e-07  1.06816e-06  1.56924e-02  
1.65516e-01  1.38157e-06  1.06157e-06  1.65516e-02  
1.73607e-01  9.75994e-07  1.05603e-06  1.73607e-02  
1.82052e-01  1.53708e-06  1.05016e-06  1.82052e-02  
1.99251e-01  3.40541e-07  1.03898e-06  1.99251e-02  
2.07611e-01  4.54073e-07  1.03462e-06  2.07611e-02  
2.15360e-01  2.22242e-06  1.03125e-06  2.15360e-02  
2.24283e-01  1.12191e-06  1.02796e-06  2.24283e-02  
2.32389e-01  6.43130e-07  1.02534e-06  2.32389e-02  
2.41114e-01  9.39566e-07  1.02279e-06  2.41114e-02  
2.58215e-01  1.12645e-07  1.01850e-06  2.58215e-02  
2.66123e-01  1.70892e-06  1.01681e-06  2.66123e-02  
2.74732e-01  9.63174e-07  1.01517e-06  2.74732e-02  
2.83404e-01  7.26508e-07  1.01369e-06  2.83404e-02  
2.91334e-01  2.55258e-07  1.01248e-06  2.91334e-02  
