#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00313e-03  9.90468e-01  1.68252e-02  7.00313e-04  
7.39857e-03  1.00108e+00  1.68252e-02  7.39857e-04  
7.76468e-03  9.70317e-01  1.68252e-02  7.76468e-04  
8.15265e-03  1.01186e+00  1.68252e-02  8.15265e-04  
8.54932e-03  1.00184e+00  1.68252e-02  8.54932e-04  
8.95525e-03  9.76826e-01  1.68252e-02  8.95525e-04  
9.32978e-03  1.00816e+00  1.68252e-02  9.32978e-04  
9.72681e-03  1.00967e+00  1.68252e-02  9.72681e-04  
1.00982e-02  1.00490e+00  1.68252e-02  1.00982e-03  
1.04767e-02  1.01070e+00  1.68252e-02  1.04767e-03  
1.08624e-02  9.95693e-01  1.68252e-02  1.08624e-03  
1.12761e-02  9.97186e-01  1.68252e-02  1.12761e-03  
1.16816e-02  9.89691e-01  1.68252e-02  1.16816e-03  
1.20636e-02  1.01217e+00  1.68252e-02  1.20636e-03  
1.24080e-02  9.75303e-01  1.68252e-02  1.24080e-03  
1.27935e-02  9.90088e-01  1.68252e-02  1.27935e-03  
1.32025e-02  9.78010e-01  1.68252e-02  1.32025e-03  
1.35673e-02  9.57776e-01  1.68252e-02  1.35673e-03  
1.39874e-02  1.02091e+00  1.68252e-02  1.39874e-03  
1.43870e-02  9.92176e-01  1.68252e-02  1.43870e-03  
1.47392e-02  1.00141e+00  1.68252e-02  1.47392e-03  
1.51094e-02  1.00055e+00  1.68252e-02  1.51094e-03  
1.55173e-02  1.01411e+00  1.68252e-02  1.55173e-03  
1.58712e-02  1.00900e+00  1.68252e-02  1.58712e-03  
1.62758e-02  1.01510e+00  1.68252e-02  1.62758e-03  
1.66953e-02  1.02079e+00  1.68252e-02  1.66953e-03  
1.70826e-02  9.83423e-01  1.68252e-02  1.70826e-03  
1.74667e-02  9.99667e-01  1.68252e-02  1.74667e-03  
1.78821e-02  9.92614e-01  1.68252e-02  1.78821e-03  
1.82280e-02  1.00913e+00  1.68252e-02  1.82280e-03  
1.86264e-02  9.81097e-01  1.68252e-02  1.86264e-03  
1.89969e-02  1.00078e+00  1.68252e-02  1.89969e-03  
1.94095e-02  9.95282e-01  1.68252e-02  1.94095e-03  
1.98101e-02  1.01150e+00  1.68252e-02  1.98101e-03  
2.02098e-02  9.80169e-01  1.68252e-02  2.02098e-03  
2.05859e-02  9.96533e-01  1.68252e-02  2.05859e-03  
2.09755e-02  1.00392e+00  1.68252e-02  2.09755e-03  
2.13257e-02  1.00153e+00  1.68252e-02  2.13257e-03  
2.17253e-02  9.80033e-01  1.68252e-02  2.17253e-03  
2.21349e-02  9.88105e-01  1.68248e-02  2.21349e-03  
2.24900e-02  9.89210e-01  1.68223e-02  2.24900e-03  
2.28978e-02  9.95478e-01  1.68140e-02  2.28978e-03  
2.33244e-02  1.02086e+00  1.67750e-02  2.33244e-03  
2.36197e-02  1.01318e+00  1.67107e-02  2.36197e-03  
2.40841e-02  9.25409e-01  1.65263e-02  2.40841e-03  
2.44298e-02  9.39771e-01  1.62842e-02  2.44298e-03  
2.48431e-02  8.86101e-01  1.57778e-02  2.48431e-03  
2.52131e-02  8.22483e-01  1.52766e-02  2.52131e-03  
2.55652e-02  7.31265e-01  1.44948e-02  2.55652e-03  
2.60332e-02  6.23357e-01  1.34072e-02  2.60332e-03  
2.50268e-02  8.52093e-01  9.56663e-04  2.50268e-03  
2.73917e-02  3.33993e-01  6.00097e-04  2.73917e-03  
2.99273e-02  1.07407e-01  3.40100e-04  2.99273e-03  
3.22463e-02  6.40124e-02  2.64124e-04  3.22463e-03  
3.46464e-02  4.00553e-02  2.07851e-04  3.46464e-03  
3.71673e-02  2.46321e-02  1.62907e-04  3.71673e-03  
3.95878e-02  1.73257e-02  1.36751e-04  3.95878e-03  
4.19288e-02  1.28704e-02  1.18810e-04  4.19288e-03  
4.42798e-02  9.71160e-03  1.02880e-04  4.42798e-03  
4.67405e-02  7.14098e-03  8.85069e-05  4.67405e-03  
4.92291e-02  5.41206e-03  7.72163e-05  4.92291e-03  
5.15686e-02  4.21138e-03  6.89387e-05  5.15686e-03  
5.40856e-02  3.35284e-03  6.14243e-05  5.40856e-03  
5.64790e-02  2.77823e-03  5.51119e-05  5.64790e-03  
5.88527e-02  2.26629e-03  4.96393e-05  5.88527e-03  
6.13449e-02  1.75552e-03  4.47404e-05  6.13449e-03  
6.36620e-02  1.48969e-03  4.08360e-05  6.36620e-03  
6.60244e-02  1.18676e-03  3.73324e-05  6.60244e-03  
6.84183e-02  1.06750e-03  3.41675e-05  6.84183e-03  
7.09252e-02  8.72515e-04  3.12158e-05  7.09252e-03  
7.33582e-02  7.31023e-04  2.86730e-05  7.33582e-03  
7.57182e-02  6.30497e-04  2.64723e-05  7.57182e-03  
7.81730e-02  5.17435e-04  2.44178e-05  7.81730e-03  
8.07214e-02  4.43904e-04  2.25008e-05  8.07214e-03  
8.31698e-02  3.73834e-04  2.08381e-05  8.31698e-03  
8.54748e-02  2.80971e-04  1.94160e-05  8.54748e-03  
8.78288e-02  2.59044e-04  1.80907e-05  8.78288e-03  
9.04215e-02  2.33973e-04  1.67626e-05  9.04215e-03  
9.26929e-02  1.98560e-04  1.57005e-05  9.26929e-03  
9.51944e-02  1.70738e-04  1.46273e-05  9.51944e-03  
9.75697e-02  1.51863e-04  1.36929e-05  9.75697e-03  
9.99528e-02  1.09951e-04  1.28299e-05  9.99528e-03  
9.49798e-02  1.79169e-04  7.13391e-06  9.49798e-03  
1.01259e-01  1.24936e-04  6.09195e-06  1.01259e-02  
1.07127e-01  8.86393e-05  5.29906e-06  1.07127e-02  
1.13390e-01  6.60041e-05  4.60300e-06  1.13390e-02  
1.19581e-01  4.82370e-05  4.03559e-06  1.19581e-02  
1.25530e-01  3.74419e-05  3.58090e-06  1.25530e-02  
1.31717e-01  2.17385e-05  3.18432e-06  1.31717e-02  
1.37607e-01  1.91219e-05  2.86607e-06  1.37607e-02  
1.43889e-01  9.86794e-06  2.57925e-06  1.43889e-02  
1.49803e-01  1.00529e-05  2.35057e-06  1.49803e-02  
1.39960e-01  1.36011e-05  1.48003e-06  1.39960e-02  
