#  Q(A^-1)        R           dR         dQ(A^-1)    
7.00463e-03  1.02146e+00  1.28173e-02  7.00463e-04  
7.28440e-03  1.01730e+00  1.28173e-02  7.28440e-04  
7.54548e-03  1.00262e+00  1.28173e-02  7.54548e-04  
7.80543e-03  9.85318e-01  1.28173e-02  7.80543e-04  
8.09753e-03  9.78658e-01  1.28173e-02  8.09753e-04  
8.37236e-03  1.00454e+00  1.28173e-02  8.37236e-04  
8.65632e-03  1.00806e+00  1.28173e-02  8.65632e-04  
8.91943e-03  9.95299e-01  1.28173e-02  8.91943e-04  
9.20623e-03  9.84164e-01  1.28173e-02  9.20623e-04  
9.48226e-03  1.00065e+00  1.28173e-02  9.48226e-04  
9.76327e-03  9.99744e-01  1.28173e-02  9.76327e-04  
1.00156e-02  1.01339e+00  1.28173e-02  1.00156e-03  
1.02980e-02  9.94862e-01  1.28173e-02  1.02980e-03  
1.05750e-02  9.99492e-01  1.28173e-02  1.05750e-03  
1.08483e-02  1.02461e+00  1.28173e-02  1.08483e-03  
1.11421e-02  1.01089e+00  1.28173e-02  1.11421e-03  
1.13944e-02  1.01013e+00  1.28173e-02  1.13944e-03  
1.16524e-02  9.91678e-01  1.28173e-02  1.16524e-03  
1.19545e-02  9.96754e-01  1.28173e-02  1.19545e-03  
1.22270e-02  1.00408e+00  1.28173e-02  1.22270e-03  
1.24971e-02  9.97543e-01  1.28173e-02  1.24971e-03  
1.27911e-02  9.88159e-01  1.28173e-02  1.27911e-03  
1.30651e-02  9.83814e-01  1.28173e-02  1.30651e-03  
1.33544e-02  9.98135e-01  1.28172e-02  1.33544e-03  
1.36045e-02  9.81725e-01  1.28172e-02  1.36045e-03  
1.38730e-02  1.02565e+00  1.28171e-02  1.38730e-03  
1.41386e-02  9.98162e-01  1.28170e-02  1.41386e-03  
1.44267e-02  1.01463e+00  1.28168e-02  1.44267e-03  
1.46807e-02  9.98943e-01  1.28165e-02  1.46807e-03  
1.49685e-02  1.01591e+00  1.28158e-02  1.49685e-03  
1.52533e-02  9.92062e-01  1.28144e-02  1.52533e-03  
1.55247e-02  9.92031e-01  1.28113e-02  1.55247e-03  
1.57964e-02  1.00747e+00  1.28022e-02  1.57964e-03  
1.60840e-02  9.91388e-01  1.27758e-02  1.60840e-03  
1.63548e-02  9.96966e-01  1.27159e-02  1.63548e-03  
1.66551e-02  9.53949e-01  1.25708e-02  1.66551e-03  
1.68910e-02  9.22841e-01  1.23736e-02  1.68910e-03  
1.71523e-02  8.72044e-01  1.20302e-02  1.71523e-03  
1.74357e-02  7.76954e-01  1.14834e-02  1.74357e-03  
1.77173e-02  7.02754e-01  1.08081e-02  1.77173e-03  
1.80159e-02  6.25200e-01  1.00463e-02  1.80159e-03  
1.82896e-02  5.35243e-01  9.40637e-03  1.82896e-03  
1.85597e-02  4.56648e-01  8.88483e-03  1.85597e-03  
1.88485e-02  4.26839e-01  8.44254e-03  1.88485e-03  
1.91039e-02  3.98076e-01  8.10597e-03  1.91039e-03  
1.94150e-02  3.66307e-01  7.67503e-03  1.94150e-03  
1.96455e-02  3.37005e-01  7.29643e-03  1.96455e-03  
1.99673e-02  2.70827e-01  6.68040e-03  1.99673e-03  
2.02489e-02  2.29478e-01  6.12437e-03  2.02489e-03  
2.05156e-02  2.02632e-01  5.65853e-03  2.05156e-03  
2.07653e-02  1.75501e-01  5.32381e-03  2.07653e-03  
2.10364e-02  1.52605e-01  5.11476e-03  2.10364e-03  
2.13315e-02  1.48181e-01  5.05649e-03  2.13315e-03  
2.15887e-02  1.60332e-01  5.08664e-03  2.15887e-03  
2.18651e-02  1.60035e-01  5.11749e-03  2.18651e-03  
2.21405e-02  1.61481e-01  5.09922e-03  2.21405e-03  
2.24166e-02  1.60905e-01  5.00260e-03  2.24166e-03  
2.26667e-02  1.38384e-01  4.84100e-03  2.26667e-03  
2.29599e-02  1.23331e-01  4.57169e-03  2.29599e-03  
2.32408e-02  1.13124e-01  4.25792e-03  2.32408e-03  
2.35142e-02  9.08344e-02  3.93446e-03  2.35142e-03  
2.37597e-02  7.20820e-02  3.65697e-03  2.37597e-03  
2.40730e-02  7.59083e-02  3.37940e-03  2.40730e-03  
2.43341e-02  7.04504e-02  3.22707e-03  2.43341e-03  
2.46138e-02  6.22478e-02  3.16347e-03  2.46138e-03  
2.49034e-02  6.57812e-02  3.18055e-03  2.49034e-03  
2.52273e-02  6.32679e-02  3.24883e-03  2.52273e-03  
2.54660e-02  6.32066e-02  3.30271e-03  2.54660e-03  
2.57384e-02  6.64845e-02  3.34125e-03  2.57384e-03  
2.60161e-02  6.90398e-02  3.34159e-03  2.60161e-03  
2.49769e-02  6.21078e-02  1.97527e-04  2.49769e-03  
2.74674e-02  4.39674e-02  1.65956e-04  2.74674e-03  
2.98029e-02  3.05498e-02  1.38939e-04  2.98029e-03  
3.22286e-02  1.95503e-02  1.10730e-04  3.22286e-03  
3.46345e-02  1.57581e-02  9.91354e-05  3.46345e-03  
3.71040e-02  1.01811e-02  8.10514e-05  3.71040e-03  
3.95403e-02  8.49292e-03  7.32349e-05  3.95403e-03  
4.19524e-02  6.31748e-03  6.29749e-05  4.19524e-03  
4.43400e-02  4.75327e-03  5.61773e-05  4.43400e-03  
4.67765e-02  3.95513e-03  5.04563e-05  4.67765e-03  
4.91685e-02  3.00478e-03  4.46794e-05  4.91685e-03  
5.16084e-02  2.54917e-03  4.10867e-05  5.16084e-03  
5.40507e-02  2.06152e-03  3.65640e-05  5.40507e-03  
5.64367e-02  1.76103e-03  3.39384e-05  5.64367e-03  
5.89393e-02  1.41249e-03  3.05646e-05  5.89393e-03  
6.12926e-02  1.20737e-03  2.84144e-05  6.12926e-03  
6.35926e-02  1.00336e-03  2.61541e-05  6.35926e-03  
6.61849e-02  8.55515e-04  2.41188e-05  6.61849e-03  
6.85307e-02  7.76864e-04  2.23950e-05  6.85307e-03  
7.10276e-02  6.31860e-04  2.07801e-05  7.10276e-03  
7.34866e-02  5.45459e-04  1.93547e-05  7.34866e-03  
7.58691e-02  4.60842e-04  1.80988e-05  7.58691e-03  
7.82577e-02  4.14673e-04  1.69677e-05  7.82577e-03  
8.05188e-02  3.73692e-04  1.59787e-05  8.05188e-03  
8.30245e-02  2.82641e-04  1.49935e-05  8.30245e-03  
8.54280e-02  2.65046e-04  1.41173e-05  8.54280e-03  
8.78121e-02  2.61812e-04  1.33314e-05  8.78121e-03  
9.02634e-02  2.13877e-04  1.25825e-05  9.02634e-03  
9.26350e-02  1.90993e-04  1.19163e-05  9.26350e-03  
9.50875e-02  1.66396e-04  1.12836e-05  9.50875e-03  
9.75957e-02  1.50460e-04  1.06823e-05  9.75957e-03  
1.00025e-01  1.36827e-04  1.01460e-05  1.00025e-02  
9.48661e-02  1.73164e-04  5.62364e-06  9.48661e-03  
1.00950e-01  1.35175e-04  5.00413e-06  1.00950e-02  
1.07105e-01  1.01145e-04  4.48441e-06  1.07105e-02  
1.13228e-01  7.40818e-05  4.05128e-06  1.13228e-02  
1.19516e-01  5.60186e-05  3.67616e-06  1.19516e-02  
1.25604e-01  4.87071e-05  3.36717e-06  1.25604e-02  
