#  Q(A^-1)        R           dR         dQ(A^-1)    
6.99699e-03  9.86294e-01  1.39578e-02  6.99699e-04  
7.28486e-03  9.95153e-01  1.39578e-02  7.28486e-04  
7.54014e-03  1.00097e+00  1.39578e-02  7.54014e-04  
7.82236e-03  9.80805e-01  1.39578e-02  7.82236e-04  
8.09299e-03  9.86882e-01  1.39578e-02  8.09299e-04  
8.37463e-03  9.74966e-01  1.39578e-02  8.37463e-04  
8.65361e-03  9.93370e-01  1.39578e-02  8.65361e-04  
8.94676e-03  1.00177e+00  1.39578e-02  8.94676e-04  
9.20059e-03  9.88585e-01  1.39578e-02  9.20059e-04  
9.47745e-03  1.00704e+00  1.39578e-02  9.47745e-04  
9.75650e-03  9.64646e-01  1.39578e-02  9.75650e-04  
1.00409e-02  9.56223e-01  1.39578e-02  1.00409e-03  
1.02927e-02  9.98881e-01  1.39578e-02  1.02927e-03  
1.05890e-02  1.00731e+00  1.39578e-02  1.05890e-03  
1.08666e-02  9.83802e-01  1.39578e-02  1.08666e-03  
1.11342e-02  1.02624e+00  1.39578e-02  1.11342e-03  
1.14012e-02  9.96161e-01  1.39578e-02  1.14012e-03  
1.16843e-02  1.00355e+00  1.39578e-02  1.16843e-03  
1.19902e-02  1.00930e+00  1.39578e-02  1.19902e-03  
1.22286e-02  1.00440e+00  1.39578e-02  1.22286e-03  
1.24802e-02  1.00820e+00  1.39578e-02  1.24802e-03  
1.27755e-02  9.96412e-01  1.39578e-02  1.27755e-03  
1.30482e-02  9.98092e-01  1.39578e-02  1.30482e-03  
1.33249e-02  9.98892e-01  1.39578e-02  1.33249e-03  
1.36139e-02  1.00349e+00  1.39578e-02  1.36139e-03  
1.38727e-02  1.00809e+00  1.39578e-02  1.38727e-03  
1.41382e-02  1.01369e+00  1.39578e-02  1.41382e-03  
1.44158e-02  1.00803e+00  1.39578e-02  1.44158e-03  
1.47148e-02  9.83371e-01  1.39578e-02  1.47148e-03  
1.50180e-02  1.02211e+00  1.39578e-02  1.50180e-03  
1.52588e-02  9.99547e-01  1.39578e-02  1.52588e-03  
1.55503e-02  9.82569e-01  1.39578e-02  1.55503e-03  
1.58034e-02  9.78491e-01  1.39578e-02  1.58034e-03  
1.60801e-02  9.79423e-01  1.39578e-02  1.60801e-03  
